Consigne Angle (°);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw (m/s²);Ay Raw (m/s²);Az Raw (m/s²);Gx Raw (rad/s);Gy Raw (rad/s);Gz Raw (rad/s);Erreur P (°);Erreur I (°);Erreur D (°)
55;2280;8,2;-71,12;-0,6776;-9,6199;2,5166;0,5696;-0,277;0,0382;46,8;5992,35;-0,67
55;2300;9,31;-66,43;-2,4397;-9,0884;3,6457;0,6167;-0,2177;0,0441;45,69;6038,05;-1,11
55;2320;10,71;-60,86;-4,4604;-8,758;3,1968;0,6684;0,0007;0,0444;44,29;6082,33;-1,41
55;2340;11,72;-55,64;-2,9904;-9,3589;2,6554;0,7027;0,1163;0,0401;43,28;6125,62;-1,01
55;2360;12,28;-51,0;-1,3934;-9,979;1,812;0,7268;0,1796;0,0173;42,72;6168,33;-0,57
55;2380;12,55;-49,06;0,3065;-10,5704;0,9631;0,7472;0,1805;0,0181;42,45;6210,79;-0,26
55;2400;13,22;-49,89;2,8946;-10,908;0,4816;0,758;0,0015;0,0123;41,78;6252,57;-0,67
55;2420;14,3;-50,56;5,1595;-11,327;1,1427;0,7942;0,0328;0,0181;40,7;6293,27;-1,08
55;2440;15,5;-51,11;6,0094;-11,4491;1,4039;0,8288;0,1455;0,0017;39,5;6332,77;-1,2
55;2460;16,66;-51,78;5,9855;-11,4203;0,9087;0,8592;0,2037;-0,0208;38,34;6371,1;-1,16
55;2480;17,82;-52,51;6,1124;-11,327;0,9223;0,862;0,0879;-0,023;37,18;6408,29;-1,15
55;2500;19,03;-53,25;6,7421;-11,3533;0,7754;0,8759;0,1559;-0,0324;35,97;6444,26;-1,21
55;2520;20,23;-53,88;6,7756;-11,169;0,9223;0,8904;0,2338;-0,0168;34,77;6479,03;-1,2
55;2540;21,34;-54,52;6,4189;-11,1953;1,1644;0,8899;0,0671;-0,0175;33,66;6512,69;-1,11
55;2560;22,38;-55,12;6,098;-10,9152;1,0665;0,8929;0,1176;-0,0313;32,62;6545,31;-1,04
55;2580;23,21;-55,49;4,8315;-10,5129;1,3059;0,8801;0,1712;-0,0136;31,79;6577,1;-0,83
55;2600;23,83;-55,21;3,2585;-9,7971;2,1276;0,8769;0,1384;-0,0181;31,17;6608,28;-0,62
55;2620;24,37;-53,67;1,4964;-9,5361;3,4797;0,8776;0,0052;-0,0159;30,63;6638,91;-0,54
55;2640;25,0;-51,26;-0,0455;-9,3948;4,4102;0,8803;-0,1984;-0,0032;30,0;6668,92;-0,63
55;2660;25,59;-50,18;2,4804;-10,671;4,3231;0,9056;-0,0309;-0,0152;29,41;6698,33;-0,59
55;2680;26,13;-48,16;0,6704;-10,0963;4,4755;0,9471;0,0541;-0,0177;28,87;6727,2;-0,54
55;2700;27,02;-46,07;0,2011;-9,2129;5,9392;0,9625;-0,2338;0,0069;27,98;6755,18;-0,9
55;2720;27,71;-43,92;0,4262;-9,7755;4,9571;1,0162;0,1356;-0,0212;27,29;6782,47;-0,69
55;2740;28,72;-42,61;1,9968;-9,1506;6,2875;1,0352;-0,1612;0,0204;26,28;6808,75;-1,01
55;2760;29,47;-40,59;0,51;-9,426;5,2618;1,0814;0,148;0,0121;25,53;6834,28;-0,75
55;2780;30,45;-39,02;1,1229;-9,2703;6,6221;1,0949;-0,1407;0,0289;24,55;6858,83;-0,98
55;2800;31,47;-36,13;-2,0734;-8,3031;5,825;1,1427;-0,0244;0,0232;23,53;6882,36;-1,02
55;2820;32,42;-34,93;1,8579;-9,3302;6,5595;1,1489;-0,0981;0,0104;22,58;6904,94;-0,96
55;2840;33,55;-32,32;-1,9345;-7,6734;6,4153;1,1787;-0,0703;0,0296;21,45;6926,39;-1,13
55;2860;34,4;-30,72;0,6057;-9,1698;6,2847;1,2015;0,0051;0,0193;20,6;6946,99;-0,85
55;2880;35,43;-29,28;0,6177;-7,6806;6,5786;1,1816;-0,1716;0,0352;19,57;6966,56;-1,03
55;2900;36,29;-27,83;0,7709;-8,6215;6,3854;1,2112;0,0089;0,0108;18,71;6985,27;-0,86
55;2920;37,34;-26,36;0,3879;-7,9799;7,305;1,22;-0,1378;0,0406;17,66;7002,93;-1,05
55;2940;38,41;-24,66;-0,261;-7,264;7,022;1,2283;-0,0568;0,0364;16,59;7019,51;-1,07
55;2960;39,28;-23,34;0,6584;-8,2887;6,9132;1,21;-0,0653;-0,0113;15,72;7035,23;-0,87
55;2980;40,39;-21,76;-0,4477;-6,6319;7,2587;1,196;-0,1739;0,0252;14,61;7049,84;-1,11
55;3000;41,34;-19,92;-0,9361;-7,3143;7,1227;1,1942;0,0088;-0,0009;13,66;7063,49;-0,95
55;3020;42,26;-18,86;1,1468;-7,6926;7,4437;1,1967;-0,0161;-0,0063;12,74;7076,23;-0,91
55;3040;43,41;-17,43;-0,3759;-5,9304;7,6206;1,1674;-0,1466;0,0069;11,59;7087,82;-1,15
55;3060;44,28;-16,15;0,3903;-7,2592;7,5254;1,1489;0,0612;-0,0237;10,72;7098,55;-0,86
55;3080;45,22;-15,33;1,4485;-6,8139;7,7349;1,1347;-0,073;-0,0157;9,78;7108,33;-0,94
55;3100;46,27;-13,88;-0,8547;-5,3439;7,1445;1,1183;-0,1924;0,0005;8,73;7117,06;-1,06
55;3120;47,21;-12,6;0,0958;-6,4811;8,1402;1,1078;0,0858;-0,0019;7,79;7124,85;-0,93
55;3140;48,16;-11,8;1,3647;-6,189;8,2219;1,0777;0,0048;-0,0087;6,84;7131,69;-0,96
55;3160;49,37;-10,87;0,4429;-4,4915;8,2028;1,0535;-0,1616;0,0149;5,63;7137,32;-1,21
55;3180;50,29;-9,9;0,735;-5,7509;8,2382;1,0373;0,0679;-0,0228;4,71;7142,03;-0,92
55;3200;51,26;-9,15;1,3408;-5,3582;8,4368;1,002;0,0348;0,0043;3,74;7145,77;-0,97
55;3220;52,37;-8,24;0,2227;-4,0845;8,1185;0,9647;-0,1355;-0,0145;2,63;7148,4;-1,12
55;3240;53,45;-6,81;-1,5347;-4,2353;8,3633;0,9411;-0,0823;-0,0085;1,55;7149,95;-1,07
55;3260;54,26;-6,4;2,1835;-5,2002;8,2055;0,8993;0,0565;-0,0091;0,74;7150,69;-0,81
55;3280;55,42;-6,05;2,1069;-3,6536;9,019;0,8721;-0,1154;0,0232;-0,42;7150,26;-1,16
55;3300;56,59;-5,26;0,3376;-3,1364;8,7823;0,837;-0,1123;0,0161;-1,59;7148,67;-1,17
55;3320;57,41;-4,66;1,3767;-4,4101;8,6844;0,7919;0,0698;-0,0165;-2,41;7146,27;-0,82
55;3340;58,46;-4,26;1,5443;-3,1149;8,883;0,7365;-0,1239;0,0402;-3,46;7142,81;-1,05
55;3360;59,48;-3,5;0,1508;-2,8012;8,3851;0,7056;-0,1287;0,0039;-4,48;7138,33;-1,02
55;3380;60,18;-2,51;-0,2729;-3,984;8,6572;0,6639;0,0773;0,0127;-5,18;7133,15;-0,7
55;3400;61,18;-1,98;0,9697;-2,7749;9,4407;0,6274;-0,0754;0,0284;-6,18;7126,97;-0,99
55;3420;62,19;-1,38;0,4022;-2,2194;8,6925;0,5853;-0,1383;0,0249;-7,19;7119,78;-1,01
55;3440;62,84;-0,17;-1,4557;-3,3662;8,3361;0,5438;0,0159;0,03;-7,84;7111,94;-0,65
55;3460;63,54;0,37;0,8595;-3,1268;8,9075;0,5149;0,0434;0,0196;-8,54;7103,4;-0,7
55;3480;64,52;0,98;-0,0239;-1,8268;9,1714;0,4694;-0,1741;0,0426;-9,52;7093,88;-0,98
55;3500;65,39;1,96;-1,4054;-2,138;9,3482;0,4437;-0,0989;0,0088;-10,39;7083,49;-0,87
55;3520;65,94;2,41;1,1133;-3,2298;9,2394;0,4092;0,0962;-0,0127;-10,94;7072,55;-0,55
55;3540;66,76;2,68;1,2234;-1,9848;9,6638;0,3679;-0,1029;0,0418;-11,76;7060,8;-0,82
55;3560;67,59;2,99;0,8356;-1,5993;9,1115;0,3343;-0,1391;0,026;-12,59;7048,21;-0,83
55;3580;68,16;3,96;-1,2833;-2,3511;8,5075;0,3091;-0,0044;-0,0036;-13,16;7035,05;-0,57
55;3600;68,7;4,23;1,5945;-2,6217;9,7835;0,2705;0,1053;0,0003;-13,7;7021,35;-0,54
55;3620;69,45;4,29;1,6879;-1,5083;9,672;0,2313;-0,1168;0,0197;-14,45;7006,9;-0,75
55;3640;70,26;4,67;0,34;-1,0391;9,4979;0,2176;-0,1274;0,0366;-15,26;6991,64;-0,82
55;3660;70,78;5,66;-1,6448;-2,0159;9,0571;0,1865;0,0326;-0,0116;-15,78;6975,86;-0,52
55;3680;71,17;5,5;2,9568;-2,557;9,3428;0,1532;0,0983;-0,0067;-16,17;6959,69;-0,39
55;3700;71,8;5,93;-0,0622;-1,3001;9,7998;0,1127;-0,1234;0,0195;-16,8;6942,89;-0,63
55;3720;72,48;6,27;0,1556;-0,9936;9,9359;0,0993;-0,1442;0,0025;-17,48;6925,41;-0,68
55;3740;72,87;7,02;-0,9816;-1,8842;8,8367;0,0754;0,0256;0,0103;-17,87;6907,54;-0,38
55;3760;73,04;7,17;1,403;-2,6121;8,883;0,0441;0,1224;-0,0123;-18,04;6889,5;-0,18
55;3780;73,56;6,97;2,2889;-1,2977;9,9413;0,0187;-0,1057;-0,0105;-18,56;6870,94;-0,52
55;3800;74,14;6,77;2,3583;-0,9697;10,0719;0,0097;-0,1021;0,0105;-19,14;6851,8;-0,58
55;3820;74,62;7,88;-3,0071;-1,1684;9,3455;-0,0188;-0,0642;0,0215;-19,62;6832,18;-0,48
55;3840;74,7;8,26;0,3926;-2,5259;8,9728;-0,042;0,1334;-0,0196;-19,7;6812,48;-0,08
55;3860;75,01;7,89;3,3327;-1,8627;10,4093;-0,0734;0,0039;-0,0125;-20,01;6792,47;-0,31
55;3880;75,35;8,13;0,2203;-1,3671;9,2421;-0,0809;-0,0958;0,0025;-20,35;6772,12;-0,34
55;3900;75,62;9,09;-2,5809;-1,6688;9,3183;-0,0867;-0,043;-0,012;-20,62;6751,51;-0,27
55;3920;75,77;9,09;1,5897;-2,217;10,5399;-0,111;0,1358;-0,0019;-20,77;6730,73;-0,15
55;3940;75,82;9,02;2,0063;-2,411;9,1714;-0,1191;0,1737;0,0041;-20,82;6709,92;-0,04
55;3960;76,13;8,93;1,7645;-1,4461;10,8827;-0,139;-0,0236;0,0055;-21,13;6688,79;-0,31
55;3980;76,57;9,34;-0,9912;-0,7135;10,4691;-0,1438;-0,151;0,0144;-21,57;6667,22;-0,45
55;4000;76,62;9,89;-1,0965;-2,0638;9,1061;-0,1612;0,0413;0,0055;-21,62;6645,6;-0,05
55;4020;76,64;10,07;0,723;-2,375;9,9522;-0,1804;0,128;-0,0133;-21,64;6623,96;-0,01
55;4040;76,82;9,85;1,8842;-1,6161;10,3494;-0,2113;-0,0601;0,0065;-21,82;6602,14;-0,18
55;4060;77,07;9,63;1,7286;-1,2067;9,876;-0,213;-0,0854;0,0298;-22,07;6580,07;-0,25
55;4080;77,28;10,69;-3,6655;-1,3384;9,4706;-0,2345;-0,0648;0,018;-22,28;6557,8;-0,21
55;4100;77,28;10,63;1,4102;-2,1883;10,227;-0,2511;0,1423;0,0027;-22,28;6535,52;-0,0
55;4120;77,42;10,2;2,8491;-1,506;10,3957;-0,2898;-0,0093;0,0097;-22,42;6513,1;-0,14
55;4140;77,49;10,32;-0,0766;-1,4581;9,1006;-0,3126;-0,1065;0,0064;-22,49;6490,61;-0,07
55;4160;77,41;11,04;-2,2841;-2,1644;9,3292;-0,3297;0,0011;0,0193;-22,41;6468,2;0,08
55;4180;77,18;11,26;0,1724;-2,7078;9,5006;-0,3508;0,1112;0,0047;-22,18;6446,03;0,23
55;4200;77,13;11,47;-0,5363;-1,7813;9,2775;-0,3793;-0,1294;0,0265;-22,13;6423,89;0,04
55;4220;77,23;11,56;-0,103;-1,324;10,6052;-0,4016;-0,1179;0,0378;-22,23;6401,66;-0,1
55;4240;76,87;11,68;0,2131;-2,8994;8,7932;-0,4128;0,1074;0,0181;-21,87;6379,79;0,36
55;4260;76,6;11,17;2,9209;-2,8276;9,5033;-0,4457;0,064;0,002;-21,6;6358,19;0,28
55;4280;76,44;11,15;0,2634;-2,0782;9,1278;-0,4513;-0,1179;0,0216;-21,44;6336,75;0,16
55;4300;76,43;11,27;-0,2155;-1,6879;10,3712;-0,4684;-0,0958;0,0173;-21,43;6315,32;0,02
55;4320;76,05;11,26;0,7973;-3,146;9,5468;-0,4792;0,1487;0,0109;-21,05;6294,27;0,37
55;4340;75,77;10,56;3,869;-3,0335;10,0882;-0,5073;0,0456;-0,0003;-20,77;6273,5;0,28
55;4360;75,49;10,65;-0,0024;-2,3655;8,6681;-0,5235;-0,0605;0,0187;-20,49;6253,01;0,28
55;4380;75,39;11,13;-1,8507;-2,0734;10,4446;-0,5268;-0,0815;0,0184;-20,39;6232,62;0,1
55;4400;74,9;11,01;1,1205;-3,6966;9,5359;-0,5395;0,1319;-0,0177;-19,9;6212,72;0,49
55;4420;74,62;10,48;3,0239;-2,9592;10,363;-0,5665;0,0426;0,0181;-19,62;6193,1;0,28
55;4440;74,31;10,49;0,1221;-2,5929;9,1224;-0,58;-0,0854;0,0229;-19,31;6173,79;0,31
55;4460;73,84;11,22;-2,4421;-3,3591;8,6735;-0,5857;-0,018;-0,0005;-18,84;6154,95;0,48
55;4480;73,11;11,27;0,3304;-4,4293;8,6544;-0,6014;0,1503;-0,0169;-18,11;6136,84;0,72
55;4500;72,77;11,16;0,5914;-3,1268;10,0338;-0,6157;-0,0561;0,0184;-17,77;6119,07;0,35
55;4520;72,46;10,65;2,2027;-2,9329;9,7046;-0,629;-0,081;0,0067;-17,46;6101,6;0,3
55;4540;71,84;11,16;-1,5347;-4,0749;8,5892;-0,6178;0,024;0,0068;-16,84;6084,76;0,63
55;4560;70,97;10,94;1,3503;-5,102;8,1892;-0,6318;0,1515;-0,0052;-15,97;6068,8;0,87
55;4580;70,62;10,54;1,8938;-3,4955;10,2841;-0,6399;-0,0313;0,0107;-15,62;6053,17;0,34
55;4600;70,29;9,96;2,4612;-3,3232;9,5223;-0,6343;-0,0713;0,0147;-15,29;6037,88;0,33
