Angle;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur P;Erreur I;Erreur D
60;28,95;-5,11;8044;-14256;6300;-4856;771;-82;31,09;3521,36;0,73
60;28,47;-5,54;7368;-15116;6360;-5252;-42;-342;31,38;3552,74;0,29
60;27,63;-6,86;2272;-15124;4720;-5425;190;-496;31,75;3584,5;0,37
60;26,63;-3,34;-1572;-15872;4268;-5478;1207;-415;33,05;3650,08;0,52
60;26,03;-2,5;-3168;-14704;6776;-5565;-181;-245;33,83;3683,91;0,78
60;25,56;-2,99;2620;-14188;8816;-5464;-1027;-274;34,35;3718,26;0,53
60;25,18;-3,29;288;-16360;7944;-5291;1505;-468;34,45;3752,71;0,1
60;25,04;-2,15;-6260;-16176;7472;-4798;539;-359;35,08;3822,45;0,43
60;25,34;-2,08;10864;-15444;8688;-4310;-629;-125;34,97;3857,42;-0,11
60;25,67;0,12;-8980;-15924;9620;-3526;-795;-248;34,52;3891,94;-0,44
60;25,95;-0,15;7536;-16228;9500;-2592;2432;-144;34,18;3926,12;-0,35
60;26,89;0,76;-5784;-15564;9672;-1923;-3730;104;33,34;3993,12;-0,33
60;27,21;0,96;-5028;-16324;9808;-915;2391;85;32,97;4026,08;-0,37
60;28,14;-1,33;12756;-15492;10276;-139;284;361;32,38;4058,46;-0,59
60;28,67;-0,43;-10832;-16280;8992;590;-1215;212;31,77;4090,23;-0,61
60;29,6;-1,16;5252;-16352;8256;1425;2838;396;30,45;4151,75;-0,62
60;29,82;-0,79;1744;-15064;8488;1994;-3754;453;30,28;4182,03;-0,17
60;30,1;0,79;-2572;-16804;7048;2586;1943;318;29,95;4211,98;-0,33
60;30,45;2,34;-4748;-16032;6824;2995;-2905;460;29,79;4241,77;-0,16
60;31,19;1,15;6716;-15060;7676;3302;-222;525;28,92;4300,1;-0,49
60;31,43;0,57;-1304;-15428;6292;3524;444;528;28,49;4328,59;-0,43
60;31,51;0,04;-944;-15400;5328;3577;-2026;337;28,44;4357,03;-0,05
60;31,53;-0,09;2104;-15004;6232;3605;-1701;439;28,63;4385,66;0,19
60;31,34;0,36;2136;-14744;6260;3481;-1627;562;28,51;4442,83;-0,15
60;31,48;0,44;4104;-13936;5720;3253;-1094;436;28,53;4471,36;0,01
60;31,7;-1,08;6484;-14004;5716;2940;-599;429;28,49;4499,85;-0,03
60;31,74;-1,86;2160;-13984;6056;2637;-812;446;28,35;4528,2;-0,15
60;31,27;-2,75;2384;-14300;5752;2234;-594;168;28,57;4585,32;0,01
60;30,91;-2,68;2276;-14420;4264;1802;-32;216;28,86;4614,18;0,29
60;30,55;-3,26;1572;-14928;4044;1308;1083;-91;29,2;4643,38;0,34
60;30,03;-2,59;-1252;-14720;4432;780;1064;25;29,75;4673,13;0,55
60;29,66;-1,33;-2360;-14172;5680;351;-201;122;30,21;4733,47;0,07
60;29,33;-1,09;-2900;-13604;5584;-159;-790;108;30,56;4764,04;0,36
60;29,07;-0,91;2080;-13476;5444;-694;-1022;258;30,76;4794,79;0,19
60;30,7;-5,44;18555;288;-5719;2080;-13476;21509;30,96;4825,75;0,2
60;30,35;-7,62;5184;-14124;6616;-1404;-1222;164;29,64;4884,76;0,29
60;30,09;-7,49;5120;-14132;5736;-1740;-1170;43;29,82;4914,58;0,18
60;29,69;-8,62;2604;-13964;5040;-2028;-913;139;30,02;4944,6;0,2
60;31,12;-11,51;18555;288;-5719;2604;-13964;21509;30,57;4975,17;0,55
60;30,26;-10,44;252;-13924;5364;-2648;-965;-65;29,49;5033,78;0,37
60;29,62;-10,42;308;-14072;5700;-2995;-793;-86;30,1;5063,88;0,6
60;29,07;-10,13;-2324;-14380;5612;-3251;620;8;30,61;5094,49;0,51
60;30,0;-13,46;18555;288;-5719;-2324;-14380;21509;31,3;5125,79;0,69
60;28,97;-11,95;-660;-15008;5876;-3713;532;-175;30,8;5186,85;0,54
60;28,24;-11,35;-1096;-15588;5168;-3839;838;-296;31,41;5218,25;0,61
60;27,66;-11,15;-1648;-15244;5564;-3971;-63;-63;31,96;5250,21;0,55
60;28,83;-13,82;18555;288;-5719;-1648;-15244;21509;32,54;5282,75;0,59
60;28,23;-13,21;1528;-14464;7352;-3936;-274;28;31,7;5345,76;0,38
60;27,67;-12,64;2460;-14792;6752;-3890;497;4;32,16;5377,92;0,46
60;27,09;-11,17;-2448;-16112;6412;-3611;1810;-229;32,62;5410,54;0,46
60;28,23;-13,92;18555;288;-5719;-2448;-16112;21509;33,09;5443,63;0,48
60;27,99;-12,31;5132;-15208;7392;-3011;-526;60;32,04;5507,5;0,2
60;27,76;-11,26;2592;-16012;7116;-2610;1683;-162;32,11;5539,61;0,07
60;27,67;-9,12;-5044;-15956;7388;-2156;-365;-143;32,27;5571,88;0,16
60;28,78;-11,74;18555;288;-5719;-5044;-15956;21509;32,32;5604,2;0,05
60;28,81;-12,71;696;-15984;6948;-1352;1782;93;31,06;5666,35;-0,04
60;28,81;-12,16;-4760;-16112;6976;-859;-1602;-66;31,17;5697,52;0,11
60;28,82;-13,14;4800;-15828;7428;-544;-549;238;31,21;5728,73;0,04
60;31,83;-14,28;3328;0;3328;18555;288;-5719;31,18;5759,9;-0,03
60;31,48;-11,59;-5404;-15896;6448;305;-551;192;28,46;5816,73;0,09
60;31,29;-11,34;3744;-15076;6280;496;-1169;297;28,64;5845,37;0,18
60;31,07;-11,52;4020;-15364;5896;593;-24;179;28,88;5874,25;0,24
60;32,75;-15,4;18555;288;-5719;4020;-15364;21509;29,03;5903,29;0,15
60;32,13;-15,57;-872;-15484;5072;753;857;134;27,58;5958,37;0,08
60;31,64;-15,08;-1108;-15524;4520;729;850;175;28,07;5986,43;0,49
60;31,11;-14,11;-1896;-15636;4760;583;694;167;28,67;6015,11;0,6
60;31,44;-13,76;-1896;-15636;21509;0;0;167;29,16;6044,27;0,48
60;30,64;-13,12;-60;-15016;4740;186;-765;382;29,07;6102,23;0,17
60;30,04;-12,89;-344;-14604;5124;-79;-1157;267;29,73;6131,95;0,66
60;29,57;-12,16;568;-14668;5412;-287;-920;268;30,23;6162,18;0,5
60;30,83;-16,14;18555;288;-5719;568;-14668;21509;30,68;6192,86;0,45
60;30,0;-17,06;2944;-15192;4324;-636;-353;176;29,75;6251,92;0,43
60;29,37;-16,31;776;-15360;3964;-797;-172;152;30,28;6282,2;0,53
60;28,87;-16,0;-1576;-15048;3876;-946;-60;56;30,79;6312,99;0,51
60;29,87;-18,16;18555;288;-5719;-1576;-15048;21509;31,46;6344,45;0,67
60;29,2;-14,45;-5320;-15480;4464;-1134;863;141;30,67;6405,48;0,32
60;28,84;-13,77;-4000;-15672;4920;-1173;718;-21;30,97;6436,45;0,3
60;28,4;-12,73;-2740;-15508;5180;-1170;-110;82;31,37;6467,82;0,4
60;31,07;-12,75;3328;0;3328;18555;288;-5719;31,9;6499,72;0,52
60;30,35;-11,23;1880;-15424;5712;-999;-936;185;29,44;6558,34;0,26
60;29,82;-11,06;2532;-15048;5836;-927;-1284;237;30,0;6588,33;0,56
60;29,47;-11,84;2664;-14804;5284;-966;-1122;239;30,32;6618,65;0,32
60;30,89;-15,1;18555;288;-5719;2664;-14804;21509;30,76;6649,41;0,45
60;30,38;-15,89;3268;-15464;6352;-783;-570;223;29,49;6708,19;0,2
60;29,87;-14,55;428;-14796;4928;-803;-177;236;29,85;6738,03;0,36
60;29,35;-13,91;2128;-15520;5436;-699;328;197;30,43;6768,46;0,58
60;30,84;-17,55;18555;288;-5719;2128;-15520;21509;30,77;6799,23;0,34
60;30,27;-17,62;940;-15468;5592;-621;471;194;29,5;6858,07;0,15
60;29,68;-16,5;-1272;-15448;4768;-640;736;78;30,04;6888,11;0,54
60;29,06;-15,47;864;-15444;4896;-608;451;21;30,66;6918,77;0,62
60;30,4;-18,7;18555;288;-5719;864;-15444;21509;31,11;6949,88;0,45
60;29,65;-17,83;-556;-15772;5048;-509;1228;113;30,08;7009,85;0,18
60;29,11;-16,93;-836;-15964;4672;-431;1279;-27;30,59;7040,44;0,51
60;28,54;-15,22;-976;-16132;4808;-406;1158;78;31,18;7071,61;0,59
60;29,68;-18,22;18555;288;-5719;-976;-16132;21509;31,67;7103,29;0,5
60;28,97;-15,6;-3308;-15944;4204;-151;462;3;30,79;7164,67;0,21
60;28,62;-14,96;-1444;-15568;5248;-49;-1090;108;31,17;7195,84;0,38
60;28,29;-14,97;1364;-15520;5728;36;-1397;174;31,55;7227,39;0,38
60;28,71;-14,25;1364;-15520;21509;0;0;174;31,89;7259,28;0,34
60;28,39;-14,54;2992;-15600;6084;476;242;200;31,51;7322,2;0,1
60;28,17;-13,18;-240;-15736;6112;642;854;121;31,71;7353,9;0,19
60;27,95;-11,89;-1964;-15740;6100;923;590;65;31,98;7385,89;0,28
60;27,79;-9,77;-972;-15296;6648;1167;-1823;323;32,12;7450,2;-0,06
60;27,86;-9,37;5032;-15568;6976;1417;-986;390;32,21;7482,4;0,08
60;27,93;-9,36;5992;-16176;6296;1718;1245;205;32,17;7514,57;-0,03
60;28,01;-7,72;-5860;-16376;6580;2141;231;139;32,16;7546,73;-0,01
60;28,07;-7,68;3280;-15484;7204;2365;-2240;272;31,92;7610,75;-0,17
60;28,37;-6,99;3668;-16216;6708;2713;2029;64;31,64;7642,39;-0,28
60;28,74;-4,92;-6432;-16364;7000;3084;292;44;31,45;7673,84;-0,19
60;29,02;-4,76;3680;-15196;7212;3260;-2224;281;31,2;7705,04;-0,26
60;29,29;-5,25;3156;-16272;6444;3506;2099;101;30,61;7766,62;-0,36
60;29,82;-4,84;-7200;-15112;7120;3741;-846;138;30,38;7797,01;-0,23
60;30,17;-5,75;1392;-14564;7160;3777;-2341;155;29,94;7826,95;-0,44
60;30,62;-7,2;7256;-15428;6252;3798;50;29;29,69;7856,64;-0,25
60;30,7;-8,05;244;-15500;5676;3855;1402;-151;29,12;7915,17;-0,29
60;30,81;-7,37;-2820;-15212;5644;3798;1045;-143;29,14;7944,31;0,02
60;31,01;-6,14;-5728;-14656;6172;3572;-1299;-42;29,17;7973,47;0,03
60;31,91;-8,34;18555;288;-5719;-5728;-14656;21509;28,96;8002,43;-0,2
60;31,81;-7,47;3804;-13740;5884;3005;-2016;72;28,13;8058,81;-0,13
60;31,72;-7,29;3956;-13960;5228;2624;-1559;67;28,23;8087,04;0,1
60;31,7;-8,25;4368;-13924;5780;2189;-1304;-174;28,33;8115,37;0,1
60;34,27;-8,71;3328;0;3328;18555;288;-5719;28,56;8143,94;0,23
60;33,4;-8,52;1092;-14016;3572;1102;355;-236;26,2;8196,13;0,2
60;32,8;-8,86;148;-14292;3308;390;1123;-250;26,76;8222,88;0,56
60;32,14;-7,43;-3992;-13236;4880;-352;-1215;-12;27,66;8250,55;0,91
60;31,48;-5,8;-3484;-13800;6252;-1054;-1746;122;28,41;8307,05;0,33
60;30,88;-7,19;8756;-14076;1460;-1728;2825;-261;29,08;8336,13;0,67
60;30,11;-8,58;3220;-13916;3220;-2616;474;-227;29,45;8365,57;0,37
60;29,79;-6,52;-5964;-14468;7684;-3190;-1900;163;30,02;8395,6;0,58
60;29,12;-9,39;1740;-14444;4740;-3700;2380;42;30,63;8456,47;0,38
60;28,77;-9,46;7852;-14256;2372;-4417;2787;-201;31,1;8487,57;0,48
60;28,34;-9,58;-4820;-14372;5788;-4875;-170;-74;31,36;8518,93;0,25
60;28,29;-6,6;-10560;-14768;7604;-5269;-26;178;31,58;8550,5;0,22
60;27,63;-7,69;-2632;-14332;5704;-5430;674;226;32,24;8614,46;0,51
60;26,93;-7,99;5088;-13856;6200;-5723;-225;301;32,95;8647,42;0,72
60;26,35;-7,48;6404;-15252;7964;-5761;67;226;33,49;8680,91;0,54
60;25,68;-7,25;-52;-16708;7524;-5575;1854;151;33,83;8714,74;0,34
60;24,84;-6,47;-4124;-16852;5688;-5282;980;-96;35,02;8784,19;0,59
60;24,52;-6,51;5660;-15124;7888;-4930;-2137;322;35,46;8819,65;0,44
60;24,12;-5,06;-3684;-17120;9108;-4267;1926;161;35,72;8855,37;0,26
60;27,39;-4,67;3328;0;3328;18555;288;-5719;35,59;8890,96;-0,13
60;27,65;-3,62;-11832;-16808;8764;-2591;652;64;32,62;8956,08;0,12
60;28,06;-3,07;8584;-15988;8320;-1632;3012;43;32,07;8988,15;-0,54
60;28,1;-3,77;5352;-15440;9360;-1003;-3451;188;32,0;9020,16;-0,07
60;30,32;-8,24;16507;288;-5719;5352;-15440;21509;31,56;9051,71;-0,45
60;30,73;-7,45;9036;-14560;8780;562;-2311;350;29,52;9110,9;-0,15
60;30,93;-6,85;-8640;-16548;6456;1102;63;117;29,18;9140,07;-0,34
60;31,43;-8,86;8268;-14484;7380;1602;-2581;321;28,83;9168,9;-0,35
60;34,42;-10,26;3328;0;3328;18555;288;-5719;28,47;9197,37;-0,36
60;34,28;-11,24;-1776;-16040;5816;2155;1714;1;25,45;9248,48;-0,2
60;34,25;-10,22;-7000;-15480;4604;2180;399;22;25,72;9274,19;0,26
60;33,92;-9,77;-2704;-15252;4816;2075;-947;50;25,91;9300,1;0,19
60;34,74;-12,32;18555;288;-5719;-2704;-15252;21509;26,38;9326,48;0,47
60;33,7;-10,34;508;-15708;3664;1515;736;-116;25,86;9378,03;0,16
60;33,0;-10,4;-72;-14808;3428;1073;545;-39;26,59;9404,62;0,73
60;32,41;-9,57;-4408;-14772;4912;523;-2038;213;27,43;9432,05;0,85
60;32,57;-9,15;-4408;-14772;21509;0;0;213;27,99;9460,04;0,55
60;31,87;-10,03;5828;-14664;2140;-564;2231;-162;27,91;9515,75;0,11
60;31,39;-10,62;-3824;-14932;5924;-1126;-2194;214;28,42;9544,18;0,51
60;30,71;-10,68;4404;-16212;3412;-1547;1462;82;28,91;9573,08;0,49
60;29,7;-11,63;3644;-14680;1312;-2126;186;-18;29,94;9632,62;0,34
60;29,18;-11,02;-6552;-14756;4344;-2664;-2310;196;30,71;9663,33;0,77
60;28,49;-11,08;6008;-15476;3120;-2924;3180;22;31,22;9694,56;0,51
60;27,76;-12,78;3296;-15964;3140;-3347;1915;-218;31,69;9726,24;0,46
60;27,77;-8,35;-8144;-15084;5680;-3534;-2043;183;32,33;9790,69;0,22
60;27,26;-8,23;-3496;-14880;5868;-3624;-31;102;32,56;9823,25;0,23
60;26,8;-6,93;2488;-15280;6852;-3623;579;12;32,96;9856,21;0,4
60;26,55;-8,41;5344;-15400;6432;-3442;-48;8;33,21;9889,42;0,25
60;25,81;-7,96;1276;-16812;6116;-3133;1436;-226;34,01;9957,05;0,39
60;25,55;-7,53;-3480;-16912;5996;-2647;116;-351;34,27;9991,32;0,26
60;25,58;-8,88;7188;-15684;7920;-2232;-1318;39;34,47;10025,79;0,2
60;28,72;-10,29;3328;0;3328;18555;288;-5719;34,24;10060,03;-0,23
60;28,67;-8,43;-964;-16108;8156;-795;-2990;147;31,28;10122,63;-0,04
60;28,65;-6,73;-3104;-16744;7196;-55;2182;-159;31,26;10153,89;-0,01
60;28,49;-7,2;1500;-15628;6216;548;-2730;-1;31,4;10185,3;0,14
60;29,96;-10,75;18555;288;-5719;1500;-15628;21509;31,58;10216,88;0,18
60;30,09;-9,75;-5948;-15700;7948;1702;-350;-143;29,99;10276,88;-0,02
60;30,17;-9,24;4300;-15064;8076;2137;-1130;150;29,95;10306,82;-0,04
60;30,11;-8,48;-2156;-16292;6352;2466;1534;-2;29,87;10336,69;-0,08
60;31,27;-12,39;18555;288;-5719;-2156;-16292;21509;29,94;10366,63;0,08
60;30,93;-10,98;416;-15384;5944;3051;-2266;187;28,89;10424,47;-0,05
60;30,83;-10,11;540;-15248;6552;3162;-1207;320;29,12;10453,59;0,23
60;30,91;-11,03;1544;-15300;5908;3231;-1189;328;29,08;10482,66;-0,04
60;32,26;-14,24;18555;288;-5719;1544;-15300;21509;29,23;10511,9;0,15
60;31,89;-14,27;-840;-15088;5188;3091;377;332;27,87;10567,73;-0,1
60;31,7;-13,77;-1992;-15200;5272;2961;344;344;28,15;10595,88;0,28
60;31,44;-12,88;1124;-15104;5084;2710;-642;254;28,44;10624,32;0,29
60;34,13;-13,04;3328;0;3328;18555;288;-5719;28,72;10653,05;0,28
60;33,54;-12,89;-1048;-14736;5680;2054;-1283;407;26,22;10705,43;0,05
60;33,02;-12,14;2632;-14592;4092;1676;-1169;443;26,7;10732,14;0,49
60;32,67;-13,7;8548;-15184;1592;1086;1891;-12;27,32;10759,46;0,62
60;34,3;-17,15;18555;288;-5719;8548;-15184;21509;27,72;10787,18;0,4
60;33,52;-14,98;-5316;-14896;5352;-87;-2556;389;26,33;10839,59;0,24
60;32,8;-14,98;4132;-14728;2372;-618;1783;193;26,82;10866,42;0,5
60;31,93;-16,12;288;-13616;3048;-1426;-332;22;27,52;10893,94;0,7
60;32,99;-18,16;18555;288;-5719;288;-13616;21509;28,35;10922,28;0,83
60;31,84;-16,04;4836;-14740;1704;-2741;1407;24;27,82;10977,24;0,69
60;30,88;-14,34;-4816;-14916;2848;-3384;14;171;28,74;11005,98;0,92
60;29,86;-15,28;6952;-14960;3052;-4137;398;-51;29,79;11035,77;1,05
60;31,4;-17,56;18555;288;-5719;6952;-14960;21509;30,53;11066,3;0,74
60;29,8;-16,65;-1300;-14404;3136;-5079;1702;129;29,74;11125,02;0,75
60;28,91;-16,31;-3236;-16244;3648;-5584;450;139;30,58;11155,59;0,84
60;27,78;-14,66;-112;-16148;5484;-5919;131;308;31,62;11187,21;1,04
60;30,28;-15,92;3328;0;3328;18555;288;-5719;32,62;11219,83;1,01
60;29,04;-15,43;780;-16940;2912;-6347;979;-167;30,42;11280,12;0,55
60;28,3;-14,64;-6152;-15872;4120;-6278;-471;81;31,36;11311,49;0,95
60;27,25;-11,98;-4004;-16020;5224;-6202;814;72;32,23;11343,72;0,87
60;28,03;-15,07;18555;288;-5719;-4004;-16020;21509;33,06;11376,78;0,83
60;26,95;-14,8;1180;-16976;5960;-5753;1622;-41;32,79;11441,77;0,58
60;26,08;-13,98;-2664;-16984;5480;-5299;1577;-121;33,56;11475,33;0,77
60;25,33;-12,47;-3328;-17900;6060;-4722;-302;-114;34,25;11509,58;0,7
60;26,32;-15,31;18555;288;-5719;-3328;-17900;21509;34,87;11544,45;0,61
60;26,06;-15,43;-2668;-17168;7284;-3223;2479;-121;33,84;11611,97;0,17
60;25,77;-15,59;2844;-16572;7908;-2307;-2789;-110;34,15;11646,12;0,31
60;25,77;-12,93;-7784;-17228;7844;-1300;2255;-298;34,29;11680,42;0,14
60;28,95;-12,11;3328;0;3328;18555;288;-5719;34,02;11714,43;-0,28
60;29,12;-10,96;-8900;-17580;7396;826;701;-125;30,99;11776,57;-0,15
60;29,6;-10,24;10868;-17028;6656;1858;1046;101;30,64;11807,2;-0,35
60;29,94;-8,08;-5576;-16556;7708;2640;-2187;13;30,22;11837,42;-0,41
60;32,71;-8,8;3328;0;3328;18555;288;-5719;30,19;11867,61;-0,03
60;32,64;-8,57;-3416;-17656;5124;4125;288;-12;27,12;11921,96;-0,11
60;32,54;-9,37;2136;-16424;4408;4587;-2579;185;27,28;11949,24;0,16
60;32,54;-10,4;2300;-16028;5616;4938;-873;168;27,49;11976,72;0,21
60;33,96;-14,38;18555;288;-5719;2300;-16028;21509;27,57;12004,29;0,08
60;33,41;-14,72;468;-16128;4044;5233;-426;95;26,23;12056,85;-0,1
60;33,03;-13,6;-200;-15936;3356;5124;-681;113;26,68;12083,52;0,45
60;32,74;-12,05;-1308;-15584;4560;4947;-1471;154;27,18;12110,71;0,51
60;33,72;-16,19;18555;288;-5719;-1308;-15584;21509;27,48;12138,19;0,29
60;33,17;-18,66;5640;-15976;2940;4423;77;85;26,63;12191,49;-0,04
60;33,2;-18,35;6224;-15588;2180;3878;16;-121;26,7;12218,19;0,07
60;32,98;-18,61;-2088;-14448;3212;3403;-2821;109;26,79;12244,98;0,08
60;34,16;-20,01;18555;288;-5719;-2088;-14448;21509;26,95;12271,93;0,17
60;33,31;-20,49;8580;-15256;668;2310;3208;-25;26,63;12324,77;0,43
60;32,45;-20,69;1240;-15084;3520;1545;-1492;124;27,17;12351,93;0,53
60;32,06;-19,01;1508;-15368;2568;1001;1612;117;27,48;12379,41;0,32
60;34,52;-17,84;3328;0;3328;18555;288;-5719;28,28;12407,69;0,8
60;33,19;-19,86;772;-14748;2320;-440;344;129;26,25;12459,99;0,2
60;31,93;-20,27;124;-14652;2060;-1228;-869;171;27,45;12487,44;1,2
60;31,05;-21,85;4916;-14760;2884;-1975;-810;198;28,55;12516,0;1,1
60;32,23;-24,16;18555;288;-5719;4916;-14760;21509;29,48;12545,48;0,93
60;30,6;-22,15;-4112;-13644;2624;-3367;-63;134;29,08;12602,87;0,77
60;29,48;-21,82;5632;-16380;1988;-4014;1684;180;30,11;12632,97;1,03
60;28,53;-20,23;-6404;-14140;5048;-4459;1247;89;31,17;12664,15;1,07
60;28,99;-17,52;-6404;-14140;21509;256;0;89;31,62;12695,77;0,45
60;27,42;-17,81;7636;-16252;2880;-5193;3613;-115;32,47;12759,66;1,04
60;26,32;-16,05;-3020;-16264;4528;-5556;-2198;250;33,25;12792,91;0,78
60;25,36;-14,74;-4840;-15692;5988;-5463;-1669;432;34,26;12827,17;1,01
60;26,13;-18,06;18555;288;-5719;-4840;-15692;21509;34,88;12862,05;0,62
60;25,26;-17,3;-2672;-17644;6720;-4811;2094;-22;34,58;12930,68;0,54
60;24,72;-16,32;-3092;-17352;7632;-4220;-1072;68;35,09;12965,77;0,51
60;24,49;-17,02;6124;-17096;7808;-3546;915;224;35,37;13001,14;0,28
60;26,34;-20,44;18555;288;-5719;6124;-17096;21509;35,61;13036,75;0,24
60;26,45;-19,14;2852;-16776;8260;-1549;3228;46;33,54;13103,71;0,12
60;26,52;-19,4;764;-16648;8412;-686;-3651;203;33,44;13137,15;-0,11
60;26,9;-16,3;-10116;-17212;8308;529;1037;24;33,34;13170,49;-0,1
60;30,02;-15,49;3328;0;3328;18555;288;-5719;32,89;13203,38;-0,45
60;30,63;-13,26;-7580;-16500;7992;2380;-4534;76;29,48;13262,62;-0,29
