Angle;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur P;Erreur I;Erreur D
60;29,02;-1,03;-2240;-14644;6752;-1660;97;874;30,82;4506,47;0,25
60;28,86;-1,33;4420;-14284;6976;-1665;-1147;867;31,06;4537,53;0,24
60;28,91;-2,36;3644;-14380;7956;-1656;1069;699;31,14;4599,84;-0,03
60;28,82;-2,29;-3480;-15396;7632;-1523;858;773;31,13;4630,97;-0,0
60;28,83;-2,52;-2584;-14576;8316;-1350;-1802;648;31,16;4662,13;0,02
60;29,01;-3,97;7092;-15044;8188;-1157;385;619;31,09;4693,21;-0,07
60;29,26;-3,68;-6216;-15436;8052;-744;676;228;30,83;4754,86;0,02
60;29,47;-4,19;6560;-13560;9276;-510;-1833;144;30,78;4785,64;-0,05
60;29,53;-3,53;2788;-14928;8668;-182;2576;-239;30,53;4816,16;-0,25
60;29,77;-2,09;-3072;-14512;8296;157;-2877;-305;30,31;4846,48;-0,21
60;30,61;-2,98;8140;-14696;7988;357;2459;-634;29,56;4905,97;-0,36
60;31,37;-2,87;-10828;-14540;8052;641;-1587;-545;28,94;4934,91;-0,62
60;31,8;-4,76;7264;-13716;8032;700;-2898;-503;28,41;4963,33;-0,53
60;32,04;-5,79;1748;-15168;7192;822;2326;-806;27,92;4991,25;-0,49
60;32,3;-4,38;-7828;-14756;7388;914;-1710;-666;27,8;5046,88;-0,03
60;32,35;-4,58;6688;-13616;6748;721;-2453;-402;27,75;5074,63;-0,05
60;32,32;-5,48;4068;-13996;7272;656;-1562;-449;27,72;5102,35;-0,03
60;32,3;-6,26;2652;-14280;6664;457;187;-413;27,65;5130,0;-0,06
60;32,1;-6,98;-1340;-14508;6296;280;1010;-420;27,71;5185,45;-0,02
60;31,86;-6,9;-2180;-14232;5760;53;955;-358;27,96;5213,4;0,25
60;31,49;-5,8;-944;-14944;6412;-168;1322;-244;28,33;5241,74;0,38
60;31,15;-4,28;-3776;-14452;5284;-482;1146;-201;28,69;5270,42;0,35
60;30,73;-3,62;-1936;-14688;6028;-730;924;131;29,1;5328,45;0,17
60;30,44;-3,46;-2528;-14340;6332;-992;1266;111;29,43;5357,88;0,33
60;30,12;-2,59;-4868;-14172;6152;-1236;-192;330;29,8;5387,68;0,38
60;29,84;-1,89;1284;-14796;6256;-1410;-655;501;29,92;5417,6;0,12
60;29,56;-0,87;1748;-13864;7796;-1559;-1201;766;30,44;5478,19;0,29
60;29,64;-0,61;6668;-14268;6460;-1600;-395;792;30,4;5508,59;-0,04
60;29,3;-0,44;-348;-14912;7580;-1629;2522;854;30,57;5539,16;0,17
60;29,26;1,05;-7812;-15336;7604;-1494;1923;735;30,79;5569,94;0,22
60;29,16;1,93;2848;-14440;8496;-1503;-1201;802;30,9;5631,72;0,01
60;29,32;1,82;7256;-13728;8880;-1337;426;974;30,9;5662,62;-0,0
60;29,6;3,89;-6440;-15296;8348;-953;1355;524;30,48;5693,1;-0,41
60;29,85;4,31;3056;-14568;8912;-823;-2070;682;30,19;5723,29;-0,3
60;30,28;2,94;3376;-15476;8292;-517;1832;387;29,72;5783,08;-0,35
60;30,61;3,14;-7784;-15276;7076;-39;-1319;76;29,5;5812,57;-0,22
60;31,3;1,0;10468;-13812;8632;62;-18;-21;29,05;5841,62;-0,45
60;31,54;0,79;-3592;-14684;8172;390;1587;-277;28,53;5870,15;-0,51
60;31,55;2,23;-3236;-14116;7368;446;-1748;-549;28,42;5927,17;-0,18
60;31,89;1,96;9224;-13660;7516;490;-10;-449;28,36;5955,53;-0,06
60;31,74;2,31;804;-15068;6668;569;1235;-901;28,15;5983,68;-0,21
60;31,58;2,91;-3652;-14852;6232;592;-1242;-725;28,38;6012,06;0,23
60;31,27;2,32;2824;-14164;7172;517;-1406;-516;28,68;6069,27;0,15
60;31,29;1,84;6248;-14000;6552;434;-1292;-500;28,78;6098,05;0,1
60;31,1;1,7;268;-14600;7816;391;709;-495;28,88;6126,93;0,1
60;31,02;2,32;-1412;-14932;7328;312;1686;-586;28,93;6155,86;0,05
60;31,06;2,59;-5940;-15088;7288;317;945;-500;28,97;6213,72;0,07
60;30,94;2,39;1312;-14020;7372;180;-905;-244;29,01;6242,74;0,05
60;31,03;0,7;4740;-13952;6824;49;-1350;-33;28,98;6271,72;-0,03
60;31,17;-0,96;5504;-13864;7620;1;-205;-35;28,93;6300,65;-0,06
60;30,88;-1,49;2312;-14560;6304;-57;1366;7;28,98;6358,53;0,09
60;30,98;-1,49;-5472;-14700;6956;-54;878;9;29,04;6387,56;0,05
60;30,89;-1,16;-1232;-14072;7380;-140;-1065;296;29,06;6416,62;0,02
60;30,84;-1,06;460;-13756;7780;-236;-1798;492;29,14;6445,76;0,08
60;30,72;-1,49;2092;-13992;8156;-263;-25;546;29,29;6504,33;0,0
60;30,57;-1,25;996;-15036;6680;-272;1620;612;29,29;6533,62;0,0
60;30,35;-0,66;-1948;-14896;6512;-236;-106;544;29,51;6563,13;0,23
60;30,19;-0,19;-752;-14056;7600;-311;-1643;821;29,77;6592,9;0,25
60;30,18;-0,37;4656;-13908;8512;-335;-319;902;29,93;6652,71;0,05
60;30,09;-0,15;-764;-14660;7744;-198;2160;614;29,86;6682,57;-0,06
60;30,16;0,91;-4452;-14348;7724;-91;-266;800;29,89;6712,46;0,03
60;30,33;0,6;5152;-13568;8112;-53;-1238;913;29,81;6742,27;-0,08
60;30,61;-0,03;2316;-14640;7700;56;1184;574;29,35;6801,21;-0,24
60;30,95;-0,2;-5864;-14672;7348;223;-1564;446;29,1;6830,31;-0,24
60;31,45;-2,17;8336;-13600;8572;161;-647;374;28,8;6859,11;-0,3
60;31,58;-3,39;3660;-14236;7236;193;1669;65;28,42;6887,53;-0,38
60;31,57;-3,04;-4968;-14700;6756;254;-516;-422;28,39;6944,27;0,06
60;31,56;-3,86;5264;-13480;7320;135;-1615;32;28,5;6972,77;0,11
60;31,62;-4,98;5892;-14168;7456;143;95;-448;28,46;7001,23;-0,04
60;31,5;-5,29;300;-14352;6912;70;1720;-578;28,4;7029,63;-0,06
60;31,41;-4,36;-4588;-14976;6712;23;-183;-552;28,53;7086,6;0,09
60;31,31;-4,45;1304;-13364;7928;-96;-1886;-531;28,69;7115,29;0,17
60;31,36;-5,32;5768;-13232;7952;-221;-1335;-429;28,76;7144,05;0,07
60;31,27;-5,49;-460;-14760;7588;-301;-85;-484;28,64;7172,7;-0,12
60;31,15;-5,16;-4156;-14944;6888;-327;-5;-470;28,79;7230,16;0,11
60;31,0;-5,17;-1332;-14392;6340;-363;-1648;-305;28,84;7259,0;0,06
60;31,08;-6,11;-72;-13736;7260;-473;-1893;-126;28,84;7287,84;-0,0
60;31,16;-7,5;5848;-14244;7512;-504;509;23;28,88;7316,72;0,04
60;31,04;-8,03;160;-14432;7020;-526;1849;-37;28,84;7374,4;0,0
60;31,16;-7,93;-5596;-14536;7408;-551;-631;87;28,86;7403,27;0,02
60;31,17;-8,66;416;-13456;7624;-632;-1594;359;28,77;7432,04;-0,09
60;31,25;-9,81;6972;-13848;7280;-740;-425;590;28,83;7460,88;0,06
60;31,19;-10,23;-116;-15112;6904;-695;2097;352;28,65;7518,3;-0,12
60;31,36;-9,91;-6672;-14752;6840;-619;97;411;28,67;7546,97;0,02
60;31,32;-10,65;972;-13960;7268;-685;-887;657;28,58;7575,55;-0,09
60;31,5;-11,77;8480;-13540;8240;-764;468;731;28,69;7604,24;0,11
60;31,47;-12,15;-1096;-14468;7548;-739;2389;463;28,44;7661,24;-0,12
60;31,53;-11,64;-5992;-14672;6948;-768;46;477;28,47;7689,7;0,02
60;31,37;-11,58;-1000;-14524;6888;-801;-1479;546;28,47;7718,18;0,01
60;31,29;-11,93;5612;-13984;8016;-824;-1155;684;28,76;7746,94;0,29
60;31,14;-12,34;2060;-14400;7336;-777;1038;347;28,78;7804,57;-0,07
60;31,01;-11,7;-2488;-14748;6584;-719;1342;77;28,86;7833,43;0,07
60;30,97;-10,59;-6128;-14808;7308;-668;-162;66;29,05;7862,48;0,2
60;30,97;-9,68;504;-13612;8600;-686;-1954;108;29,04;7891,51;-0,02
60;30,88;-9,85;2964;-14360;8060;-609;1258;-129;29,12;7949,77;-0,02
60;30,74;-9,91;564;-15508;6916;-479;2034;-520;29,11;7978,88;-0,01
60;30,73;-9,25;-4228;-14700;7488;-351;-1261;-228;29,26;8008,14;0,15
60;30,76;-9,52;4808;-14008;8596;-316;-797;-488;29,34;8037,48;0,08
60;30,96;-9,57;-3836;-15104;8104;-147;946;-571;29,04;8095,7;-0,14
60;31,13;-9,11;-6168;-14684;8408;21;-1376;-572;28,98;8124,68;-0,06
60;31,33;-10,23;5592;-13976;8256;-3;-1907;-217;28,78;8153,46;-0,2
60;31,43;-10,22;-2292;-14848;7704;99;1450;-464;28,54;8182,0;-0,24
60;31,65;-8,89;-7336;-14796;7752;226;-1378;-251;28,45;8238,87;0,04
60;31,6;-8,58;3824;-13632;7880;245;-1925;-69;28,45;8267,32;-0,0
60;31,6;-8,44;6492;-14628;7164;261;1411;-41;28,48;8295,8;0,03
60;31,57;-7,93;-3252;-14672;7000;365;842;-119;28,4;8324,2;-0,08
60;31,55;-6,62;2704;-14184;7380;347;-2081;53;28,39;8381,12;-0,13
60;31,62;-6,13;3636;-13908;8160;300;-986;254;28,43;8409,55;0,03
60;31,48;-5,02;-1948;-14888;7312;307;1888;58;28,45;8437,99;0,02
60;31,52;-3,34;-6660;-14924;8248;269;-579;257;28,62;8466,61;0,17
60;31,46;-2,51;3268;-13580;8660;191;-1532;640;28,61;8523,85;-0,03
60;31,8;-2,4;8520;-14244;7452;211;292;520;28,37;8552,22;-0,24
60;31,62;-1,28;-1436;-14688;6508;256;1839;490;28,25;8580,47;-0,12
60;31,44;-0,41;-2532;-13988;6784;248;-1602;493;28,5;8608,97;0,26
60;31,63;-0,87;6144;-13728;7504;143;85;347;28,45;8665,92;-0,04
60;31,59;-1,32;3684;-14008;7788;87;2600;583;28,42;8694,35;-0,03
60;31,7;0,36;-2600;-14164;7196;95;946;371;28,25;8722,59;-0,18
60;31,75;0,53;3812;-13648;7260;-37;-2683;301;28,26;8750,85;0,01
60;32,07;-0,09;9128;-14060;7328;-125;275;254;28,11;8807,1;-0,03
60;31,96;-0,25;-872;-14320;8104;-203;1685;368;28,0;8835,09;-0,11
60;32,07;1,89;-6760;-14592;6884;-182;820;-3;27,97;8863,06;-0,02
60;32,02;2,51;2004;-13440;7004;-360;-1680;3;27,9;8890,96;-0,08
60;32,08;2,69;3732;-13676;8104;-536;-1495;57;27,95;8946,79;0,06
60;31,92;2,08;2912;-13680;8132;-642;1298;-113;28,07;8974,87;0,13
60;31,75;3,46;-988;-14792;6340;-603;2109;-412;28,05;9002,91;-0,03
60;31,39;4,09;-3508;-14220;6300;-736;-1061;-255;28,48;9031,39;0,43
60;30,97;3,91;2564;-13492;7216;-846;-1837;-60;29,0;9089,18;0,21
60;31,12;3,66;7856;-13888;7416;-931;49;-75;29,01;9118,18;0,01
60;30,81;4,53;-1776;-15004;6400;-903;1182;-182;28,99;9147,18;-0,02
60;30,56;5,03;-2556;-14224;6808;-857;-2590;-226;29,31;9176,48;0,31
60;30,83;4,32;3896;-14108;9096;-905;-2033;-6;29,26;9235,05;-0,04
60;30,69;5,1;-688;-15352;8340;-785;2540;-72;29,25;9264,29;-0,02
60;30,69;6,48;-7008;-15464;7320;-555;-2110;84;29,36;9293,65;0,11
60;30,87;5,67;9444;-14392;8216;-532;490;283;29,34;9322,99;-0,02
60;30,87;5,41;-2824;-15588;7140;-305;2671;138;29,02;9381,08;-0,04
60;31,15;4,52;532;-12796;9148;-87;-2879;262;28,96;9410,04;-0,06
60;31,24;3,63;3260;-14500;8828;11;2682;206;28,82;9438,86;-0,14
60;31,24;4,64;-6856;-14892;7812;232;-2374;355;28,89;9467,74;0,07
60;31,66;3,32;10936;-14120;8112;301;-924;468;28,62;9525,13;-0,14
60;31,87;3,79;-5200;-14948;7864;554;2752;125;28,17;9553,3;-0,45
60;32,17;2,33;3752;-13316;8816;608;-3228;492;27,96;9581,26;-0,21
60;32,69;0,45;9232;-13792;8492;707;1899;183;27,62;9608,88;-0,34
60;32,99;1,0;-8232;-14584;7800;841;356;135;27,13;9663,1;0,05
60;33,02;0,5;3736;-13176;8216;734;-2271;259;27,04;9690,14;-0,09
60;32,99;0,18;3664;-13936;7956;659;1664;220;27,05;9717,19;0,0
60;32,86;0,21;-192;-14416;7172;559;1767;-140;27,07;9744,26;0,02
60;32,82;0,34;-6292;-14488;7424;478;-526;-135;27,21;9798,56;0,11
60;32,68;0,45;820;-13160;7284;258;-1263;67;27,25;9825,81;0,05
60;32,69;-0,85;6304;-13356;7052;44;-355;19;27,39;9853,21;0,14
60;32,77;-2,25;3976;-13744;7804;-165;566;-248;27,24;9880,45;-0,15
60;32,68;-3,09;264;-13892;7256;-337;1204;-230;27,21;9934,88;-0,02
60;32,62;-2,82;-4944;-14236;6848;-533;804;-212;27,33;9962,21;0,12
60;32,32;-2,85;504;-13964;6168;-772;-1230;-190;27,46;9989,67;0,13
60;31,92;-3,15;1948;-13732;6548;-940;-1233;-36;27,91;10017,58;0,45
60;31,73;-2,92;2732;-13124;8048;-1172;-1496;57;28,29;10073,95;0,2
60;31,54;-2,42;1412;-14200;7568;-1354;813;51;28,36;10102,3;0,07
60;31,2;-1,71;1276;-14808;6232;-1380;1410;-130;28,55;10130,86;0,2
60;31,04;-0,71;-7128;-14288;7784;-1434;474;-14;28,99;10159,85;0,44
60;30,95;-0,03;2940;-13416;7980;-1497;-1392;164;29,07;10217,99;0,0
60;31,1;0,27;5876;-13980;8216;-1541;1840;392;28,97;10246,96;-0,1
60;31,07;2,19;-3936;-15336;6988;-1374;2250;236;28,79;10275,74;-0,19
60;30,93;2,39;272;-13288;8056;-1327;-2261;326;29,01;10304,75;0,22
60;31,36;1,54;7432;-13792;8620;-1162;2278;380;28,82;10362,47;-0,08
60;31,61;1,64;-8904;-14884;8360;-971;-757;333;28,55;10391,02;-0,27
60;31,91;-0,3;5612;-13912;9368;-848;-2516;387;28,21;10419,23;-0,34
60;31,88;-0,84;856;-15192;7728;-688;2947;272;28,0;10447,23;-0,22
60;32,14;0,08;-5372;-14200;7576;-499;-2885;186;27,89;10503,07;-0,07
60;32,56;0,2;9428;-13948;8292;-405;991;57;27,66;10530,73;-0,22
60;32,72;1,71;-836;-14600;7688;-211;2499;52;27,19;10557,92;-0,47
60;32,7;2,8;-2644;-13780;7592;-115;-2622;155;27,27;10585,19;0,09
60;33,16;1,91;9836;-13592;7904;-151;435;213;27,06;10639,35;-0,04
60;33,04;1,79;-2056;-14392;7240;-41;2291;-320;26,86;10666,21;-0,2
60;33,09;2,83;-9088;-14692;6956;-49;-153;-222;27,05;10693,26;0,19
60;33,06;3,45;1188;-13332;7532;-203;-1763;-234;26,89;10720,15;-0,16
60;32,98;2,81;6592;-13804;7260;-318;552;-98;27,08;10774,25;0,05
60;32,77;2,61;-1728;-14512;7756;-397;613;-184;27,14;10801,39;0,06
60;32,44;3,04;-1916;-14924;6672;-386;583;-193;27,4;10828,79;0,26
60;32,09;3,31;-220;-14044;6268;-541;-1631;-92;27,72;10856,51;0,32
60;31,75;3,4;2036;-13408;7648;-706;-1769;26;28,22;10912,79;0,16
60;31,74;3,26;5708;-13776;7148;-758;-272;98;28,29;10941,08;0,07
60;31,45;3,82;-1560;-15020;7572;-788;1804;-17;28,43;10969,51;0,14
60;31,27;4,6;-4872;-14952;7944;-717;-669;133;28,72;10998,23;0,28
60;31,09;4,47;4516;-14192;8472;-757;-1078;117;28,97;11056,03;0,14
60;31,07;3,99;5748;-14464;8276;-641;1613;293;29,01;11085,04;0,04
60;31,42;5,98;-9092;-14712;8320;-452;86;217;28,77;11113,82;-0,23
60;31,75;5,69;8764;-14272;8472;-303;-1029;375;28,46;11142,28;-0,31
60;32,02;4,83;-3352;-14952;7500;-115;2799;279;27,91;11198,37;-0,28
60;32,17;5,14;-7368;-14676;7304;34;-2307;416;27,92;11226,29;0,01
60;32,78;2,88;11296;-13540;8720;173;1439;295;27,58;11253,87;-0,34
60;33,01;3,02;-7844;-14748;7948;360;504;259;27,16;11281,02;-0,42
60;32,95;4,29;-1056;-13680;8384;396;-3170;404;27,03;11335,25;-0,17
60;33,29;4,05;8868;-14464;8168;423;1299;107;26,88;11362,13;-0,15
60;33,56;6,01;-5856;-14364;7556;475;1451;13;26,5;11388,64;-0,38
60;33,65;6,34;2312;-13724;7608;343;-2370;37;26,34;11414,97;-0,17
60;33,71;5,35;5716;-13652;7528;191;-1311;184;26,32;11467,64;-0,02
60;33,57;5,58;2180;-13776;7084;79;1390;-117;26,33;11493,97;0,01
60;33,3;6,68;-1856;-14760;6544;-6;1538;-367;26,53;11520,5;0,2
60;33,0;7,79;-4436;-14836;6104;-200;-300;-146;26,88;11547,38;0,35
60;32,5;8,78;-2608;-14128;5968;-355;-1048;-203;27,32;11601,94;0,1
60;32,29;8,19;2696;-13184;7364;-592;-1409;56;27,67;11629,6;0,34
60;32,12;7,14;3484;-13504;8012;-765;-144;-28;27,88;11657,48;0,21
60;31,98;6,11;1520;-14548;7476;-864;768;-160;27,88;11685,36;0,0
60;31,7;6,18;-3512;-14548;6732;-866;729;-145;28,2;11741,56;0,2
60;31,54;5,53;328;-13716;7424;-917;-1846;85;28,37;11769,94;0,17
60;31,67;3,71;7160;-14132;8284;-955;323;-31;28,44;11798,38;0,07
60;31,58;3,04;-132;-15304;7740;-841;2341;-38;28,27;11826,64;-0,17
60;31,77;3,92;-6640;-14572;7456;-745;-1692;107;28,28;11883,2;0,01
60;32,06;3,67;10060;-14272;8308;-706;-24;310;28,17;11911,38;-0,11
60;32,25;5,59;-6428;-14892;8236;-467;2406;89;27,82;11939,19;-0,36
60;32,47;7,28;-6648;-14640;7520;-415;-2508;325;27,58;11966,77;-0,24
60;32,81;6,0;9760;-14236;8556;-270;941;315;27,41;12021,6;-0,02
60;33,06;5,92;-8552;-14780;7652;-61;641;144;27,06;12048,66;-0,34
60;33,34;3,86;5412;-13096;8300;-97;-2282;381;26,77;12075,43;-0,3
60;33,77;1,75;9312;-13888;7964;-82;1055;182;26,45;12101,88;-0,32
60;33,89;1,18;-5884;-14580;7036;-12;1632;189;26,08;12154,01;0,02
60;33,77;0,65;-1316;-13892;7004;-98;-2340;167;26,1;12180,11;0,02
60;33,93;-1,29;7596;-13900;7268;-293;-645;106;26,16;12206,26;0,06
60;33,94;-2,92;4780;-14304;7520;-370;810;-144;26,03;12232,29;-0,13
60;33,64;-3,92;-284;-14224;6920;-497;1933;-206;26,19;12284,63;0,04
60;33,49;-3,82;-4236;-14496;6248;-652;1141;-182;26,37;12311,0;0,19
60;33,31;-3,4;-4488;-14496;6712;-807;149;-103;26,59;12337,59;0,21
60;32,94;-3,78;736;-13856;6712;-986;-1359;-167;26,86;12364,45;0,28
60;32,49;-3,69;2224;-13736;7660;-1217;-1531;23;27,45;12419,13;0,22
60;32,27;-3,46;3516;-14352;7264;-1370;91;-134;27,64;12446,76;0,19
60;31,88;-3,0;964;-14872;6836;-1455;1136;43;27,9;12474,66;0,26
60;31,52;-2,22;-3644;-14776;6984;-1389;1034;-175;28,32;12502,98;0,42
60;31,24;-1,69;2488;-14088;7964;-1367;-1166;96;28,74;12560,36;0,11
60;31,19;-1,56;5128;-14444;8372;-1305;1237;316;28,85;12589,21;0,11
60;31,09;0,01;-3616;-15664;7428;-1193;1843;-46;28,79;12618,0;-0,06
60;31,12;0,46;1096;-13464;8588;-981;-2528;442;28,86;12646,86;0,07
60;31,46;-0,48;5624;-15280;8424;-744;2837;362;28,59;12704,21;-0,17
60;31,99;-0,26;-11584;-15036;8544;-363;106;251;28,28;12732,49;-0,31
