Consigne Angle (°);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw (m/s²);Ay Raw (m/s²);Az Raw (m/s²);Gx Raw (rad/s);Gy Raw (rad/s);Gz Raw (rad/s);Erreur P (°);Erreur I (°);Erreur D (°)
60;360;2,7;-126,7;0,3903;-9,9599;-0,2829;0,0445;-0,0032;0,0093;57,3;1144,23;0,02
60;380;2,71;-126,93;0,3974;-9,9766;-0,3673;0,048;-0,0013;0,0112;57,29;1201,52;-0,02
60;400;2,71;-126,93;0,3807;-9,9503;-0,3265;0,0453;-0,0021;0,0109;57,29;1258,81;0,01
60;420;2,72;-126,25;0,4334;-9,9742;-0,2938;0,0446;-0,0031;0,0104;57,28;1316,09;-0,01
60;440;2,72;-126,67;0,3687;-9,9862;-0,3591;0,0465;0,0005;0,0099;57,28;1373,37;0,0
60;460;2,77;-127,53;0,407;-9,9264;-0,4625;0,0449;-0,0011;0,0068;57,23;1430,6;-0,06
60;480;2,77;-127,96;0,3687;-9,9647;-0,37;0,0454;0,0007;0,0101;57,23;1487,83;-0,0
60;500;2,8;-128,37;0,3998;-9,9383;-0,4027;0,0436;-0,0005;0,0049;57,2;1545,03;-0,03
60;520;2,85;-128,95;0,4238;-10,0509;-0,4571;0,0461;-0,0012;0,0103;57,15;1602,18;-0,05
60;540;2,88;-128,57;0,4525;-9,9431;-0,3537;0,0462;-0,0039;0,0097;57,12;1659,3;-0,03
60;560;2,89;-128,8;0,3855;-9,9072;-0,3727;0,0452;-0,0023;0,0103;57,11;1716,41;-0,0
60;580;2,88;-129,2;0,3591;-9,9982;-0,37;0,0477;-0,0003;0,0088;57,12;1773,53;0,01
60;600;2,85;-130,14;0,2993;-9,9048;-0,3782;0,0446;-0,0007;0,0081;57,15;1830,69;0,03
60;620;2,82;-130,58;0,3256;-9,9982;-0,351;0,0448;-0,0039;0,0099;57,18;1887,87;0,03
60;640;2,83;-130,25;0,4094;-9,9479;-0,3374;0,0468;-0,0011;0,0071;57,17;1945,04;-0,01
60;660;2,83;-130,67;0,3663;-9,9814;-0,3972;0,0436;-0,0023;0,0089;57,17;2002,21;-0,0
60;680;2,82;-130,59;0,3759;-9,9024;-0,3401;0,0462;-0,0012;0,0095;57,18;2059,39;0,01
60;700;2,81;-131,0;0,34;-9,9335;-0,3727;0,0456;-0,004;0,0072;57,19;2116,57;0,01
60;720;2,82;-130,88;0,3926;-10,0006;-0,3537;0,0462;0,0005;0,0073;57,18;2173,75;-0,0
60;740;2,81;-131,23;0,3472;-9,9886;-0,3755;0,0438;-0,0003;0,0076;57,19;2230,95;0,01
60;760;2,84;-131,19;0,4214;-9,9264;-0,3945;0,0457;-0,0011;0,0096;57,16;2288,11;-0,03
60;780;2,85;-130,93;0,4214;-9,9479;-0,3591;0,0462;0,0015;0,0117;57,15;2345,26;-0,02
60;800;2,83;-130,3;0,3807;-9,9575;-0,2748;0,0469;0,0004;0,0075;57,17;2402,43;0,02
60;820;2,86;-130,43;0,4142;-9,9838;-0,4081;0,0461;-0,0024;0,0077;57,14;2459,57;-0,03
60;840;2,84;-130,49;0,3448;-9,9479;-0,3319;0,048;-0,002;0,0089;57,16;2516,74;0,02
60;860;2,83;-130,1;0,3974;-9,9479;-0,3129;0,0464;-0,0012;0,0088;57,17;2573,91;0,0
60;880;2,82;-129,77;0,3903;-9,9766;-0,3129;0,046;-0,0013;0,0072;57,18;2631,08;0,01
60;900;2,82;-130,06;0,3567;-10,0197;-0,3755;0,0446;-0,0024;0,0084;57,18;2688,27;0,01
60;920;2,82;-130,12;0,3759;-9,8952;-0,3591;0,0466;-0,0008;0,0108;57,18;2745,45;-0,0
60;940;2,82;-130,25;0,3735;-9,9575;-0,37;0,0456;-0,0041;0,0111;57,18;2802,63;-0,0
60;960;2,8;-130,2;0,3543;-9,9479;-0,3238;0,045;-0,0017;0,0088;57,2;2859,83;0,02
60;980;2,81;-129,8;0,4118;-9,9383;-0,3156;0,0473;0,0;0,0057;57,19;2917,02;-0,0
60;1000;2,84;-130,11;0,4214;-9,9216;-0,4544;0,0449;-0,0029;0,0085;57,16;2974,18;-0,04
60;1020;2,81;-129,49;0,3615;-10,0341;-0,2449;0,0464;-0,0053;0,0099;57,19;3031,37;0,03
60;1040;2,83;-129,28;0,431;-9,9479;-0,3564;0,0406;-0,0004;0,0125;57,17;3088,54;-0,01
60;1060;2,84;-129,23;0,4166;-9,9407;-0,3727;0,0452;-0,0019;0,0109;57,16;3145,7;-0,01
60;1080;2,82;-129,34;0,3448;-9,9718;-0,3319;0,0446;-0,0051;0,0111;57,18;3202,88;0,02
60;1100;2,84;-129,46;0,4046;-9,9407;-0,3972;0,0456;-0,0008;0,0109;57,16;3260,04;-0,02
60;1120;2,87;-129,52;0,4357;-9,9407;-0,4135;0,0454;0,0003;0,0073;57,13;3317,17;-0,03
60;1140;2,85;-129,18;0,3807;-9,9311;-0,2911;0,044;-0,0013;0,0089;57,15;3374,32;0,02
60;1160;2,85;-129,44;0,3639;-9,991;-0,3836;0,0477;-0,004;0,0069;57,15;3431,47;-0,0
60;1180;2,86;-129,64;0,3879;-9,9623;-0,3972;0,0484;-0,0019;0,0088;57,14;3488,61;-0,01
60;1200;2,84;-129,76;0,3328;-9,9479;-0,3292;0,0468;-0,0013;0,0091;57,16;3545,76;0,02
60;1220;2,85;-129,45;0,4214;-9,9264;-0,3265;0,0454;0,0017;0,0116;57,15;3602,92;-0,01
60;1240;2,84;-129,48;0,3735;-9,9838;-0,351;0,045;-0,0059;0,0068;57,16;3660,07;0,01
60;1260;2,86;-129,7;0,4046;-9,9431;-0,4217;0,0484;-0,0009;0,0079;57,14;3717,21;-0,02
60;1280;2,89;-130,0;0,3974;-9,912;-0,438;0,0464;0,0015;0,0115;57,11;3774,32;-0,02
60;1300;2,91;-130,16;0,4166;-9,979;-0,4271;0,0494;-0,0032;0,0093;57,09;3831,41;-0,02
60;1320;2,95;-130,62;0,4166;-9,9623;-0,5115;0,0456;-0,0012;0,0067;57,05;3888,47;-0,04
60;1340;2,97;-130,48;0,4621;-9,9335;-0,4027;0,0448;-0,0008;0,0081;57,03;3945,5;-0,03
60;1360;2,97;-130,48;0,3926;-9,9671;-0,3727;0,044;-0,0007;0,0132;57,03;4002,53;0,0
60;1380;2,97;-130,57;0,3974;-9,9838;-0,3972;0,0421;0,0007;0,0103;57,03;4059,55;-0,0
60;1400;2,97;-130,29;0,3998;-9,9623;-0,3156;0,0461;0,0;0,0109;57,03;4116,59;0,01
60;1420;2,98;-130,17;0,4429;-9,9288;-0,3863;0,0432;-0,0028;0,0073;57,02;4173,6;-0,01
60;1440;2,99;-130,13;0,4094;-9,9479;-0,3755;0,0494;-0,0041;0,0091;57,01;4230,62;-0,01
60;1460;2,99;-130,01;0,4214;-10,0078;-0,3646;0,0456;-0,0035;0,0099;57,01;4287,62;-0,0
60;1480;2,98;-129,86;0,3831;-9,9958;-0,3265;0,046;0,0028;0,0097;57,02;4344,64;0,01
60;1500;2,95;-129,5;0,3567;-9,9862;-0,2612;0,0442;-0,002;0,0095;57,05;4401,69;0,03
60;1520;2,97;-129,61;0,4238;-9,9886;-0,4217;0,0473;0,0024;0,0081;57,03;4458,72;-0,02
60;1540;2,96;-129,6;0,3759;-9,9335;-0,3455;0,045;-0,0052;0,0096;57,04;4515,76;0,01
60;1560;2,96;-129,26;0,4166;-9,9862;-0,3047;0,0449;0,0009;0,0065;57,04;4572,8;0,01
60;1580;2,95;-129,01;0,4166;-9,9216;-0,3238;0,043;0,0003;0,0115;57,05;4629,85;0,0
60;1600;2,95;-128,76;0,419;-9,9575;-0,321;0,0453;-0,0017;0,0069;57,05;4686,9;0,0
60;1620;2,95;-128,59;0,4142;-9,9718;-0,3319;0,0453;-0,0037;0,0045;57,05;4743,94;0,0
60;1640;2,95;-128,26;0,419;-9,991;-0,2993;0,0482;-0,0011;0,0099;57,05;4801,0;0,0
60;1660;2,88;-123,85;0,1939;-9,7492;0,253;0,0364;-0,01;0,0165;57,12;4858,11;0,07
60;1680;4,14;-121,76;5,1763;-9,809;0,6176;0,0478;0,0197;0,0123;55,86;4913,97;-1,26
60;1700;4,37;-119,9;1,4892;-10,0796;0,117;0,0436;-0,0461;0,002;55,63;4969,6;-0,23
60;1720;4,27;-122,64;0,0096;-9,6678;-0,351;0,0432;-0,0029;0,0059;55,73;5025,33;0,1
60;1740;4,24;-113,52;-0,5076;-9,9431;0,3129;0,0346;0,0099;0,0195;55,76;5081,08;0,03
60;1760;4,45;-113,7;1,2665;-9,9862;-0,8815;0,0234;-0,0498;0,0277;55,55;5136,63;-0,21
60;1780;4,59;-113,63;1,1061;-9,9288;-0,6421;0,0199;0,0016;0,0087;55,41;5192,04;-0,14
60;1800;4,54;-110,71;0,4693;-9,8138;0,3319;0,0221;0,0366;-0,0007;55,46;5247,5;0,05
60;1820;4,35;-108,51;0,103;-10,0652;0,0408;0,0059;0,0464;0,0088;55,65;5303,15;0,19
60;1840;4,41;-98,96;-1,0175;-10,0652;0,0163;0,0013;-0,1067;0,0282;55,59;5358,74;-0,06
60;1860;4,81;-98,62;2,3224;-9,9982;-0,5006;-0,0196;-0,0369;0,0176;55,19;5413,93;-0,4
60;1880;4,88;-92,24;-0,5962;-10,0102;1,2243;-0,0436;0,008;0,0216;55,12;5469,04;-0,07
60;1900;4,89;-91,24;1,0223;-10,0916;0,1469;-0,0653;0,0369;0,0177;55,11;5524,16;-0,0
60;1920;5,69;-83,39;-3,3591;-9,4044;1,344;0,1107;-0,1769;0,043;54,31;5578,47;-0,8
60;1940;6,35;-83,58;3,3064;-10,738;-0,9631;0,1588;0,1793;0,0167;53,65;5632,11;-0,66
60;1960;6,93;-76,96;-2,15;-9,4236;1,9154;0,1679;-0,2419;0,0222;53,07;5685,18;-0,58
60;1980;7,27;-70,26;-1,664;-10,7859;1,2488;0,2282;-0,048;0,05;52,73;5737,92;-0,34
60;2000;8,27;-70,03;4,9105;-10,386;0,136;0,2594;0,356;0,0033;51,73;5789,64;-1,01
60;2020;8,82;-63,58;-2,2721;-9,3278;1,4229;0,2781;-0,2775;0,0031;51,18;5840,82;-0,55
60;2040;9,22;-57,49;-1,7286;-10,5752;1,4991;0,3453;0,1041;0,0408;50,78;5891,6;-0,4
60;2060;10,69;-57,66;7,2592;-10,0197;0,2775;0,3737;0,3168;0,0033;49,31;5940,91;-1,47
60;2080;11,15;-58,28;2,5283;-10,252;-0,0245;0,3905;-0,2073;-0,0209;48,85;5989,77;-0,46
60;2100;12,84;-51,93;-8,078;-9,3733;2,8866;0,4386;-0,3844;0,027;47,16;6036,92;-1,7
60;2120;13,26;-47,92;-0,668;-10,2951;2,5411;0,5036;0,0746;0,0609;46,74;6083,66;-0,41
60;2140;15,08;-48,51;10,6686;-10,3358;0,0354;0,5139;0,2502;0,0028;44,92;6128,58;-1,82
60;2160;16,69;-49,45;9,4116;-10,3166;-0,7727;0,5163;-0,025;-0,053;43,31;6171,89;-1,61
60;2180;18,13;-43,58;-7,5561;-9,8521;2,7832;0,5612;-0,4261;0,0233;41,87;6213,76;-1,43
60;2200;19,09;-37,98;-4,8507;-10,0173;2,7968;0,5907;0,0574;0,0473;40,91;6254,67;-0,96
60;2220;20,33;-38,71;7,6112;-10,3908;0,4027;0,5858;0,3355;0,0031;39,67;6294,34;-1,25
60;2240;21,36;-40,0;6,3805;-9,991;-0,4217;0,5552;-0,1603;-0,03;38,64;6332,98;-1,03
60;2260;22,27;-34,98;-4,9225;-9,7588;3,126;0,5899;-0,3688;0,0337;37,73;6370,71;-0,9
60;2280;22,52;-32,2;-0,1173;-10,3094;3,0608;0,6262;0,1649;0,0396;37,48;6408,19;-0,26
60;2300;23,13;-32,5;3,9672;-9,8497;1,6487;0,6374;0,1687;0,0092;36,87;6445,06;-0,6
60;2320;23,13;-32,11;1,1803;-10,1179;1,208;0,6555;-0,1399;0,0003;36,87;6481,93;-0,01
60;2340;24,3;-27,57;-6,0765;-9,7875;4,4837;0,7257;-0,3183;0,033;35,7;6517,63;-1,17
60;2360;24,93;-26,11;1,0846;-9,7348;4,5898;0,7822;-0,3202;0,0422;35,07;6552,7;-0,63
60;2380;25,71;-25,71;4,0318;-10,647;3,9368;0,8496;0,2598;0,0137;34,29;6586,99;-0,78
60;2400;26,68;-21,31;-5,0757;-10,2496;3,915;0,9217;-0,0522;0,0288;33,32;6620,3;-0,97
60;2420;27,3;-20,07;0,9673;-9,8665;4,4565;0,967;-0,3881;0,0342;32,7;6653,01;-0,62
60;2440;28,06;-19,32;2,8826;-10,6422;4,7367;1,0369;0,211;0,0012;31,94;6684,94;-0,76
60;2460;28,98;-16,1;-3,1987;-9,651;4,8401;1,1113;-0,3291;0,0306;31,02;6715,96;-0,92
60;2480;30,12;-16,32;5,3008;-9,8737;4,7312;1,1679;-0,0305;0,002;29,88;6745,84;-1,14
60;2500;31,22;-12,64;-4,9081;-9,9192;5,0088;1,2307;-0,0955;0,0129;28,78;6774,62;-1,11
60;2520;32,34;-12,8;4,8171;-9,8019;5,3107;1,265;-0,1216;0,0035;27,66;6802,28;-1,12
60;2540;33,38;-9,35;-4,3407;-9,8354;5,1339;1,3235;0,0099;-0,0116;26,62;6828,9;-1,04
60;2560;34,24;-8,7;1,5634;-8,9064;5,2917;1,3407;-0,3548;0,0195;25,76;6854,66;-0,87
60;2580;34,94;-6,83;-0,4286;-10,149;5,2944;1,3763;0,1314;-0,0213;25,06;6879,72;-0,69
60;2600;36,05;-6,73;3,1627;-8,8825;6,3364;1,4092;-0,3905;0,0183;23,95;6903,67;-1,11
60;2620;36,94;-4,32;-2,2649;-9,5217;5,8141;1,4461;-0,0161;-0,0261;23,06;6926,73;-0,89
60;2640;38,11;-4,33;3,4093;-8,3917;6,5486;1,4529;-0,3744;0,0108;21,89;6948,62;-1,17
60;2660;39,16;-1,64;-3,7685;-9,1075;6,2521;1,4867;-0,0405;-0,0057;20,84;6969,46;-1,06
60;2680;40,31;-1,85;4,6831;-8,667;6,1868;1,4893;0,0469;-0,0163;19,69;6989,15;-1,15
60;2700;41,35;0,39;-3,4237;-8,3007;6,2385;1,4958;-0,4401;-0,0035;18,65;7007,8;-1,04
60;2720;42,48;0,13;5,0015;-8,5473;6,3691;1,4929;0,1522;-0,0168;17,52;7025,32;-1,13
60;2740;43,54;1,54;-1,403;-7,4675;7,1145;1,4883;-0,4415;0,0101;16,46;7041,78;-1,06
60;2760;44,37;3,29;-1,1756;-8,5569;6,9105;1,4937;0,2374;-0,0123;15,63;7057,41;-0,84
60;2780;45,65;3,11;3,6703;-6,9983;8,0233;1,4719;-0,3848;0,0187;14,35;7071,76;-1,27
60;2800;46,81;5,43;-4,5298;-7,4771;7,5254;1,4713;-0,1258;0,0019;13,19;7084,95;-1,16
60;2820;47,89;5,31;4,2952;-7,2832;7,237;1,4393;0,1936;-0,0059;12,11;7097,06;-1,08
60;2840;48,95;5,95;0,4094;-6,3422;7,8927;1,4136;-0,398;0,0382;11,05;7108,11;-1,06
60;2860;49,78;7,02;0,2227;-7,2257;7,5743;1,3943;0,2384;0,0164;10,22;7118,33;-0,83
60;2880;51,02;6,45;5,77;-6,3925;8,0858;1,3705;-0,1073;0,0449;8,98;7127,32;-1,24
60;2900;52,1;7,83;-2,332;-5,6192;7,8682;1,3479;-0,383;0,0452;7,9;7135,22;-1,08
60;2920;53,0;9,48;-2,1548;-6,4165;8,1022;1,3225;0,1752;0,0168;7,0;7142,22;-0,91
60;2940;54,23;9,02;4,5753;-5,0805;8,3252;1,2907;-0,1816;0,044;5,77;7147,99;-1,23
60;2960;55,38;10,75;-4,0127;-4,8363;7,8927;1,2672;-0,3452;0,0409;4,62;7152,61;-1,15
60;2980;56,22;12,19;-1,6735;-5,6407;8,143;1,2244;0,2457;0,03;3,78;7156,39;-0,84
60;3000;57,43;11,67;4,4724;-4,3383;8,8476;1,1715;-0,2384;0,0616;2,57;7158,96;-1,21
60;3020;58,51;13,0;-2,8778;-4,2282;8,5048;1,1547;-0,2742;0,0369;1,49;7160,45;-1,08
60;3040;59,3;14,04;-0,6057;-4,9392;8,4096;1,1046;0,2609;0,0087;0,7;7161,15;-0,79
60;3060;60,46;13,32;6,1842;-3,9696;8,6871;1,0513;0,0749;0,0176;-0,46;7160,69;-1,15
60;3080;61,58;14,65;-3,45;-3,3088;8,6735;1,0357;-0,3369;0,0196;-1,58;7159,12;-1,12
60;3100;62,44;16,06;-2,5809;-4,1252;8,7878;0,9946;0,1803;-0,0036;-2,44;7156,68;-0,86
60;3120;63,51;15,44;5,4875;-3,2705;8,7986;0,9266;0,15;0,0096;-3,51;7153,17;-1,07
60;3140;64,67;14,99;3,2633;-2,3655;9,3074;0,9014;-0,3447;0,0233;-4,67;7148,49;-1,16
60;3160;65,64;16,37;-3,1819;-3,0119;9,3754;0,8735;0,0754;-0,0116;-5,64;7142,85;-0,97
60;3180;66,59;15,87;4,9991;-2,9161;8,8258;0,815;0,2447;0,0104;-6,59;7136,26;-0,94
60;3200;67,68;15,41;3,1819;-1,798;9,1877;0,767;-0,3086;0,0216;-7,68;7128,58;-1,09
60;3220;68,56;16,82;-3,5554;-2,5211;9,3047;0,728;0,0644;-0,0121;-8,56;7120,02;-0,88
60;3240;69,42;16,46;4,3096;-2,3774;9,185;0,6751;0,2694;-0,0068;-9,42;7110,6;-0,86
60;3260;70,47;15,99;3,237;-1,1923;9,5495;0,6187;-0,2757;0,0117;-10,47;7100,13;-1,05
60;3280;71,44;17,41;-4,8028;-1,3575;9,1197;0,5802;-0,2447;0,0252;-11,44;7088,69;-0,96
60;3300;72,23;16,91;4,7908;-1,8172;9,0843;0,5241;0,2903;-0,002;-12,23;7076,46;-0,8
60;3320;73,2;16,3;3,735;-0,7422;9,5006;0,4746;-0,2671;0,0316;-13,2;7063,26;-0,97
60;3340;74,01;17,48;-3,6823;-1,1803;9,0979;0,4422;-0,1935;0,0301;-14,01;7049,25;-0,81
60;3360;74,56;17,79;1,2139;-1,8579;9,0217;0,391;0,3484;-0,0141;-14,56;7034,68;-0,56
60;3380;75,4;17,18;3,4405;-0,5698;9,6801;0,3345;-0,2912;0,0183;-15,4;7019,28;-0,84
60;3400;76,15;18,27;-3,7421;-0,7542;9,438;0,2995;-0,2346;0,0281;-16,15;7003,13;-0,75
60;3420;76,62;18,93;-0,51;-1,5467;9,1931;0,2501;0,2999;-0,0132;-16,62;6986,51;-0,47
60;3440;77,36;18,03;5,3223;-0,3903;9,7808;0,2125;-0,1338;0,0289;-17,36;6969,14;-0,74
60;3460;78,03;18,48;-1,549;-0,4381;9,2557;0,1763;-0,3745;0,0241;-18,03;6951,11;-0,66
60;3480;78,52;19,69;-3,7373;-1,087;9,7019;0,1464;0,0971;0,0025;-18,52;6932,59;-0,5
60;3500;78,97;19,38;3,6966;-1,0965;9,8352;0,1005;0,3691;-0,0203;-18,97;6913,62;-0,45
60;3520;79,58;18,81;2,6169;-0,1844;9,8787;0,0585;-0,3371;0,0108;-19,58;6894,04;-0,6
60;3540;80,07;19,68;-3,3232;-0,5578;9,5468;0,0402;-0,2462;0,0064;-20,07;6873,97;-0,49
60;3560;80,36;20,59;-2,2793;-1,2665;9,7645;0,0169;0,2395;-0,0253;-20,36;6853,61;-0,3
60;3580;80,72;20,23;3,5314;-0,8978;9,8924;-0,0195;0,3303;-0,0207;-20,72;6832,89;-0,36
60;3600;81,19;19,82;1,6089;-0,17;9,5876;-0,054;-0,3371;0,014;-21,19;6811,7;-0,47
60;3620;81,6;20,68;-3,7373;-0,4166;9,74;-0,0609;-0,2554;-0,0001;-21,6;6790,1;-0,41
60;3640;81,79;21,63;-2,9616;-1,2426;9,8624;-0,0883;0,1819;-0,0233;-21,79;6768,31;-0,19
60;3660;82,05;20,77;5,3463;-0,9433;9,7563;-0,1126;0,2026;-0,0052;-22,05;6746,26;-0,26
60;3680;82,46;19,89;3,9959;-0,0622;10,159;-0,1316;-0,2715;0,0181;-22,46;6723,81;-0,41
60;3700;82,76;20,13;-1,324;-0,4286;9,8271;-0,1398;-0,3331;0,0329;-22,76;6701,04;-0,31
60;3720;82,93;21,47;-5,6336;-1,0822;9,7998;-0,164;0,0449;-0,0016;-22,93;6678,11;-0,17
60;3740;83,05;20,76;4,616;-1,1492;9,4897;-0,1927;0,3212;0,0053;-23,05;6655,06;-0,11
60;3760;83,35;19,71;5,387;-0,1915;10,5453;-0,2173;-0,1539;0,0338;-23,35;6631,71;-0,3
60;3780;83,54;19,71;-0,5076;-0,5267;9,3754;-0,2246;-0,3631;0,0336;-23,54;6608,17;-0,19
60;3800;83,64;20,96;-5,7437;-1,0678;10,0692;-0,2506;-0,0285;0,0059;-23,64;6584,54;-0,1
60;3820;83,63;20,46;3,5434;-1,3001;9,4489;-0,2761;0,3436;0,0115;-23,63;6560,91;0,01
60;3840;83,82;19,26;6,0358;-0,4046;10,3032;-0,3022;-0,148;0,0493;-23,82;6537,09;-0,19
60;3860;83,88;19,22;-0,328;-0,7805;9,3972;-0,3102;-0,3289;0,0376;-23,88;6513,21;-0,06
60;3880;83,73;19,8;-1,1636;-1,6783;9,8434;-0,3339;0,3383;-0,0044;-23,73;6489,48;0,15
60;3900;83,64;19,04;4,8315;-1,506;9,4326;-0,3621;0,3327;0,0079;-23,64;6465,85;0,09
60;3920;83,71;18,01;4,8818;-0,6776;10,2025;-0,384;-0,1555;0,0432;-23,71;6442,14;-0,07
60;3940;83,71;18,02;-0,6943;-0,8763;9,7699;-0,3861;-0,3683;0,0342;-23,71;6418,43;0,0
60;3960;83,44;18,75;-1,913;-2,0375;9,8107;-0,4138;0,3164;-0,0031;-23,44;6394,99;0,27
60;3980;83,22;18,09;4,2114;-1,8507;9,3319;-0,4382;0,3493;-0,0112;-23,22;6371,78;0,22
60;4000;83,21;16,97;5,3486;-0,9266;10,2406;-0,4578;-0,1692;0,0261;-23,21;6348,57;0,01
60;4020;83,06;16,8;0,0383;-1,3384;9,7264;-0,4624;-0,3591;0,0246;-23,06;6325,51;0,15
60;4040;82,69;17,36;-1,087;-2,375;9,8978;-0,4827;0,3385;-0,0179;-22,69;6302,82;0,37
60;4060;82,36;16,71;4,1731;-2,2577;9,3292;-0,5097;0,3479;-0,0104;-22,36;6280,46;0,33
60;4080;82,26;15,54;5,7557;-1,2905;10,1699;-0,5301;-0,1287;0,016;-22,26;6258,2;0,1
60;4100;82,05;15,59;-0,8643;-1,4916;9,555;-0,5321;-0,3669;0,0119;-22,05;6236,15;0,2
60;4120;81,56;16,4;-2,2553;-2,8491;9,6012;-0,552;0,3226;-0,0064;-21,56;6214,58;0,49
60;4140;81,13;15,91;3,3255;-2,5714;9,2476;-0,5829;0,3623;-0,0156;-21,13;6193,46;0,44
60;4160;80,96;14,7;6,1124;-1,6927;10,3113;-0,5946;-0,1267;0,0266;-20,96;6172,5;0,17
60;4180;80,69;15,61;-5,0589;-2,2003;10,5453;-0,5973;-0,2304;0,0107;-20,69;6151,81;0,27
60;4200;80,11;16,17;-1,2163;-3,2394;9,7808;-0,6183;0,3525;-0,0057;-20,11;6131,7;0,58
60;4220;79,59;15,49;4,1252;-3,1292;9,3183;-0,6452;0,3311;-0,0024;-19,59;6112,12;0,52
60;4240;79,31;14,35;5,2289;-2,1548;10,0474;-0,6648;-0,1537;0,0248;-19,31;6092,81;0,28
60;4260;78,93;15,28;-4,8267;-2,7198;10,1671;-0,659;-0,1603;-0,0057;-18,93;6073,88;0,37
60;4280;78,25;15,78;-0,972;-3,6966;9,5006;-0,6824;0,3729;-0,0163;-18,25;6055,63;0,68
60;4300;77,65;14,99;4,2713;-3,6009;9,0;-0,6948;0,2714;0,0079;-17,65;6037,98;0,61
60;4320;77,29;13,94;4,391;-2,5881;10,091;-0,714;-0,2241;0,0229;-17,29;6020,69;0,35
60;4340;76,82;14,95;-5,1092;-3,4381;9,9985;-0,7101;-0,1005;-0,0031;-16,82;6003,87;0,48
60;4360;76,05;15,35;-0,656;-4,3144;9,4815;-0,7217;0,3599;-0,0285;-16,05;5987,83;0,77
60;4380;75,44;14,45;4,7549;-3,9648;9,204;-0,7432;0,2587;-0,0039;-15,44;5972,39;0,61
60;4400;74,89;14,44;-1,0127;-3,3279;9,4326;-0,74;-0,38;0,0168;-14,89;5957,51;0,55
60;4420;74,35;15,42;-4,8123;-3,9121;9,6475;-0,7361;-0,064;-0,0015;-14,35;5943,16;0,54
60;4440;73,49;15,74;-0,3855;-5,0039;9,3047;-0,7474;0,3946;-0,0284;-13,49;5929,66;0,86
60;4460;72,87;14,91;4,3814;-4,3455;9,3401;-0,7584;0,2753;-0,0057;-12,87;5916,79;0,62
60;4480;72,28;14,56;0,3041;-3,7757;9,2448;-0,7534;-0,3536;0,0195;-12,28;5904,51;0,59
60;4500;71,72;15,46;-4,8363;-4,4101;9,5577;-0,7434;-0,1568;-0,0045;-11,72;5892,79;0,55
60;4520;70,89;16,2;-2,3439;-5,4157;9,1469;-0,7488;0,3549;-0,0103;-10,89;5881,9;0,83
60;4540;70,14;15,44;3,8618;-5,2457;8,902;-0,7554;0,3369;-0,0117;-10,14;5871,75;0,75
60;4560;69,44;14,92;0,8499;-4,5226;8,7143;-0,7422;-0,3431;0,0325;-9,44;5862,31;0,7
60;4580;68,96;15,6;-4,2473;-4,5586;9,9631;-0,7234;-0,2277;0,0111;-8,96;5853,35;0,48
