Consigne Angle (°);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw (m/s²);Ay Raw (m/s²);Az Raw (m/s²);Gx Raw (rad/s);Gy Raw (rad/s);Gz Raw (rad/s);Erreur P (°);Erreur I (°);Erreur D (°)
55;360;3,02;-135,97;0,3639;-9,9718;-0,5033;0,049;0,0028;0,0081;51,98;1040,79;-0,02
55;380;3,0;-136,27;0,3376;-9,9982;-0,4353;0,0513;-0,0008;0,0052;52,0;1092,78;0,02
55;400;2,99;-136,29;0,3591;-9,9814;-0,4244;0,0518;0,0015;0,0073;52,01;1144,79;0,01
55;420;2,98;-135,82;0,3783;-9,9359;-0,3782;0,0508;0,0029;0,0083;52,02;1196,81;0,02
55;440;3,02;-135,82;0,4286;-10,0006;-0,4979;0,0482;0,0003;0,0068;51,98;1248,79;-0,04
55;460;3,02;-135,46;0,3974;-10,0341;-0,4081;0,0508;-0,0003;0,0064;51,98;1300,77;0,0
55;480;3,02;-135,67;0,3591;-9,9886;-0,4462;0,0497;0,0031;0,0084;51,98;1352,76;0,0
55;500;3,02;-135,86;0,3639;-9,9958;-0,4516;0,0498;0,0008;0,0057;51,98;1404,74;-0,0
55;520;3,06;-136,07;0,407;-9,9814;-0,5115;0,0493;0,0019;0,0072;51,94;1456,69;-0,04
55;540;3,02;-136,68;0,2993;-9,9742;-0,4353;0,0486;-0,0005;0,0055;51,98;1508,66;0,03
55;560;3,05;-137,07;0,3663;-9,9647;-0,5006;0,051;0,0041;0,0084;51,95;1560,62;-0,02
55;580;2,99;-136,85;0,3184;-9,9647;-0,351;0,0497;0,0028;0,0076;52,01;1612,62;0,05
55;600;3,01;-137,24;0,3567;-9,979;-0,4897;0,0509;-0,0023;0,0069;51,99;1664,61;-0,02
55;620;2,98;-137,12;0,3304;-9,9503;-0,3809;0,0524;0,002;0,0051;52,02;1716,64;0,03
55;640;2,98;-137,37;0,3448;-9,9671;-0,4544;0,0502;0,0007;0,0092;52,02;1768,66;0,0
55;660;2,97;-137,7;0,3304;-10,0102;-0,4516;0,052;0,0005;0,0084;52,03;1820,69;0,01
55;680;3,0;-137,28;0,4405;-10,0317;-0,4544;0,0508;0,0011;0,0061;52,0;1872,69;-0,03
55;700;3,02;-137,53;0,3639;-9,9958;-0,4843;0,05;-0,0028;0,0061;51,98;1924,67;-0,01
55;720;3,01;-137,07;0,3879;-9,9311;-0,3918;0,051;0,0032;0,0081;51,99;1976,66;0,01
55;740;2,99;-136,41;0,3759;-10,0533;-0,3455;0,0517;0,0024;0,0084;52,01;2028,67;0,03
55;760;2,99;-137,16;0,3136;-10,0245;-0,506;0,0481;-0,002;0,0091;52,01;2080,68;-0,0
55;780;2,97;-136,11;0,3974;-10,0006;-0,3074;0,0486;0,006;0,0076;52,03;2132,71;0,02
55;800;2,95;-135,55;0,3879;-9,9455;-0,3591;0,0505;0,0021;0,0045;52,05;2184,76;0,01
55;820;2,94;-134,85;0,3926;-9,9431;-0,3374;0,0513;0,0001;0,0075;52,06;2236,82;0,01
55;840;2,94;-135,1;0,3496;-9,9862;-0,4462;0,0482;0,0045;0,0059;52,06;2288,88;0,0
55;860;2,91;-134,57;0,3639;-10,0221;-0,3319;0,0509;0,0004;0,0069;52,09;2340,96;0,03
55;880;2,91;-134,86;0,34;-9,9862;-0,4407;0,0508;0,0011;0,0072;52,09;2393,05;0,0
55;900;2,93;-135,0;0,3783;-9,9718;-0,4598;0,0521;0,0007;0,0072;52,07;2445,12;-0,02
55;920;2,95;-135,51;0,3615;-10,0149;-0,5251;0,0502;0,0029;0,0077;52,05;2497,17;-0,03
55;940;2,97;-135,55;0,3926;-10,058;-0,4652;0,0513;0,0036;0,0059;52,03;2549,2;-0,02
55;960;2,96;-135,28;0,3759;-9,9551;-0,3836;0,0481;0,0032;0,0072;52,04;2601,23;0,01
55;980;2,97;-135,44;0,3711;-9,9527;-0,4625;0,0504;0,0021;0,0087;52,03;2653,26;-0,01
55;1000;2,98;-135,4;0,3879;-9,9958;-0,4407;0,0526;-0,0015;0,0073;52,02;2705,28;-0,01
55;1020;2,98;-135,5;0,3519;-9,9934;-0,4271;0,0505;-0,0011;0,0049;52,02;2757,3;0,01
55;1040;2,98;-135,32;0,3855;-9,9479;-0,4108;0,0504;0,0024;0,0063;52,02;2809,32;-0,0
55;1060;2,98;-135,21;0,3831;-9,9623;-0,419;0,0516;0,0021;0,0056;52,02;2861,33;-0,0
55;1080;2,98;-134,6;0,4118;-9,9934;-0,3455;0,0506;0,0021;0,0073;52,02;2913,36;0,01
55;1100;2,98;-134,72;0,3687;-9,9838;-0,4462;0,0512;0,0019;0,0045;52,02;2965,37;-0,01
55;1120;2,95;-134,56;0,3232;-10,0197;-0,3401;0,0505;0,0019;0,0064;52,05;3017,43;0,03
55;1140;2,94;-134,34;0,3783;-9,9838;-0,3809;0,0521;0,0015;0,0055;52,06;3069,48;0,01
55;1160;2,94;-134,41;0,3567;-9,991;-0,419;0,05;-0,0017;0,0073;52,06;3121,54;0,0
55;1180;2,93;-134,1;0,3759;-10,0245;-0,3591;0,0492;0,0017;0,0059;52,07;3173,62;0,01
55;1200;2,94;-134,21;0,3831;-9,9838;-0,4571;0,0529;-0,0027;0,0055;52,06;3225,68;-0,01
55;1220;2,99;-134,8;0,3831;-10,0149;-0,5985;0,0514;-0,0016;0,0049;52,01;3277,69;-0,05
55;1240;2,99;-134,89;0,3567;-9,8904;-0,4271;0,0493;0,0007;0,0091;52,01;3329,7;0,0
55;1260;3,0;-135,38;0,34;-9,9527;-0,5142;0,0525;-0,0012;0,0072;52,0;3381,7;-0,02
55;1280;3,01;-135,32;0,3903;-9,9695;-0,4353;0,0525;-0,0004;0,0051;51,99;3433,69;-0,01
55;1300;3,01;-135,58;0,3448;-10,0006;-0,4625;0,0516;0,0;0,0068;51,99;3485,68;-0,0
55;1320;2,97;-135,62;0,2897;-9,9862;-0,3455;0,05;0,0029;0,0052;52,03;3537,71;0,04
55;1340;2,98;-135,82;0,3496;-9,9838;-0,4571;0,0508;0,0043;0,0073;52,02;3589,73;-0,0
55;1360;2,97;-135,84;0,3519;-9,9742;-0,4163;0,0513;0,0007;0,0077;52,03;3641,76;0,01
55;1380;2,95;-135,05;0,3855;-9,9718;-0,2748;0,0502;0,0035;0,0079;52,05;3693,81;0,02
55;1400;2,96;-135,35;0,3663;-10,0604;-0,506;0,05;0,0049;0,0072;52,04;3745,85;-0,02
55;1420;2,98;-135,7;0,3472;-9,9766;-0,4979;0,0498;0,0013;0,0036;52,02;3797,87;-0,01
55;1440;2,96;-135,42;0,3687;-9,979;-0,3591;0,0534;0,0045;0,0071;52,04;3849,91;0,01
55;1460;2,97;-135,54;0,3663;-10,0317;-0,4598;0,0505;0,0043;0,0071;52,03;3901,94;-0,01
55;1480;2,97;-135,41;0,3759;-10,0341;-0,3999;0,0514;0,0027;0,0072;52,03;3953,97;0,0
55;1500;2,97;-135,5;0,3543;-9,9766;-0,4353;0,0494;0,0027;0,0083;52,03;4006,0;0,0
55;1520;2,96;-135,64;0,3472;-10,0485;-0,4407;0,0502;0,0044;0,0045;52,04;4058,04;0,0
55;1540;2,96;-135,5;0,3759;-10,0173;-0,3972;0,0505;0,0005;0,0075;52,04;4110,08;0,0
55;1560;2,97;-135,71;0,3615;-10,0365;-0,4843;0,0514;0,0047;0,0092;52,03;4162,11;-0,01
55;1580;2,96;-135,26;0,3831;-10,0173;-0,3292;0,0488;0,0031;0,0077;52,04;4214,15;0,01
55;1600;2,96;-135,19;0,3926;-10,0078;-0,4326;0,0485;0,0055;0,0059;52,04;4266,19;-0,01
55;1620;2,98;-135,39;0,3711;-9,9575;-0,487;0,0508;-0,0008;0,0049;52,02;4318,21;-0,01
55;1640;2,99;-135,54;0,3879;-9,979;-0,4979;0,0505;0,0036;0,0084;52,01;4370,22;-0,02
55;1660;3,0;-135,52;0,3926;-9,9695;-0,4462;0,0528;-0,0025;0,0081;52,0;4422,22;-0,01
55;1680;3,0;-135,83;0,3256;-10,0102;-0,4707;0,0497;0,0013;0,0073;52,0;4474,21;0,0
55;1700;2,99;-135,75;0,3591;-9,9718;-0,3972;0,0504;0,0032;0,0059;52,01;4526,22;0,01
55;1720;2,99;-135,7;0,3663;-9,9934;-0,4108;0,0498;0,002;0,0048;52,01;4578,23;0,0
55;1740;2,98;-135,89;0,3136;-10,0078;-0,4163;0,0482;-0,0012;0,0039;52,02;4630,25;0,01
55;1760;2,97;-135,3;0,4166;-9,9742;-0,3156;0,0529;-0,0003;0,0069;52,03;4682,28;0,0
55;1780;2,98;-135,56;0,3567;-9,9934;-0,4979;0,052;0,0004;0,0073;52,02;4734,3;-0,01
55;1800;2,99;-135,32;0,4142;-10,0197;-0,4027;0,05;0,0015;0,0085;52,01;4786,31;-0,0
55;1820;3,06;-134,95;0,6201;-10,0628;-0,5414;0,06;0,0004;0,0027;51,94;4838,24;-0,07
55;1840;3,07;-132,62;0,5746;-10,2328;0,049;0,0572;-0,0076;0,0163;51,93;4890,17;-0,01
55;1860;3,14;105,8;-0,7446;-9,5433;-0,2394;0,0438;-0,0195;-0,0025;51,86;4942,03;-0,07
55;1880;3,17;107,55;-0,4022;-9,9288;-0,5877;0,0396;0,0097;0,0021;51,83;4993,86;-0,02
55;1900;3,12;110,41;-0,0886;-10,1155;-0,4462;0,0376;0,0039;-0,0064;51,88;5045,74;0,05
55;1920;3,1;102,29;0,4573;-9,9;0,2177;0,0369;-0,0083;0,008;51,9;5097,64;0,02
55;1940;3,13;-90,19;0,7207;-9,8761;-0,0027;0,0226;-0,0168;0,0256;51,87;5149,52;-0,03
55;1960;3,13;-90,61;0,6488;-10,0341;-0,117;0,0121;-0,01;-0,0048;51,87;5201,38;-0,0
55;1980;3,12;-91,28;0,5842;-10,0006;-0,1796;0,0065;0,0175;0,0405;51,88;5253,27;0,01
55;2000;3,02;-93,95;0,1532;-9,991;-0,2857;-0,0016;-0,0469;0,0075;51,98;5305,25;0,1
55;2020;3,0;-92,88;0,5483;-10,2568;0,253;-0,0031;-0,051;0,0103;52,0;5357,25;0,02
55;2040;3,05;-91,31;0,8188;-9,9718;0,5741;-0,0309;0,0833;0,0139;51,95;5409,2;-0,06
55;2060;3,0;-84,33;-0,2729;-10,4746;0,1415;0,0592;-0,0233;0,0217;52,0;5461,2;0,05
55;2080;3,07;-80,04;-0,1173;-9,7252;0,7536;0,0862;0,0065;0,0217;51,93;5513,13;-0,07
55;2100;3,38;-79,45;1,6137;-10,884;0,653;0,1272;0,0361;0,0149;51,62;5564,75;-0,32
55;2120;3,51;-72,42;-0,7254;-10,2017;0,1768;0,1693;-0,0865;0,0297;51,49;5616,24;-0,13
55;2140;3,86;-68,54;-0,3041;-9,3087;1,6324;0,2196;-0,0782;0,0344;51,14;5667,38;-0,35
55;2160;4,39;-65,56;0,3711;-10,1442;2,4568;0,2739;0,1603;0,022;50,61;5717,99;-0,53
55;2180;4,66;-67,33;0,9888;-11,1139;-0,536;0,3275;0,0723;0,0229;50,34;5768,33;-0,27
55;2200;5,05;-69,06;1,4078;-10,8266;-0,6557;0,3725;-0,126;0,0537;49,95;5818,28;-0,39
55;2220;5,61;-68,0;1,5969;-9,9623;1,6542;0,421;-0,1856;0,0568;49,39;5867,67;-0,57
55;2240;6,46;-65,83;1,1372;-9,8545;3,3247;0,4867;-0,1715;0,0453;48,54;5916,21;-0,84
55;2260;7,57;-61,16;-2,4301;-9,0429;3,5641;0,5435;-0,0934;0,0345;47,43;5963,64;-1,11
55;2280;8,77;-55,69;-3,7493;-8,9902;2,5547;0,5939;-0,0293;0,0508;46,23;6009,88;-1,2
55;2300;9,77;-50,42;-3,0742;-9,3302;2,2854;0,6351;0,0919;0,0405;45,23;6055,11;-1,0
55;2320;10,32;-45,74;-1,4222;-10,058;1,6025;0,6656;0,1749;0,0313;44,68;6099,79;-0,56
55;2340;10,75;-47,06;1,7645;-10,7787;-0,0381;0,6879;0,0573;0,048;44,25;6144,04;-0,43
55;2360;11,44;-47,78;2,909;-10,8266;0,8597;0,7109;-0,0667;0,0521;43,56;6187,6;-0,68
55;2380;12,39;-48,23;4,1156;-10,8577;1,7467;0,7464;-0,0818;0,0425;42,61;6230,21;-0,95
55;2400;13,3;-48,26;3,5626;-10,7045;2,6091;0,7747;-0,2112;0,0077;41,7;6271,91;-0,91
55;2420;14,24;-48,6;4,0486;-10,7141;2,1847;0,7985;-0,2373;0,0099;40,76;6312,68;-0,94
55;2440;15,32;-49,26;5,2936;-11,0229;1,7439;0,8288;-0,1607;-0,0068;39,68;6352,36;-1,08
55;2460;16,42;-49,98;5,7964;-11,2791;1,4855;0,8537;-0,0604;-0,0043;38,58;6390,94;-1,1
55;2480;17,41;-50,35;4,8243;-10,8816;2,2908;0,8689;-0,1809;-0,0068;37,59;6428,53;-0,99
55;2500;18,29;-50,72;4,4556;-11,0421;1,9426;0,892;-0,0957;-0,0139;36,71;6465,25;-0,88
55;2520;19,22;-51,34;5,1834;-11,2216;1,2869;0,9082;0,0385;-0,0276;35,78;6501,03;-0,93
55;2540;19,95;-51,3;3,5913;-10,6326;2,1412;0,9286;0,0947;-0,0349;35,05;6536,08;-0,74
55;2560;20,48;-50,17;1,5754;-10,0413;2,7452;0,9402;0,0226;-0,0249;34,52;6570,6;-0,52
55;2580;21,19;-47,58;-0,5339;-9,4667;4,1273;0,9545;-0,1892;-0,0024;33,81;6604,41;-0,71
55;2600;22,03;-46,77;2,624;-10,1131;4,315;0,9819;-0,2084;-0,0067;32,97;6637,38;-0,83
55;2620;22,7;-45,37;1,5203;-10,0963;3,9314;1,0269;0,0833;-0,0156;32,3;6669,68;-0,68
55;2640;23,67;-42,29;-2,0494;-9,1243;5,0604;1,054;-0,1516;0,0021;31,33;6701,01;-0,97
55;2660;24,5;-41,31;2,2817;-10,4962;4,9543;1,0806;-0,1134;-0,0077;30,5;6731,51;-0,83
55;2680;25,37;-38,63;-1,2546;-9,165;4,9843;1,1147;-0,0405;0,0007;29,63;6761,15;-0,87
55;2700;26,28;-37,67;2,2242;-9,7636;5,4114;1,1298;-0,1303;0,0212;28,72;6789,86;-0,92
55;2720;27,21;-36,26;1,4437;-9,596;5,338;1,1638;0,067;-0,0163;27,79;6817,65;-0,93
55;2740;28,25;-34,28;-0,2945;-8,9807;6,0018;1,1863;-0,1681;-0,0095;26,75;6844,39;-1,04
55;2760;29,13;-32,59;0,4405;-9,0237;5,5284;1,2161;0,0358;-0,0019;25,87;6870,27;-0,87
55;2780;30,19;-31,04;0,565;-9,0573;6,5187;1,2201;-0,1419;0,0057;24,81;6895,07;-1,07
55;2800;31,21;-29,39;0,4669;-8,8107;6,2167;1,2385;0,0269;0,012;23,79;6918,86;-1,02
55;2820;32,22;-27,9;0,4908;-8,9471;6,4942;1,2391;-0,1254;0,0048;22,78;6941,64;-1,01
55;2840;33,31;-26,03;-0,5291;-7,7979;6,2793;1,2542;-0,0759;0,029;21,69;6963,33;-1,09
55;2860;34,24;-25,26;2,2505;-8,9447;6,4235;1,2577;-0,0212;0,0139;20,76;6984,09;-0,93
55;2880;35,35;-23,56;-0,4046;-7,4124;6,5731;1,2586;-0,1124;0,0141;19,65;7003,74;-1,11
55;2900;36,22;-22,48;1,2713;-8,4994;6,4888;1,2637;0,0326;0,0168;18,78;7022,52;-0,87
55;2920;37,31;-21,13;0,158;-7,4555;7,1254;1,2264;-0,1956;0,026;17,69;7040,2;-1,09
55;2940;38,3;-19,74;0,4334;-7,8003;6,9431;1,2327;0,059;0,0012;16,7;7056,9;-0,98
55;2960;39,41;-19,23;2,9664;-7,8075;7,4818;1,2107;-0,0389;0,0045;15,59;7072,5;-1,11
55;2980;40,59;-17,93;0,0479;-6,1651;7,1826;1,2192;-0,1683;0,0248;14,41;7086,91;-1,18
55;3000;41,56;-16,62;0,2466;-7,2257;7,2315;1,2076;-0,0061;-0,0032;13,44;7100,35;-0,97
55;3020;42,65;-15,34;-0,2155;-6,1411;7,841;1,1594;-0,1152;0,0129;12,35;7112,71;-1,09
55;3040;43,76;-13,92;-0,6536;-5,8347;7,8056;1,1686;-0,0568;0,0157;11,24;7123,95;-1,11
55;3060;44,65;-13,2;1,731;-6,9647;7,8899;1,1258;0,0544;-0,0021;10,35;7134,3;-0,89
55;3080;45,87;-12,61;2,1141;-5,7006;8,5157;1,1125;-0,0822;-0,0048;9,13;7143,43;-1,22
55;3100;46,99;-11,17;-0,905;-5,4037;8,0069;1,0965;-0,056;0,0032;8,01;7151,43;-1,13
55;3120;47,93;-10,24;0,9266;-6,189;8,1756;1,0587;0,0476;0,0017;7,07;7158,5;-0,94
55;3140;49,07;-9,45;0,8715;-4,9392;8,4341;1,0116;-0,1403;0,0264;5,93;7164,43;-1,13
55;3160;50,27;-8,11;-1,0534;-4,276;8,298;0,9899;-0,0913;-0,01;4,73;7169,16;-1,2
55;3180;51,17;-7,35;1,1827;-5,5737;8,4314;0,9549;0,045;-0,0246;3,83;7172,99;-0,9
55;3200;52,29;-6,72;1,0989;-4,2042;8,5538;0,9173;-0,1319;0,0087;2,71;7175,7;-1,12
55;3220;53,46;-5,68;-0,2442;-3,7038;8,6245;0,884;-0,0641;0,03;1,54;7177,24;-1,17
55;3240;54,37;-4,85;0,7638;-4,707;8,8122;0,8412;0,0923;-0,0067;0,63;7177,87;-0,91
55;3260;55,46;-4,19;0,589;-3,4596;8,532;0,7961;-0,1625;0,0192;-0,46;7177,41;-1,09
55;3280;56,52;-3,02;-1,0391;-3,2298;8,3688;0,7594;-0,0733;0,0486;-1,52;7175,89;-1,07
55;3300;57,34;-2,44;1,2713;-4,2569;8,7034;0,7222;0,0781;0,0008;-2,34;7173,55;-0,81
55;3320;58,3;-2,27;2,5594;-3,5817;9,0462;0,6819;-0,047;0,0192;-3,3;7170,26;-0,96
55;3340;59,35;-1,21;-1,0942;-2,6959;8,8068;0,643;-0,1029;0,0081;-4,35;7165,91;-1,06
55;3360;60,09;-0,46;0,4334;-3,8523;8,9673;0,6046;0,0789;0,0028;-5,09;7160,82;-0,74
55;3380;60,81;-0,17;1,8531;-3,6655;8,6762;0,5662;0,0272;0,0023;-5,81;7155,01;-0,72
55;3400;61,81;0,12;1,494;-2,4086;9,4489;0,5319;-0,1408;0,0191;-6,81;7148,2;-1,01
55;3420;62,66;1,24;-1,5514;-2,7773;9,0734;0,5131;-0,0469;0,014;-7,66;7140,54;-0,85
55;3440;63,37;1,59;1,6975;-3,2896;9,3645;0,4795;0,1005;-0,0093;-8,37;7132,17;-0,71
55;3460;64,15;1,47;3,4309;-2,8994;9,2095;0,4421;0,0584;0,0081;-9,15;7123,02;-0,77
55;3480;65,05;1,79;1,075;-1,9585;9,3618;0,4076;-0,128;0,0108;-10,05;7112,97;-0,91
55;3500;65,86;2,99;-2,138;-2,2098;9,1197;0,3966;-0,0197;0,0129;-10,86;7102,11;-0,81
55;3520;66,51;3,56;0,5626;-2,8036;9,7346;0,3645;0,1164;-0,0028;-11,51;7090,6;-0,64
55;3540;67,09;3,62;2,3511;-2,8036;9,1142;0,3293;0,0785;0,0039;-12,09;7078,51;-0,58
55;3560;67,96;4,23;-0,4429;-1,4006;9,2856;0,3056;-0,1394;0,0108;-12,96;7065,56;-0,87
55;3580;68,79;5,4;-2,7725;-1,4748;9,487;0,2755;-0,0966;0,0159;-13,79;7051,77;-0,83
55;3600;69,34;5,68;1,4844;-2,5474;9,8815;0,2623;0,1462;-0,0109;-14,34;7037,44;-0,55
55;3620;69,79;5,78;1,9465;-2,6073;9,0789;0,2293;0,1143;-0,0015;-14,79;7022,64;-0,46
55;3640;70,5;5,96;0,8092;-1,3455;9,1115;0,1909;-0,1443;0,0055;-15,5;7007,14;-0,71
55;3660;71,27;6,78;-1,7789;-1,0846;10,0991;0,1696;-0,1215;0,0051;-16,27;6990,87;-0,77
55;3680;71,73;7,61;-1,2306;-2,1237;9,1768;0,1663;0,0628;-0,0115;-16,73;6974,13;-0,46
55;3700;72,12;7,74;1,5083;-2,3822;9,5142;0,1312;0,1122;-0,0159;-17,12;6957,02;-0,38
55;3720;72,73;7,9;0,7326;-1,2474;9,7618;0,1006;-0,114;0,0169;-17,73;6939,28;-0,62
55;3740;73,38;7,93;1,245;-1,0175;9,9903;0,0707;-0,1174;0,0211;-18,38;6920,91;-0,64
55;3760;73,88;8,81;-2,0806;-1,4533;9,4652;0,0621;-0,045;0,002;-18,88;6902,03;-0,5
55;3780;74,23;9,1;0,7614;-1,9896;9,8135;0,0374;0,1502;0,0027;-19,23;6882,8;-0,35
55;3800;74,71;8,66;3,5195;-1,4557;10,3766;0,0088;-0,0254;-0,0036;-19,71;6863,09;-0,48
55;3820;75,13;8,87;0,1748;-1,2785;9,185;-0,0249;-0,1452;0,0092;-20,13;6842,97;-0,42
55;3840;75,65;9,53;-1,6041;-0,9074;9,8488;-0,0332;-0,0845;0,0092;-20,65;6822,32;-0,52
55;3860;75,91;9,63;1,3958;-1,7933;9,6339;-0,0569;0,1653;0,0048;-20,91;6801,41;-0,27
55;3880;76,21;9,03;4,1851;-1,743;10,0066;-0,0957;0,0484;0,0004;-21,21;6780,2;-0,29
55;3900;76,56;9,34;-0,3783;-1,154;9,1931;-0,1066;-0,1442;0,0321;-21,56;6758,64;-0,35
55;3920;76,99;9,63;-0,2729;-0,7853;10,1671;-0,1324;-0,0973;0,0228;-21,99;6736,65;-0,43
55;3940;77,07;10,04;-0,3352;-2,0542;9,438;-0,143;0,1334;0,0195;-22,07;6714,58;-0,08
55;3960;77,21;9,41;4,1252;-1,9824;9,6176;-0,1739;0,0713;0,0115;-22,21;6692,38;-0,14
55;3980;77,43;9,8;-0,9122;-1,2857;9,1877;-0,192;-0,1621;0,0276;-22,43;6669,94;-0,23
55;4000;77,78;9,94;0,1628;-0,838;10,6487;-0,2117;-0,1066;0,0061;-22,78;6647,16;-0,35
55;4020;77,83;10,06;0,9912;-2,1165;10,5263;-0,2197;0,13;-0,0053;-22,83;6624,33;-0,05
55;4040;77,85;9,59;2,9018;-2,0207;9,3482;-0,2422;0,0713;0,0011;-22,85;6601,49;-0,02
55;4060;78,0;9,71;0,1053;-1,3503;9,7672;-0,2746;-0,1322;0,0069;-23,0;6578,49;-0,15
55;4080;78,22;9,87;-0,0144;-1,0391;10,1535;-0,2785;-0,1062;0,0145;-23,22;6555,27;-0,23
55;4100;78,14;9,86;1,2043;-2,387;10,3304;-0,2995;0,1338;-0,0015;-23,14;6532,13;0,09
55;4120;77,96;9,48;2,6719;-2,5833;9,2476;-0,3207;0,0946;0,0051;-22,96;6509,17;0,18
55;4140;78,0;9,58;0,1341;-1,5275;9,6284;-0,35;-0,1082;0,0215;-23,0;6486,17;-0,04
55;4160;78,12;9,49;0,9553;-1,2881;10,2814;-0,3521;-0,1156;0,0039;-23,12;6463,05;-0,12
55;4180;77,96;9,68;0,4046;-2,4852;10,2705;-0,3713;0,1166;0,0056;-22,96;6440,09;0,16
55;4200;77,64;9,41;2,1261;-2,8635;8,8966;-0,3914;0,1247;-0,0084;-22,64;6417,45;0,32
55;4220;77,56;9,29;0,9768;-1,9154;9,7046;-0,4154;-0,0915;0,0173;-22,56;6394,88;0,08
55;4240;77,58;9,11;1,2546;-1,5754;10,3984;-0,4245;-0,112;0,0012;-22,58;6372,3;-0,02
55;4260;77,33;9,0;1,7621;-2,8539;10,3494;-0,4313;0,1455;0,0033;-22,33;6349,97;0,25
55;4280;76,84;8,81;1,8579;-3,4979;8,8503;-0,4499;0,1605;-0,0019;-21,84;6328,13;0,49
55;4300;76,73;8,68;1,154;-2,0925;10,2542;-0,4702;-0,0564;0,0221;-21,73;6306,4;0,11
55;4320;76,64;8,39;1,7047;-1,9321;10,0882;-0,4875;-0,0859;0,0203;-21,64;6284,76;0,08
55;4340;76,25;8,42;0,9625;-3,2944;9,8924;-0,4851;0,1142;-0,002;-21,25;6263,5;0,39
55;4360;75,64;8,33;1,2977;-3,8427;8,5184;-0,4988;0,1467;-0,0025;-20,64;6242,86;0,61
55;4380;75,44;8,07;1,7166;-2,5474;10,3603;-0,5269;-0,0556;0,0017;-20,44;6222,43;0,2
55;4400;75,26;7,81;1,4629;-2,2482;9,4924;-0,526;-0,0763;0,0125;-20,26;6202,16;0,18
55;4420;74,8;7,73;1,4557;-3,6655;9,8162;-0,5413;0,1415;-0,0024;-19,8;6182,37;0,47
55;4440;74,1;7,87;0,4501;-4,2904;8,6109;-0,546;0,1506;0,006;-19,1;6163,27;0,7
55;4460;73,84;7,35;3,1963;-3,0789;10,7902;-0,5754;0,0127;0,0072;-18,84;6144,43;0,25
55;4480;73,67;7,66;-0,9385;-2,5067;10,4419;-0,5706;-0,0879;0,0076;-18,67;6125,76;0,17
55;4500;73,03;7,73;0,6416;-4,2569;8,9836;-0,5709;0,1379;0,0064;-18,03;6107,73;0,64
55;4520;72,32;8,01;-0,1915;-4,5681;8,8286;-0,5825;0,1291;-0,0096;-17,32;6090,4;0,71
55;4540;72,03;7,6;2,4804;-3,3854;10,6405;-0,5943;0,0176;0,0108;-17,03;6073,38;0,29
55;4560;71,85;7,6;0,34;-2,7892;10,8446;-0,6039;-0,0741;0,0124;-16,85;6056,53;0,18
55;4580;71,1;7,54;1,0199;-4,8483;8,7143;-0,5991;0,1318;0,0077;-16,1;6040,42;0,74
55;4600;70,29;7,78;-0,1556;-5,0422;8,3715;-0,6122;0,1138;-0,0017;-15,29;6025,14;0,82
