Angle;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur P;Erreur I;Erreur D
60;31,54;-5,11;-428;-14556;7060;-48;1407;-177;28,33;5887,28;-0,22
60;31,7;-4,76;-6552;-14696;6536;-80;-210;-366;28,31;5915,59;-0,02
60;31,62;-5,12;940;-13496;7112;-205;-1191;-25;28,3;5943,89;-0,01
60;32,92;-6,01;16507;288;-5719;144;17920;21509;28,46;5972,36;0,17
60;32,73;-6,53;-752;-13988;7496;-545;585;-248;27,16;6026,64;0,04
60;32,37;-6,75;1588;-14440;6132;-703;689;-271;27,41;6054,06;0,25
60;31,94;-5,74;-2744;-14404;6192;-913;562;-224;27,86;6081,92;0,45
60;32,83;-9,11;18555;288;-5719;-2744;-14404;21509;28,32;6110,24;0,46
60;32,1;-7,61;-2980;-14452;5772;-1426;165;-127;27,7;6165,33;0,31
60;31,56;-7,59;908;-14584;5488;-1684;63;-141;28,14;6193,47;0,44
60;31,04;-7,81;1772;-14384;5520;-1939;61;80;28,64;6222,11;0,51
60;32,4;-10,53;18555;288;-5719;1772;-14384;21509;29,13;6251,24;0,49
60;31,61;-10,21;736;-13812;6308;-2397;-51;214;28,2;6307,26;0,39
60;31,07;-9,76;-232;-13636;7008;-2624;-755;281;28,75;6336,01;0,55
60;30,7;-10,19;5460;-14156;6492;-2827;-233;375;29,15;6365,16;0,4
60;32,43;-13,34;18555;288;-5719;5460;-14156;21509;29,42;6394,58;0,27
60;31,91;-13,52;-808;-14184;6868;-3071;919;348;27,92;6450,1;0,31
60;31,31;-12,93;-2144;-14464;5936;-3223;710;177;28,4;6478,51;0,49
60;30,53;-11,99;344;-15568;5508;-3253;1021;45;29,03;6507,54;0,63
60;31,77;-14,96;18555;288;-5719;344;-15568;21509;29,66;6537,19;0,63
60;30,79;-13,36;-2148;-15608;6172;-3290;570;-19;28,98;6594,67;0,48
60;30,2;-13,14;2688;-14984;6296;-3286;-112;224;29,56;6624,23;0,58
60;29,79;-13,32;1888;-14380;7196;-3256;-576;390;29,98;6654,2;0,42
60;31,25;-16,86;18555;288;-5719;1888;-14380;21509;30,32;6684,52;0,34
60;30,69;-16,41;-1456;-15640;6716;-2930;1169;-22;29,12;6742,47;0,28
60;30,28;-15,77;-2196;-15876;6080;-2657;20;-160;29,45;6771,92;0,33
60;29,99;-16,13;3112;-14784;7488;-2465;-926;65;29,86;6801,78;0,41
60;31,54;-19,43;18555;288;-5719;3112;-14784;21509;30,14;6831,91;0,28
60;31,13;-18,55;-3324;-16344;6540;-1917;1215;-270;28,69;6889,09;0,21
60;30,91;-18,48;-88;-15280;6948;-1614;-1190;26;28,91;6918,0;0,22
60;30,78;-19,14;4032;-14860;7336;-1357;-1051;-3;29,14;6947,14;0,23
60;32,53;-22,79;18555;288;-5719;4032;-14860;21509;29,21;6976,35;0,07
60;31,96;-20,48;-3212;-15884;6456;-745;299;-248;27,87;7031,87;0,21
60;31,66;-20,39;3164;-14944;6488;-493;-1128;6;28,21;7060,08;0,35
60;31,5;-20,7;3820;-14656;6888;-301;-769;131;28,44;7088,53;0,23
60;34,33;-21,4;3328;0;3328;18555;288;-5719;28,58;7117,1;0,13
60;33,62;-19,61;-2828;-15988;5160;29;491;-72;26,08;7169,08;0,18
60;33,2;-19,65;1448;-15960;5300;170;-28;-22;26,51;7195,59;0,42
60;32,71;-19,72;1540;-15896;5416;191;11;29;27,03;7222,62;0,52
60;33,87;-22,72;18555;288;-5719;1540;-15896;21509;27,63;7250,25;0,6
60;32,94;-21,25;992;-15032;5464;91;-859;166;26,78;7303,47;0,34
60;32,47;-21,2;2180;-14788;5400;-9;-918;355;27,3;7330,76;0,51
60;31,92;-21,03;612;-15240;4648;-104;-1068;257;27,76;7358,52;0,46
60;33,04;-23,81;18555;288;-5719;612;-15240;21509;28,39;7386,91;0,63
60;32,16;-22,63;3128;-14848;5648;-329;-1268;158;27,64;7441,81;0,37
60;31,52;-21,58;-44;-15324;4260;-406;-1089;258;28,1;7469,91;0,47
60;31,13;-21,93;1016;-14828;5056;-513;-1247;329;28,57;7498,49;0,47
60;32,28;-24,31;18555;288;-5719;1016;-14828;21509;29,19;7527,68;0,61
60;31,74;-22,94;2672;-14636;6236;-585;-1601;209;28,09;7583,66;0,2
60;31,3;-22,02;2576;-14484;6456;-552;-1561;159;28,56;7612,23;0,47
60;31,03;-22,22;3812;-15080;6776;-524;-484;56;28,86;7641,09;0,3
60;33,42;-21,93;-32645;26038;21509;3812;-15080;21509;29,02;7670,11;0,16
60;32,87;-21,77;16;-15900;5648;-322;1434;-30;26,82;7723,66;0,1
60;32,34;-20,76;-1280;-15824;4924;-295;1377;-217;27,33;7750,98;0,5
60;31,73;-19,68;-760;-15892;5152;-206;664;-121;27,96;7778,94;0,63
60;32,74;-22,32;18555;288;-5719;-760;-15892;21509;28,57;7807,51;0,61
60;31,89;-20,38;1752;-15264;5404;-168;-46;48;27,85;7862,89;0,31
60;31,4;-19,58;1368;-14804;5864;-130;-426;45;28,39;7891,28;0,54
60;31,1;-19,09;3236;-14532;6276;-177;-623;64;28,78;7920,06;0,39
60;33,81;-19,22;3328;0;3328;18555;288;-5719;29,07;7949,13;0,29
60;33,24;-18,87;-996;-15080;6064;-58;59;66;26,51;8002,01;0,14
60;32,7;-18,01;-108;-15708;5036;-3;641;-37;26,96;8028,97;0,45
60;32,07;-17,04;-1316;-15904;5048;45;663;-135;27,61;8056,58;0,65
60;33,06;-19,85;18555;288;-5719;-1316;-15904;21509;28,18;8084,76;0,57
60;32,14;-18,04;584;-15820;5148;36;627;-32;27,55;8139,54;0,32
60;31,65;-17,0;604;-15248;4988;26;149;-82;28,05;8167,58;0,5
60;31,17;-16,66;1284;-15424;5592;39;-311;64;28,58;8196,16;0,53
60;32,36;-19,71;16507;288;-5719;1284;-15424;21509;29,1;8225,27;0,52
60;31,78;-19,33;3112;-14488;6488;4;-973;297;28,1;8281,22;0,24
60;31,36;-18,22;956;-14556;6488;85;-307;169;28,48;8309,7;0,38
60;30,91;-17,09;-904;-15232;5696;123;214;123;28,86;8338,56;0,38
60;32,06;-19,91;18555;288;-5719;-904;-15232;21509;29,22;8367,78;0,36
60;31,46;-18,03;-3532;-15780;6084;395;-16;198;28,38;8424,33;0,21
60;31,25;-17,34;-1048;-14848;6812;563;-1279;131;28,62;8452,95;0,25
60;31,21;-18,04;3540;-14408;6632;641;-1670;270;28,75;8481,7;0,12
60;32,54;-22,48;16507;288;-5719;210;-27129;21509;28,83;8510,53;0,08
60;32,17;-20,87;-3492;-15540;6308;962;1213;-36;27,68;8565,81;0,09
60;32,09;-20,73;-392;-15204;6232;1133;-859;91;27,73;8593,54;0,05
60;31,97;-20,29;-1448;-14580;6840;1141;-1584;218;27,95;8621,49;0,22
60;33,08;-22,79;18555;288;-5719;-1448;-14580;21509;28,14;8649,63;0,19
60;32,87;-23,26;2280;-15156;6088;1258;884;7;26,93;8703,5;-0,01
60;32,58;-21,67;-2412;-15644;5892;1315;968;-83;27,23;8730,73;0,3
60;32,24;-19,77;-2848;-15404;5832;1289;559;-117;27,62;8758,35;0,39
60;33,17;-21,82;18555;288;-5719;-2848;-15404;21509;27,92;8786,28;0,3
60;32,71;-19,89;1352;-14268;6848;1195;-1391;56;27,16;8840,46;0,13
60;32,43;-19,22;2360;-14100;6608;1116;-1296;13;27,48;8867,94;0,32
60;32,18;-18,91;2292;-14228;6752;1017;-722;10;27,75;8895,69;0,27
60;33,64;-22,08;18555;288;-5719;2292;-14228;21509;27,88;8923,57;0,13
60;33,15;-21,57;56;-14956;5836;812;618;-60;26,6;8976,72;0,03
60;32,75;-20,41;-508;-14756;5420;690;688;-56;26,99;9003,71;0,39
60;32,24;-18,89;-624;-15480;5240;549;927;-83;27,48;9031,19;0,49
60;33,24;-21,66;18555;288;-5719;-624;-15480;21509;28,03;9059,22;0,55
60;32,52;-19,52;-1984;-15452;6180;238;457;-55;27,26;9113,54;0,2
60;32,18;-18,86;-1356;-15516;5928;61;536;-3;27,57;9141,11;0,31
60;31,72;-18,05;-252;-14496;5328;-75;-97;140;28,0;9169,11;0,42
60;32,82;-20,11;18555;288;-5719;-252;-14496;21509;28,5;9197,61;0,5
60;32,11;-17,78;-692;-13824;6516;-376;-1189;334;27,73;9252,77;0,29
60;31,76;-17,08;3052;-13784;6716;-498;-1117;380;28,13;9280,91;0,4
60;31,51;-16,62;3248;-14124;7300;-611;229;397;28,4;9309,31;0,27
60;33,06;-19,98;18555;288;-5719;3248;-14124;21509;28,54;9337,85;0,14
60;32,48;-19,44;776;-15440;5936;-681;1448;126;27,25;9392,17;0,18
60;32,21;-18,55;-3592;-15064;6688;-662;779;52;27,63;9419,81;0,38
60;31,81;-17,59;-524;-14812;6492;-748;-637;233;27,96;9447,76;0,32
60;32,95;-19,5;18555;288;-5719;-524;-14812;21509;28,34;9476,11;0,39
60;32,47;-18,81;3760;-14156;7008;-883;-997;300;27,44;9530,76;0,23
60;32,03;-17,71;1640;-14988;7144;-838;789;-41;27,8;9558,56;0,36
60;31,51;-16,61;536;-15252;6344;-831;1500;-134;28,23;9586,79;0,43
60;32,7;-19,62;18555;288;-5719;536;-15252;21509;28,69;9615,48;0,46
60;32,12;-16,67;-804;-14636;6728;-802;-957;36;27,7;9670,65;0,22
60;31,76;-16,2;2820;-13892;7084;-829;-1306;219;28,14;9698,79;0,44
60;31,44;-15,39;588;-14512;7236;-732;700;-96;28,4;9727,19;0,26
60;34,29;-16,15;3328;0;3328;18555;288;-5719;28,56;9755,75;0,16
60;33,59;-14,5;-4544;-15192;6968;-616;-323;-49;26,29;9808,0;0,32
60;33,18;-13,56;988;-14188;6728;-628;-1107;101;26,62;9834,62;0,34
60;32,93;-14,45;5156;-14316;6124;-679;-585;96;26,94;9861,56;0,31
60;34,51;-17,29;18555;288;-5719;5156;-14316;21509;27,23;9888,79;0,29
60;33,91;-17,18;-676;-15056;6372;-784;614;113;25,83;9940,26;0,2
60;33,24;-16,65;700;-15164;5384;-874;1095;-42;26,41;9966,68;0,58
60;32,54;-14,86;-880;-15332;5040;-969;1307;-32;27,07;9993,74;0,65
60;33,52;-17,54;18555;288;-5719;-880;-15332;21509;27,73;10021,48;0,66
60;32,52;-15,36;-3000;-15328;5812;-1210;1102;70;27,25;10075,56;0,41
60;32,05;-14,44;-2992;-14900;5464;-1363;136;68;27,68;10103,24;0,43
60;31,47;-12,87;-3272;-14820;5684;-1405;150;140;28,26;10131,5;0,58
60;32,34;-15,05;18555;288;-5719;-3272;-14820;21509;28,73;10160,22;0,46
60;31,63;-14,18;1112;-14268;7160;-1522;-1435;317;28,24;10216,33;0,37
60;31,2;-13,3;3528;-15076;6800;-1426;685;191;28,64;10244,97;0,4
60;30,64;-12,49;-236;-15536;6912;-1301;1264;-120;29,11;10274,08;0,47
60;33,31;-12,68;3328;0;3328;18555;288;-5719;29,55;10303,63;0,44
60;32,9;-10,28;788;-14392;7988;-954;-1628;453;27,0;10357,41;0,21
60;32,57;-9,45;3392;-14760;6956;-711;1271;134;27,28;10384,69;0,29
60;32,07;-8,13;-548;-16056;6472;-545;1484;-182;27,66;10412,35;0,37
60;33,09;-11,09;18555;288;-5719;-548;-16056;21509;28,19;10440,54;0,53
60;32,71;-8,89;1628;-14588;7980;-245;-1542;-98;27,2;10494,76;0,19
60;32,42;-8,46;5024;-14808;6588;-151;-291;57;27,5;10522,25;0,29
60;31,93;-7,42;-692;-15448;6608;21;1390;-239;27,86;10550,11;0,36
60;32,23;-6,6;-32643;-24727;21509;-692;-15448;21509;28,29;10578,4;0,43
60;31,99;-5,06;2876;-14240;7688;236;-1295;233;27,96;10634,24;0,09
60;31,85;-4,49;4308;-14960;6616;363;-185;-145;28,07;10662,31;0,1
60;31,6;-2,69;-2264;-16164;6768;522;938;-275;28,24;10690,55;0,18
60;31,37;-1,35;-2376;-15348;7192;701;-1284;104;28,55;10719,1;0,31
60;31,14;-1,3;3656;-14448;7844;861;-754;103;28,86;10776,73;0,09
60;30,98;-1,19;-248;-15452;7344;1057;1534;-64;28,92;10805,65;0,06
60;31,08;-0,15;-6816;-15096;7776;1352;-1157;41;29,05;10834,7;0,13
60;31,37;-1,26;8196;-14732;8220;1540;-402;279;28,88;10863,58;-0,17
60;31,49;-1,4;-2568;-15936;7220;1821;2493;70;28,39;10920,5;-0,15
60;31,53;-0,82;-1880;-14488;7924;2135;-3035;172;28,48;10948,98;0,09
60;31,72;-0,62;7344;-14572;8440;2374;2362;217;28,52;10977,5;0,04
60;31,97;0,58;-8716;-15276;7992;2632;-1761;189;28,34;11005,84;-0,18
60;32,38;0,84;6744;-13704;8372;2724;-2475;347;27,77;11061,52;-0,14
60;32,54;1,02;-2468;-16072;7052;3014;2372;-50;27,37;11088,89;-0,4
60;32,85;0,4;-1060;-13972;7868;3111;-3249;183;27,22;11116,11;-0,15
60;33,29;-0,75;7712;-14372;7720;3136;1708;99;27,01;11143,12;-0,21
60;33,44;-0,2;-4472;-15276;6956;3180;1319;-7;26,47;11196,12;-0,06
60;33,46;0,29;748;-13984;7552;3086;-2491;37;26,51;11222,63;0,04
60;33,65;-0,35;7368;-13908;7628;2917;-228;123;26,57;11249,2;0,06
60;33,79;-0,22;-3160;-14412;6896;2824;851;-282;26,26;11275,46;-0,31
60;33,53;0,44;-2312;-14624;6004;2635;321;-210;26,26;11327,97;0,01
60;33,41;0,73;-916;-14040;6668;2380;-1054;-148;26,47;11354,43;0,2
60;33,5;0,03;2688;-13156;7312;2060;-1555;-140;26,52;11380,95;0,05
60;33,5;-0,79;3080;-12904;7332;1769;-1337;-157;26,55;11407,5;0,03
60;33,37;-1,81;3420;-12848;7168;1383;-651;-8;26,6;11460,72;-0,03
60;33,15;-2,11;940;-13268;6744;987;463;-60;26,72;11487,44;0,12
60;32,81;-1,1;-1008;-13904;6460;673;753;-148;27,02;11514,46;0,3
60;32,42;-0,38;-792;-14164;6276;356;862;-139;27,36;11541,82;0,34
60;32,08;0,53;-3576;-13856;6760;43;452;9;27,84;11597,25;0,25
60;31,83;0,96;-716;-13168;7304;-243;-795;-32;28,07;11625,32;0,24
60;31,89;-0,1;3700;-12868;8164;-536;-1079;137;28,11;11653,43;0,04
60;31,89;-1,02;4708;-12920;8216;-759;167;157;28,09;11681,53;-0,02
60;31,66;-0,84;-1300;-13860;7612;-906;1788;150;28,27;11737,89;0,19
60;31,6;-0,82;-3128;-13880;7740;-992;-576;142;28,34;11766,22;0,06
60;31,75;-2,04;5824;-13032;8804;-1107;-306;641;28,32;11794,54;-0,02
60;31,73;-2,7;2404;-13956;8256;-1127;2360;324;28,13;11822,67;-0,18
60;31,81;-1,51;-4972;-14216;8028;-1136;-12;371;28,22;11879,0;0,11
60;31,84;-1,28;6348;-12804;9312;-1192;-201;600;28,32;11907,32;0,1
60;31,67;-0,43;2180;-14244;8308;-1151;2902;393;28,22;11935,54;-0,1
60;31,68;1,39;-6304;-13644;8364;-1086;-1333;428;28,33;11963,87;0,11
60;31,99;0,36;8228;-13744;9212;-1050;-100;353;28,23;12020,39;-0,07
60;31,98;0,66;-5156;-14776;8596;-864;1374;189;28,03;12048,41;-0,2
60;32,12;-0,07;0;-13288;8808;-781;-2631;286;27,85;12076,27;-0,17
60;32,3;-1,18;4192;-14244;8252;-655;2410;89;27,64;12103,9;-0,21
60;32,61;-0,21;-5844;-13716;8532;-531;-1475;-4;27,48;12158,84;0,03
60;32,8;-0,05;8400;-13676;9328;-553;395;-31;27,4;12186,24;-0,09
60;32,77;1,6;-3108;-14708;8556;-416;1916;-254;27,17;12213,41;-0,22
60;32,71;2,71;-1820;-13720;8004;-385;-2453;-198;27,2;12240,61;0,02
60;33,02;1,89;7536;-13688;8364;-367;1159;-245;27,12;12294,93;-0,09
60;33,11;1,99;-5664;-14968;7956;-349;1740;-363;26,88;12321,81;-0,24
60;33,15;1,38;-2016;-13656;7972;-403;-2320;-126;26,77;12348,58;-0,1
60;33,37;-0,23;6840;-13552;8400;-451;406;-209;26,7;12375,28;-0,07
60;33,42;-0,58;-5624;-14632;7400;-518;824;-155;26,55;12428,31;0,06
60;33,28;-0,35;-4068;-14208;6904;-593;-1002;-268;26,61;12454,92;0,06
60;33,32;-1,71;6700;-13340;7420;-747;-1504;-79;26,71;12481,63;0,1
60;33,32;-2,78;4332;-13384;7844;-923;533;216;26,61;12508,24;-0,1
60;33,21;-2,89;-4908;-14676;7148;-1051;1144;-91;26,72;12561,53;0,15
60;32,89;-2,57;-2092;-14484;6752;-1149;494;-148;26,91;12588,44;0,19
