Angle;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur P;Erreur I;Erreur D
60;3,58;-125,8;736;-16360;216;-277;-201;-86;56,41;3792,49;-0,0
60;3,67;-125,32;892;-17060;-916;-296;-188;127;56,35;3905,23;-0,05
60;3,65;167,25;-324;-16476;-664;-324;-213;52;56,32;3961,55;-0,03
60;3,7;-120,74;1700;-16800;-724;-271;14;106;56,39;4017,94;0,07
60;3,8;-121,39;2056;-16808;-212;-294;356;113;56,32;4074,25;-0,07
60;3,76;-139,55;856;-16780;-1004;-335;191;111;56,27;4186,79;-0,0
60;3,72;-139,55;972;-16548;-312;-323;48;117;56,28;4243,07;0,02
60;3,67;-165,19;220;-16948;-832;-330;-190;50;56,32;4299,39;0,03
60;3,75;-161,97;2060;-16600;652;-261;159;113;56,37;4355,76;0,05
60;3,77;134,54;-224;-16840;-1328;-275;-4;104;56,26;4468,33;-0,05
60;3,78;135,58;-332;-16572;-900;-283;48;73;56,21;4524,54;-0,05
60;3,72;-120,41;552;-16592;-324;-244;-7;13;56,24;4580,78;0,03
60;3,68;175,89;-48;-16528;-668;-306;-54;67;56,29;4637,07;0,05
60;3,68;-99,59;580;-16708;-256;-292;279;50;56,28;4749,67;-0,04
60;3,68;-101,95;844;-17028;-412;-292;351;78;56,31;4805,98;0,03
60;3,69;-102,54;1260;-16748;-412;-291;460;58;56,34;4862,32;0,03
60;3,61;-103,89;240;-16956;-256;-287;378;43;56,32;4918,65;-0,02
60;3,51;-105,56;804;-17316;-144;-257;95;62;56,47;5031,55;0,03
60;3,48;94,65;-640;-17152;-52;-272;-133;132;56,48;5088,03;0,01
60;3,49;91,25;-552;-17108;-12;-270;-624;110;56,47;5144,5;-0,01
60;3,51;-108,73;316;-17084;-368;-280;-624;103;56,44;5200,95;-0,03
60;3,66;-108,36;1360;-17232;-380;-296;314;86;56,37;5313,78;-0,09
60;3,82;-108,53;2664;-17324;-476;-246;904;69;56,32;5370,1;-0,05
60;3,78;130,13;-280;-16724;-236;-205;811;42;56,16;5426,25;-0,16
60;3,85;107,67;-1356;-16708;-432;-237;-1256;73;56,18;5482,44;0,03
60;3,96;-96,04;1096;-16344;-116;-214;-1480;138;56,04;5594,51;0,0
60;4,11;-97,39;2528;-16336;-732;-140;428;68;56,03;5650,55;-0,01
60;4,15;-97,6;1476;-16824;-296;-108;1713;85;55,88;5706,43;-0,15
60;4,46;91,91;-4072;-16388;-136;-93;-1422;163;55,81;5762,23;-0,07
60;4,59;-119,66;1180;-16356;-672;-153;-2163;163;55,42;5873,0;0,07
60;4,9;-119,02;5064;-17112;-392;-24;1028;68;55,41;5928,41;-0,0
60;5,01;-113,45;-1552;-16660;592;27;2409;95;55,01;5983,43;-0,4
60;5,46;92,05;-4020;-16352;-144;-48;-2428;156;54,78;6038,2;-0,24
60;6,02;-102,22;4672;-16676;-804;-23;-1445;165;54,24;6146,76;-0,08
60;6,47;-101,93;4172;-16968;64;117;1770;-16;53,73;6200,49;-0,51
60;6,86;-96,53;-4436;-16640;28;99;-10;113;53,37;6253,86;-0,36
60;6,94;131,93;-628;-16328;-564;112;-2255;121;52,97;6306,83;-0,4
60;7,34;-92,09;4136;-16752;-804;150;495;69;52,84;6412,62;-0,11
60;7,49;-92,38;1504;-16984;-192;167;2072;-11;52,46;6465,08;-0,39
60;7,74;-87,53;-3560;-16580;12;64;-1778;31;52,4;6517,48;-0,06
60;7,89;-88,21;1556;-16692;-524;46;-1918;148;52,09;6569,57;-0,31
60;8,13;-89,0;3740;-16948;-700;8;624;31;51,99;6673,66;-0,11
60;8,12;-89,21;1576;-17232;108;-14;2371;13;51,82;6725,48;-0,17
60;8,28;-84,67;-3288;-16820;-48;-97;-645;51;51,81;6777,3;-0,01
60;8,23;-78,81;-548;-17124;-848;-230;-1999;83;51,67;6828,96;-0,14
60;8,07;-81,38;1276;-16460;-368;-242;-710;107;51,84;6932,54;0,11
60;7,93;-83,33;1024;-16916;-660;-390;465;99;51,97;6984,51;0,13
60;7,71;-84,86;1076;-16592;-736;-447;742;74;52,2;7036,71;0,23
60;7,43;-88,42;144;-16240;-488;-529;490;59;52,42;7089,14;0,22
60;7,19;-92,98;808;-17020;-784;-598;-64;84;52,73;7194,57;0,03
60;7,1;130,53;-496;-17056;-424;-726;-527;147;52,81;7247,39;0,08
60;7,08;105,33;-744;-17232;-204;-766;-707;161;52,86;7300,25;0,05
60;7,04;-113,72;496;-17160;-380;-838;-453;129;52,92;7353,17;0,06
60;6,97;-114,02;1340;-16876;-700;-881;317;107;52,99;7459,15;-0,0
60;7,03;-113,79;2316;-16784;-172;-907;984;65;53,03;7512,18;0,04
60;6,94;-114,23;520;-17176;-248;-925;580;104;53,0;7565,18;-0,03
60;6,97;-109,37;-1300;-16596;436;-955;-1072;148;53,06;7618,24;0,06
60;6,91;-109,95;440;-16356;-240;-977;-993;171;52,98;7724,17;0,03
60;6,99;-110,66;2620;-16784;-780;-960;338;95;53,1;7777,27;0,12
60;6,97;-109,69;1644;-16276;108;-926;1896;53;53,06;7830,32;-0,04
60;7,21;94,1;-4240;-16348;-304;-898;-601;57;53,05;7883,37;-0,01
60;7,35;-93,51;1244;-17016;-120;-825;-2182;142;52,58;7988,65;-0,13
60;7,49;-91,41;4356;-16776;704;-579;-61;83;52,71;8041,37;0,13
60;7,58;-89,18;3484;-17096;1304;-115;2259;51;52,54;8093,9;-0,17
60;7,73;-84,29;-3940;-16540;472;141;-1438;139;52,43;8146,34;-0,1
60;7,68;-80,13;928;-16256;-80;227;-2306;142;52,21;8250,71;0,05
60;7,88;-80,98;3004;-16852;-288;358;1271;112;52,19;8302,91;-0,02
60;8,26;-77,06;-3984;-16440;468;394;1691;71;51,9;8354,81;-0,3
60;8,54;-72,9;-2876;-16312;-588;391;-2440;99;51,55;8406,35;-0,35
60;9,1;-74,4;4152;-16840;-668;499;72;106;51,02;8508,67;-0,28
60;9,09;-73,65;544;-16500;704;560;1883;74;50,8;8559,47;-0,22
60;9,21;-69,66;-2684;-16332;-184;442;-1600;89;50,84;8610,31;0,04
60;9,59;-70,2;5500;-16856;-588;446;-803;111;50,68;8660,99;-0,16
60;9,66;-67,58;3620;-17008;64;479;1805;47;50,41;8761,9;-0,1
60;9,91;-63,81;-4484;-16392;-224;504;-996;66;50,25;8812,14;-0,16
60;9,83;-65,1;2232;-16512;-900;475;-2045;114;50,18;8862,32;-0,07
60;9,98;-61,8;3060;-16720;-400;416;912;-5;50,09;8912,41;-0,09
60;10,15;-58,2;660;-16808;436;433;2298;-52;49,68;9011,88;-0,11
60;10,13;-54,5;-2168;-16624;-72;285;-2208;86;49,83;9061,7;0,15
60;10,26;-51,71;3744;-16816;-924;208;-982;86;49,84;9111,54;0,01
60;10,48;-48,72;2248;-16500;-296;243;1650;3;49,51;9161,05;-0,32
60;10,37;-42,67;-544;-16568;48;256;1553;42;49,44;9259,91;0,02
60;10,12;-39,63;-328;-16640;-80;68;-2189;106;49,69;9309,6;0,25
60;9,89;-37,99;972;-16316;-452;14;-1007;167;49,98;9359,58;0,3
60;9,96;-35,35;3340;-16272;140;-66;1742;63;50,09;9409,67;0,11
60;9,67;-34,4;684;-16972;-196;-174;860;55;50,16;9509,85;0,15
60;9,38;-26,19;-1740;-16480;-256;-261;-1967;187;50,55;9560,39;0,38
60;8,98;-28,93;276;-16536;164;-302;-1241;235;50,82;9611,22;0,28
60;9,08;-27,12;3548;-16908;-596;-383;1355;98;50,97;9662,19;0,15
60;9,16;-23,55;-236;-16776;624;-349;2486;115;50,68;9763,61;-0,06
60;9,39;-21,23;-5736;-16400;516;-430;-1444;143;50,83;9814,44;0,15
60;9,52;-19,77;3796;-16484;-536;-509;-2170;197;50,55;9864,99;-0,28
60;9,86;-17,97;5300;-17004;28;-507;1221;33;50,3;9915,28;-0,25
60;9,86;-9,98;-1832;-16836;-96;-446;80;116;50,06;10015,35;0,05
60;9,62;-3,45;-356;-16508;-576;-471;-2167;80;50,21;10065,56;0,15
60;9,65;-2,25;2884;-16832;0;-410;618;79;50,35;10115,91;0,14
60;9,54;2,46;-1116;-16836;540;-460;15;72;50,32;10166,23;-0,02
60;9,73;1,0;3864;-17040;-756;-498;-748;88;50,35;10266,88;0,03
60;9,76;-2,23;3688;-17320;-168;-433;1166;34;50,29;10317,17;-0,06
60;9,79;-1,17;-3220;-16636;292;-419;-534;18;50,24;10367,41;-0,05
60;9,71;-3,82;1600;-16428;12;-309;17;58;50,19;10417,6;-0,04
60;9,63;-0,44;-2656;-16416;1068;-251;894;20;50,38;10518,24;0,11
60;9,39;3,63;-1140;-16228;192;-218;-1644;99;50,49;10568,73;0,11
60;9,65;4,28;5320;-17472;212;-158;1272;91;50,52;10619,25;0,03
60;9,98;4,83;-4144;-16108;872;-154;-602;13;50,15;10669,4;-0,38
60;9,71;-0,13;888;-16692;272;-6;115;66;50,14;10769,58;0,11
60;9,84;-2,1;1200;-16316;1228;62;-428;133;50,08;10819,66;-0,06
60;9,88;-1,67;660;-16912;-76;158;439;81;49,97;10869,63;-0,11
60;9,95;2,12;-1468;-15820;1220;253;-732;162;50,02;10919,65;0,05
60;10,37;-3,49;7356;-17512;-676;304;-118;136;49,92;11019,4;0,1
60;10,51;-1,19;-5560;-15452;2644;419;239;147;49,77;11069,18;-0,15
60;10,88;-3,99;7216;-17300;-464;441;-280;116;49,44;11118,62;-0,33
60;10,83;-3,24;-1008;-16832;1352;629;846;143;49,13;11167,74;-0,31
60;11,0;-4,52;2816;-16552;-304;628;-897;144;48,98;11265,8;-0,1
60;11,19;-4,44;-1724;-16824;1372;758;749;152;48,76;11314,56;-0,22
60;11,56;-7,51;3912;-16560;-304;753;-958;102;48,54;11363,1;-0,21
60;11,63;-7,68;3744;-17744;424;857;728;69;48,47;11411,57;-0,07
60;11,36;-3,52;-3592;-16060;396;826;-932;121;48,68;11508,82;0,11
60;11,71;-6,68;4540;-17632;-8;926;699;118;48,4;11557,21;-0,28
60;11,73;-5,63;-3388;-16128;452;890;-931;124;48,34;11605,56;-0,06
60;12,07;-4,86;3440;-17056;500;962;-209;162;48,02;11653,57;-0,33
60;12,01;-1,11;-1396;-15900;1736;925;-273;74;47,9;11749,4;-0,02
60;11,94;-0,16;1672;-16800;320;962;127;93;47,96;11797,36;0,06
60;11,9;-0,91;-380;-15748;1672;871;-496;136;48,03;11845,39;0,07
60;11,99;-3,61;3984;-17020;144;782;593;113;48,12;11893,51;0,09
60;12,03;-0,85;-2876;-15132;2872;800;-940;145;48,04;11989,64;-0,04
60;11,9;-3,72;3840;-17088;80;744;464;50;48,14;12037,78;0,1
60;12,27;-3,4;-4704;-15660;2180;731;698;110;47,92;12085,7;-0,22
60;12,31;-5,46;5980;-17324;-388;625;-653;108;47,92;12133,62;-0,01
60;12,74;-3,58;-3088;-15660;2256;565;587;88;47,29;12228,41;-0,21
60;12,87;-3,7;4152;-16888;-120;500;-808;113;47,18;12275,59;-0,12
60;12,93;-2,63;3480;-16816;1256;494;782;96;47,11;12322,7;-0,07
60;13,14;-2,12;-4448;-16032;668;375;-846;59;46,97;12369,67;-0,14
60;13,23;-3,53;6704;-17260;452;347;831;47;46,96;12463,41;0,18
60;13,04;-1,37;-432;-16232;1304;174;81;17;46,79;12510,2;-0,17
60;12,84;-1,23;-1484;-15616;1440;166;-284;66;47,07;12557,27;0,28
60;13,01;-0,69;3236;-16492;388;-64;-245;89;46,97;12604,23;-0,1
60;13,18;0,71;-1684;-16880;780;-69;980;57;46,67;12697,92;-0,36
60;13,53;1,79;-10088;-14820;2528;-143;-647;93;46,97;12744,89;0,31
60;13,84;-0,9;10580;-17920;-1400;-329;-455;38;46,55;12791,45;-0,42
60;14,33;-0,38;-7708;-15588;2544;-395;1348;-3;45,98;12837,43;-0,57
60;14,61;-2,05;2272;-15884;276;-556;-1930;119;45,25;12927,96;-0,04
60;15,38;-5,51;11056;-16988;244;-652;247;99;45,02;12972,99;-0,22
60;15,27;-1,41;-2720;-16660;1216;-815;670;57;44,6;13017,59;-0,42
60;14,93;-0,82;-1612;-15768;1052;-861;-301;119;44,87;13062,45;0,27
60;14,82;1,35;-4216;-15292;1404;-991;-175;162;45,21;13152,91;-0,04
60;14,39;-0,12;3236;-16480;-124;-1180;-1229;80;45,52;13198,43;0,31
60;14,28;0,36;4788;-17148;476;-1356;1186;84;45,71;13244,14;0,19
60;13,89;0,11;-1556;-16540;820;-1493;-72;107;45,86;13289,99;0,15
60;13,71;-5,06;3232;-17264;8;-1649;39;42;46,21;13382,41;0,01
60;13,42;-4,77;-3628;-16072;1480;-1629;810;123;46,56;13428,96;0,34
60;13,12;-7,53;528;-16136;204;-1733;-1315;131;46,55;13475,52;-0,0
60;13,21;-7,2;6724;-17500;408;-1797;1160;105;46,87;13522,39;0,32
60;12,98;-5,62;-588;-16720;844;-1903;299;158;46,8;13615,8;0,18
60;13,0;-1,38;-2116;-16172;488;-1828;-282;119;46,84;13662,64;0,04
60;12,66;-4,48;2592;-17252;-312;-1879;-31;120;47,17;13709,81;0,34
60;12,56;-7,03;1256;-16880;672;-1839;1555;35;47,16;13756,97;-0,01
60;12,84;-7,77;3396;-15876;1424;-1842;-1294;265;47,16;13851,52;-0,24
60;13,08;-3,5;-5784;-16512;928;-1556;494;62;47,04;13898,57;-0,11
60;13,09;-2,02;1432;-16844;1424;-1587;1211;62;46,72;13945,29;-0,32
60;13,69;1,6;-3132;-15820;1296;-1375;-1573;240;46,22;13991,51;-0,49
60;14,74;0,57;-12532;-15664;1012;-1248;796;-34;45,8;14037,31;-0,43
60;14,31;2,26;48;-17980;2148;-1079;931;176;45,52;14128,15;0,2
60;14,9;0,51;19044;-18024;-1624;-978;850;75;45,82;14173,97;0,3
60;16,14;0,49;-18164;-15408;3556;-731;-1525;95;44,65;14218,63;-1,17
60;16,21;-3,1;3416;-18548;-584;-617;3112;-50;43,69;14262,32;-0,96
60;17,61;-4,64;10176;-16372;556;-598;-710;-14;42,73;14348,47;-0,7
60;17,72;-0,09;-4296;-17744;212;-391;1561;-21;42,21;14390,68;-0,52
60;17,74;0,39;7084;-16484;548;-335;-460;5;42,43;14433,11;0,22
60;17,76;0,92;-4792;-17332;312;-251;515;-8;42,27;14475,38;-0,17
60;17,74;-1,32;2972;-16536;-360;-277;-833;64;42,1;14559,77;-0,2
60;17,58;-4,34;6372;-17456;-844;-166;441;-38;42,51;14602,29;0,42
60;17,59;-4,52;-3784;-16428;1120;-192;598;-3;42,37;14644,65;-0,15
60;17,25;-3,69;-2112;-16296;-456;-171;-1165;21;42,6;14687,25;0,23
60;16,82;-5,62;3504;-17236;-284;-175;26;41;43,07;14773,16;0,23
60;16,61;-4,77;-768;-16276;-152;-277;-1216;23;43,09;14816,25;0,02
60;16,85;-4,97;9004;-17688;-1092;-287;200;108;43,43;14859,67;0,34
60;16,42;-7,79;528;-16904;420;-248;1292;81;43,31;14902,98;-0,12
60;15,92;-9,32;676;-16952;0;-352;480;100;43,78;14990,62;-0,09
60;15,61;-5,02;-2212;-16240;760;-195;787;68;44,24;15034,86;0,46
60;15,65;-4,94;-2436;-16412;784;-202;-1373;231;44,22;15079,08;-0,01
60;15,56;-4,89;6972;-17396;-736;-249;456;91;44,62;15123,71;0,4
60;15,29;-4,56;552;-16444;1160;-182;570;147;44,47;15212,53;0,11
60;15,31;-0,16;-1744;-16984;-280;-142;345;99;44,49;15257,02;0,02
60;15,23;-3,18;1932;-16180;1344;-52;-339;256;44,64;15301,67;0,16
60;15,23;-7,42;808;-17324;-412;-48;783;63;44,53;15346,2;-0,11
60;15,51;-2,17;-5652;-15328;2264;130;-580;263;44,64;15435,58;-0,11
60;15,36;-5,12;3684;-17764;320;117;1158;102;44,58;15480,16;-0,06
60;15,59;-8,17;2080;-16252;1192;191;-1383;180;44,29;15524,46;-0,29
60;15,87;-8,09;-1240;-17644;556;397;1913;53;43,95;15568,41;-0,34
60;16,23;-11,36;8684;-17556;984;400;-760;177;44,01;15656,34;0,08
60;17,12;-11,26;5136;-16256;-376;548;-805;186;42,93;15699,27;-1,07
60;17,91;-7,11;-15004;-14036;3168;708;-1382;19;42,86;15742,13;-0,08
60;18,88;-7,03;12948;-18600;-932;807;772;131;41,63;15783,76;-1,23
60;18,75;-3,29;-608;-14532;1628;799;-1506;67;40,99;15865,74;0,0
60;18,77;-3,03;-4428;-17456;788;980;620;-14;41,19;15906,93;0,2
60;18,52;-6,41;3612;-16696;256;847;249;-35;41,43;15948,36;0,24
60;18,43;-3,36;-2496;-16992;1152;997;118;56;41,5;15989,86;0,07
60;18,19;-5,44;4124;-17092;456;835;411;36;41,72;16073,38;-0,08
60;18,0;-2,83;-472;-16152;1256;927;-648;2;41,75;16115,14;0,03
60;17,97;-2,49;4180;-17116;192;743;978;-10;42,02;16157,15;0,26
60;18,04;-1,46;-6160;-16648;772;780;705;-49;42,13;16199,28;0,11
60;18,4;-3,41;3160;-16864;-108;642;-997;88;41,44;16282,65;-0,49
60;18,02;0,22;-2492;-16932;744;670;1016;14;41,81;16324,46;0,38
60;18,7;0,04;-8264;-14748;2552;581;-1100;117;41,64;16366,1;-0,17
60;19,11;-3,66;11100;-17684;-648;496;582;104;41,29;16407,39;-0,35
60;20,05;-1,77;-10624;-15184;2628;408;-303;158;40,32;16488,26;-0,23
60;19,91;-4,41;8288;-17596;-1276;271;-561;213;40,25;16528,5;-0,07
60;20,25;-4,16;8136;-16956;752;125;541;146;39,93;16568,43;-0,32
60;20,23;-3,91;-5972;-16500;900;43;96;147;39,84;16608,28;-0,09
60;19,62;-6,42;848;-15312;1012;7;-793;223;40,05;16688,03;0,36
60;19,55;-10,05;3836;-17276;-392;-229;-571;235;40,31;16728,34;0,25
60;19,8;-9,98;7816;-17324;-412;-430;362;179;40,33;16768,66;0,02
60;19,11;-10,99;-696;-16864;956;-552;1285;162;40,55;16809,22;0,23
60;18,36;-12,25;-2648;-15840;1072;-685;-818;155;41,45;16891,78;0,34
60;17,79;-12,04;1776;-15812;1684;-760;59;123;41,99;16933,77;0,54
60;17,2;-12,75;-240;-15944;724;-936;-1492;185;42,44;16976,21;0,44
60;17,04;-15,55;5976;-17752;100;-1040;1806;20;42,95;17019,15;0,51
60;17,02;-12,96;-9600;-14976;2060;-1056;-2035;127;43,34;17105,6;0,24
60;17,16;-13,97;14924;-17632;-1356;-1123;308;62;43,36;17148,95;0,02
60;17,7;-13,62;-11264;-14872;3308;-1149;-1634;111;42,75;17191,7;-0,61
60;17,21;-15,88;2408;-18148;380;-1104;2107;-50;42,53;17234,23;-0,21
60;17,24;-17,56;6868;-16044;1204;-1173;-786;-10;42,9;17277,13;0,37
60;16,68;-16,62;-3816;-17356;1188;-931;649;123;43,23;17363,31;0,28
60;16,38;-14,7;88;-16104;1316;-971;509;-41;43,33;17406,64;0,11
60;16,49;-13,03;-8992;-15660;3572;-802;-1848;185;43,83;17450,48;0,5
60;16,09;-14,54;2536;-16968;976;-636;1218;118;43,73;17494,21;-0,1
60;16,1;-10,29;-3268;-15672;2648;-591;-871;-147;43,88;17582,01;-0,05
60;16,69;-10,06;-8672;-16472;4064;-327;-2034;307;43,61;17625,63;-0,26
60;16,81;-10,15;4400;-17128;304;-86;1680;114;43,15;17668,77;-0,47
60;16,81;-13,62;2148;-16036;64;-91;945;-207;43,0;17711,77;-0,14
60;17,3;-9,02;-7832;-16492;4812;151;-3128;287;42,96;17754,73;-0,04
60;17,63;-9,24;-3308;-17304;4236;542;-1386;326;42,37;17839,48;-0,01
60;17,38;-11,35;1088;-15612;-244;832;2225;75;42,35;17881,84;-0,02
60;17,19;-10,4;3224;-15736;1496;772;97;-127;42,77;17924,61;0,42
60;17,21;-10,86;780;-16324;4276;980;-1742;129;42,85;17967,46;0,08
60;17,15;-9,11;-8304;-16412;6300;1384;-2060;309;43,21;18053,73;0,15
60;17,0;-10,54;1956;-15724;720;1589;-397;313;42,84;18096,57;-0,37
60;17,35;-11,55;9348;-17568;-960;1684;1145;-68;43,01;18139,58;0,17
60;17,21;-11,08;232;-16924;2516;1888;-525;-155;42,76;18182,33;-0,25
60;18,32;-6,48;-8188;-16524;4352;2109;-985;178;41,94;18266,75;-0,53
60;18,83;-6,91;-4852;-15760;3780;2306;-1488;476;41,32;18308,07;-0,63
60;19,66;-7,0;8848;-16468;1044;2471;-675;316;40,68;18348,74;-0,64
60;20,4;-10,48;9280;-17360;912;2580;634;5;40,0;18388,74;-0,68
60;20,87;-9,74;8040;-16120;352;2663;1216;-88;39,29;18467,54;-0,22
60;20,82;-6,83;-3916;-16392;3272;2698;-1333;191;39,2;18506,74;-0,09
60;21,55;-6,8;-9020;-16312;4004;2742;-1399;339;38,82;18545,57;-0,38
60;21,7;-4,22;-1348;-15668;1900;2709;894;186;38,2;18583,76;-0,63
60;21,93;-9,62;7152;-16980;-272;2482;2000;-80;38,09;18621,85;-0,1
60;22,58;-7,51;-2252;-15344;4104;2368;-2072;111;37,34;18696,86;-0,33
60;22,75;-9,03;-616;-16692;4012;2269;-433;217;37,13;18733,99;-0,21
60;23,01;-10,87;9588;-16708;-856;1993;1861;-86;37,28;18771,27;0,16
60;23,12;-7,36;-9736;-14692;2640;1689;-2006;141;37,31;18808,58;0,02
60;22,87;-9,9;2312;-17140;2432;1457;1342;120;36,88;18882,5;-0,16
60;22,89;-8,86;3244;-15080;2452;1042;-678;5;36,98;18919,47;0,1
60;22,4;-9,33;964;-16512;1468;816;120;-29;37,29;18956,77;0,31
60;21,89;-10,17;-1036;-14820;1224;417;-218;83;37,8;18994,57;0,51
60;21,21;-12,5;2960;-16720;2180;125;344;92;38,6;19071,47;0,29
60;20,97;-9,26;-2352;-15308;1776;-309;-247;69;38,8;19110,27;0,2
60;20,47;-9,81;2452;-16240;2132;-589;690;86;39,3;19149,57;0,5
60;20,18;-9,58;-4060;-15444;1192;-1014;29;88;39,64;19189,21;0,34
60;19,71;-10,21;4052;-16204;2352;-1253;209;188;40,2;19269,37;0,24
60;19,91;-9,93;5036;-15616;1192;-1620;174;81;40,01;19309,38;-0,19
60;19,71;-6,65;-6252;-16188;3568;-1784;328;168;40,3;19349,68;0,29
60;19,92;-6,82;14616;-17652;-280;-2044;2996;58;40,39;19390,07;0,09
60;20,18;-5,4;5876;-15040;1940;-2282;-832;78;39,85;19470,14;-0,37
60;19,7;-7,07;840;-16664;2436;-2394;-268;355;39,99;19510,12;0,14
60;19,45;-7,81;8872;-16076;880;-2538;1519;10;40,64;19550,76;0,65
60;18,97;-6,44;-4680;-15776;2224;-2637;-1962;117;40,82;19591,59;0,18
60;18,23;-5,95;-1984;-16280;2192;-2585;-794;339;41,57;19674,45;0,28
60;18,43;-6,1;9592;-16748;536;-2584;3037;-69;41,76;19716,21;0,18
60;18,26;-6,24;-3452;-16680;2952;-2696;-1020;-31;41,53;19757,74;-0,23
60;18,51;-3,34;-8632;-15932;5092;-2486;-2674;366;41,65;19799,39;0,12
60;18,11;-5,02;-880;-15204;2008;-2367;71;150;41,67;19841,06;0,02
60;17,8;-7,15;7616;-17160;3092;-2229;1938;-36;42,35;19925,51;0,24
60;17,93;-6,84;6492;-16972;2560;-2043;-190;-274;42,1;19967,61;-0,25
60;18,07;-7,04;-3532;-16928;3892;-1741;166;-175;41,83;20009,44;-0,27
60;18,41;-3,58;-10408;-16844;2368;-1569;-32;-50;41,83;20051,27;0,0
60;18,26;-1,18;-6064;-16076;3000;-1252;279;135;41,83;20134,77;0,17
60;18,33;-1,51;-2944;-16324;3136;-1032;296;67;41,56;20176,33;-0,27
60;18,32;0,42;-1020;-16696;3812;-735;190;161;41,55;20217,88;-0,01
60;18,3;-1,0;1656;-16548;3192;-329;237;99;41,57;20259,44;0,02
60;18,55;-4,66;5900;-15952;3812;-71;-843;138;41,57;20342,66;-0,07
60;18,73;-4,81;6392;-16556;3432;289;-1039;288;41,4;20384,06;-0,17
60;18,9;-5,63;6260;-16920;4568;727;-785;282;41,29;20425,35;-0,11
60;18,89;-6,49;3712;-16468;3192;1063;-636;260;41,16;20466,51;-0,13
60;19,0;-7,34;5068;-16308;4780;1354;-1288;196;41,1;20548,8;-0,08
60;19,17;-7,03;4116;-16428;3564;1611;-1177;195;40,87;20589,67;-0,24
60;19,18;-5,98;968;-16700;2392;1963;-715;240;40,7;20630,37;-0,17
60;19,76;-8,3;6924;-16528;3964;2225;-1347;347;40,58;20670,95;-0,12
60;19,88;-10,28;3300;-16536;2900;2522;-921;313;40,03;20751,26;-0,26
60;19,97;-9,57;1956;-16932;2664;2871;228;348;39,92;20791,18;-0,1
60;20,11;-9,94;620;-16792;4084;3133;720;325;39,93;20831,11;0,0
60;20,44;-12,31;4364;-16384;2424;3256;-600;297;39,74;20870,86;-0,18
