Consigne Gaz (‰);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw (m/s²);Ay Raw (m/s²);Az Raw (m/s²);Gx Raw (rad/s);Gy Raw (rad/s);Gz Raw (rad/s)
1;4360;1,44;-107,36;0;-9;0;0;0;0
1;4380;1,45;-107,83;0;-9;0;0;0;0
1;4400;1,45;-107,74;0;-9;0;0;0;0
1;4420;1,46;-107,96;0;-9;0;0;0;0
1;4440;1,46;-107,68;0;-9;0;0;0;0
1;4460;1,46;-107,55;0;-9;0;0;0;0
1;4480;1,46;-106,9;0;-9;0;0;0;0
1;4500;1,46;-106,65;0;-9;0;0;0;0
1;4520;1,44;-106,81;0;-9;0;0;0;0
1;4540;1,45;-107,15;0;-9;0;0;0;0
1;4560;1,45;-107,49;0;-9;0;0;0;0
1;4580;1,44;-106,91;0;-9;0;0;0;0
1;4600;1,45;-107,56;0;-9;0;0;0;0
1;4620;1,46;-107,22;0;-9;0;0;0;0
1;4640;1,47;-107,72;0;-9;0;0;0;0
1;4660;1,46;-107,64;0;-9;0;0;0;0
1;4680;1,47;-108,25;0;-9;0;0;0;0
1;4700;1,46;-108,32;0;-9;0;0;0;0
1;4720;1,46;-108,65;0;-9;0;0;0;0
1;4740;1,46;-108,92;0;-9;0;0;0;0
1;4760;1,46;-108,63;0;-9;0;0;0;0
1;4780;1,46;-108,72;0;-9;0;0;0;0
1;4800;1,47;-109,02;0;-9;0;0;0;0
1;4820;1,47;-109,11;0;-10;0;0;0;0
1;4840;1,47;-109,43;0;-9;0;0;0;0
1;4860;1,46;-108,96;0;-9;0;0;0;0
1;4880;1,46;-109,17;0;-9;0;0;0;0
1;4900;1,45;-109,39;0;-9;0;0;0;0
1;4920;1,46;-109,59;0;-9;0;0;0;0
1;4940;1,46;-109,72;0;-9;0;0;0;0
1;4960;1,46;-109,49;0;-9;0;0;0;0
1;4980;1,46;-109,51;0;-9;0;0;0;0
1;5000;1,46;-108,44;0;-10;0;0;0;0
1;5020;1,45;-107,88;0;-9;0;0;0;0
1;5040;1,46;-107,71;0;-10;0;0;0;0
1;5060;1,47;-107,44;0;-9;0;0;0;0
1;5080;1,46;-107,73;0;-9;0;0;0;0
1;5100;1,45;-107,47;0;-9;0;0;0;0
1;5120;1,45;-106,81;0;-9;0;0;0;0
1;5140;1,46;-107,15;0;-9;0;0;0;0
1;5160;1,47;-108,02;0;-9;0;0;0;0
1;5180;1,46;-107,67;0;-9;0;0;0;0
1;5200;1,47;-107,24;0;-9;0;0;0;0
1;5220;1,46;-107,07;0;-9;0;0;0;0
1;5240;1,45;-107,06;0;-9;0;0;0;0
1;5260;1,46;-107,43;0;-9;0;0;0;0
1;5280;1,47;-108,0;0;-9;0;0;0;0
1;5300;1,47;-108,58;0;-9;0;0;0;0
1;5320;1,46;-108,32;0;-9;0;0;0;0
1;5340;1,46;-108,43;0;-9;0;0;0;0
1;5360;1,47;-108,44;0;-9;0;0;0;0
1;5380;1,47;-107,92;0;-9;0;0;0;0
1;5400;1,46;-108,31;0;-9;0;0;0;0
1;5420;1,46;-108,58;0;-9;0;0;0;0
1;5440;1,46;-107,99;0;-9;0;0;0;0
1;5460;1,44;-108,12;0;-9;0;0;0;0
1;5480;1,43;-107,41;0;-9;0;0;0;0
1;5500;1,44;-107,53;0;-9;0;0;0;0
1;5520;1,44;-107,74;0;-9;0;0;0;0
1;5540;1,43;-107,62;0;-10;0;0;0;0
1;5560;1,44;-107,94;0;-9;0;0;0;0
1;5580;1,45;-108,65;0;-9;0;0;0;0
1;5600;1,45;-108,57;0;-9;0;0;0;0
1;5620;1,45;-108,67;0;-9;0;0;0;0
1;5640;1,46;-108,11;0;-9;0;0;0;0
1;5660;1,46;-108,22;0;-9;0;0;0;0
1;5680;1,46;-108,73;0;-9;0;0;0;0
1;5700;1,45;-109,68;0;-9;0;0;0;0
1;5720;1,44;-108,94;0;-9;0;0;0;0
1;5740;1,46;-108,84;0;-9;0;0;0;0
1;5760;1,46;-108,5;0;-9;0;0;0;0
1;5780;1,46;-108,05;0;-9;0;0;0;0
1;5800;1,46;-108,52;0;-9;0;0;0;0
1;5820;1,46;-108,31;0;-9;0;0;0;0
1;5840;1,44;-108,6;0;-9;0;0;0;0
1;5860;1,44;-108,0;0;-9;0;0;0;0
1;5880;1,45;-108,86;0;-9;0;0;0;0
1;5900;1,45;-108,76;0;-9;0;0;0;0
1;5920;1,45;-107,99;0;-9;0;0;0;0
1;5940;1,44;-106,93;0;-9;0;0;0;0
1;5960;1,43;-106,76;0;-9;0;0;0;0
1;5980;1,44;-106,88;0;-9;0;0;0;0
1;6000;1,44;-107,37;0;-9;0;0;0;0
1;6020;1,44;-107,79;0;-9;0;0;0;0
1;6040;1,43;-107,5;0;-9;0;0;0;0
1;6060;1,44;-107,71;0;-9;0;0;0;0
1;6080;1,43;-108,0;0;-9;0;0;0;0
1;6100;1,43;-106,81;0;-9;0;0;0;0
1;6120;1,42;-105,92;0;-9;0;0;0;0
1;6140;1,43;-105,76;0;-9;0;0;0;0
1;6160;1,45;-106,03;0;-9;0;0;0;0
1;6180;1,43;-106,23;0;-9;0;0;0;0
1;6200;1,44;-106,56;0;-10;0;0;0;0
1;6220;1,44;-106,52;0;-9;0;0;0;0
1;6240;1,44;-106,82;0;-9;0;0;0;0
1;6260;1,44;-107,06;0;-9;0;0;0;0
1;6280;1,44;-107,88;0;-9;0;0;0;0
1;6300;1,45;-108,43;0;-9;0;0;0;0
1;6320;1,45;-108,61;0;-9;0;0;0;0
1;6340;1,45;-109,0;0;-9;0;0;0;0
1;6360;1,44;-108,8;0;-9;0;0;0;0
1;6380;1,43;-108,4;0;-9;0;0;0;0
1;6400;1,44;-108,59;0;-9;0;0;0;0
1;6420;1,44;-108,44;0;-9;0;0;0;0
1;6440;1,42;-107,68;0;-9;0;0;0;0
1;6460;1,41;-107,75;0;-9;0;0;0;0
1;6480;1,41;-107,37;0;-9;0;0;0;0
1;6500;1,42;-107,36;0;-9;0;0;0;0
1;6520;1,42;-108,07;0;-9;0;0;0;0
1;6540;1,42;-107,97;0;-10;0;0;0;0
1;6560;1,42;-108,15;0;-9;0;0;0;0
1;6580;1,42;-108,08;0;-9;0;0;0;0
1;6600;1,44;-107,94;0;-9;0;0;0;0
1;6620;1,46;-108,33;0;-9;0;0;0;0
1;6640;1,45;-108,22;0;-9;0;0;0;0
1;6660;1,45;-107,06;0;-9;0;0;0;0
1;6680;1,45;-107,78;0;-9;0;0;0;0
1;6700;1,44;-107,78;0;-9;0;0;0;0
1;6720;1,46;-108,3;0;-9;0;0;0;0
1;6740;1,45;-108,02;0;-9;0;0;0;0
1;6760;1,44;-107,25;0;-9;0;0;0;0
1;6780;1,44;-106,93;0;-9;0;0;0;0
1;6800;1,42;-106,51;0;-9;0;0;0;0
1;6820;1,43;-106,59;0;-9;0;0;0;0
1;6840;1,42;-106,87;0;-9;0;0;0;0
1;6860;1,42;-106,97;0;-9;0;0;0;0
1;6880;1,43;-106,32;0;-9;0;0;0;0
1;6900;1,43;-105,87;0;-9;0;0;0;0
1;6920;1,43;-105,88;0;-9;0;0;0;0
1;6940;1,41;-106,36;0;-9;0;0;0;0
1;6960;1,42;-105,95;0;-9;0;0;0;0
1;6980;1,43;-106,42;0;-9;0;0;0;0
1;7000;1,44;-106,33;0;-9;0;0;0;0
1;7020;1,43;-106,56;0;-9;0;0;0;0
1;7040;1,44;-107,13;0;-9;0;0;0;0
1;7060;1,44;-107,12;0;-9;0;0;0;0
1;7080;1,43;-107,21;0;-9;0;0;0;0
1;7100;1,43;-107,41;0;-9;0;0;0;0
1;7120;1,43;-107,28;0;-10;0;0;0;0
1;7140;1,45;-107,71;0;-9;0;0;0;0
1;7160;1,46;-108,25;0;-9;0;0;0;0
1;7180;1,45;-108,31;0;-9;0;0;0;0
1;7200;1,45;-108,61;0;-9;0;0;0;0
1;7220;1,44;-108,77;0;-9;0;0;0;0
1;7240;1,45;-108,76;0;-9;0;0;0;0
1;7260;1,45;-108,33;0;-9;0;0;0;0
1;7280;1,46;-108,67;0;-9;0;0;0;0
1;7300;1,46;-108,82;0;-9;0;0;0;0
1;7320;1,46;-108,6;0;-9;0;0;0;0
1;7340;1,46;-108,37;0;-9;0;0;0;0
1;7360;1,47;-108,12;0;-9;0;0;0;0
1;7380;1,48;-108,54;0;-9;0;0;0;0
1;7400;1,48;-108,03;0;-9;0;0;0;0
1;7420;1,47;-108,12;0;-9;0;0;0;0
1;7440;1,47;-108,73;0;-9;0;0;0;0
1;7460;1,46;-109,05;0;-9;0;0;0;0
1;7480;1,46;-109,07;0;-9;0;0;0;0
1;7500;1,45;-108,51;0;-9;0;0;0;0
1;7520;1,44;-108,68;0;-9;0;0;0;0
1;7540;1,45;-107,58;0;-10;0;0;0;0
1;7560;1,46;-107,86;0;-9;0;0;0;0
1;7580;1,48;-107,42;0;-9;0;0;0;0
1;7600;1,49;-107,46;0;-9;0;0;0;0
1;7620;1,49;-107,49;0;-9;0;0;0;0
1;7640;1,49;-106,76;0;-9;0;0;0;0
1;7660;1,49;-106,44;0;-9;0;0;0;0
1;7680;1,5;-106,16;0;-9;0;0;0;0
1;7700;1,49;-106,01;0;-9;0;0;0;0
1;7720;1,5;-105,75;0;-9;0;0;0;0
1;7740;1,49;-105,46;0;-9;0;0;0;0
1;7760;1,49;-104,95;0;-9;0;0;0;0
1;7780;1,5;-105,6;0;-9;0;0;0;0
1;7800;1,49;-105,3;0;-9;0;0;0;0
1;7820;1,49;-105,42;0;-9;0;0;0;0
1;7840;1,5;-105,86;0;-10;0;0;0;0
1;7860;1,49;-104,94;0;-9;0;0;0;0
1;7880;1,49;-104,23;0;-9;0;0;0;0
1;7900;1,48;-104,49;0;-10;0;0;0;0
1;7920;1,47;-104,21;0;-9;0;0;0;0
1;7940;1,46;-104,38;0;-9;0;0;0;0
1;7960;1,46;-104,66;0;-9;0;0;0;0
1;7980;1,45;-104,54;0;-9;0;0;0;0
1;8000;1,45;-105,0;0;-9;0;0;0;0
1;8020;1,45;-104,84;0;-9;0;0;0;0
1;8040;1,46;-104,98;0;-9;0;0;0;0
1;8060;1,46;-104,43;0;-9;0;0;0;0
1;8080;1,46;-104,17;0;-9;0;0;0;0
1;8100;1,46;-103,46;0;-9;0;0;0;0
1;8120;1,47;-103,54;0;-9;0;0;0;0
1;8140;1,47;-103,55;0;-9;0;0;0;0
1;8160;1,47;-103,49;0;-9;0;0;0;0
1;8180;1,46;-103,71;0;-9;0;0;0;0
1;8200;1,47;-104,24;0;-9;0;0;0;0
1;8220;1,48;-105,07;0;-9;0;0;0;0
1;8240;1,49;-105,68;0;-9;0;0;0;0
1;8260;1,47;-105,01;0;-9;0;0;0;0
1;8280;1,48;-104,94;0;-9;0;0;0;0
1;8300;1,47;-105,07;0;-9;0;0;0;0
1;8320;1,48;-105,23;0;-9;0;0;0;0
1;8340;1,47;-105,21;0;-9;0;0;0;0
1;8360;1,46;-104,95;0;-9;0;0;0;0
1;8380;1,46;-105,71;0;-9;0;0;0;0
1;8400;1,44;-105,51;0;-9;0;0;0;0
1;8420;1,45;-105,47;0;-9;0;0;0;0
1;8440;1,44;-105,16;0;-9;0;0;0;0
1;8460;1,46;-105,6;0;-9;0;0;0;0
1;8480;1,45;-105,97;0;-9;0;0;0;0
1;8500;1,45;-106,14;0;-9;0;0;0;0
1;8520;1,44;-106,35;0;-9;0;0;0;0
1;8540;1,46;-106,66;0;-9;0;0;0;0
1;8560;1,47;-106,62;0;-9;0;0;0;0
1;8580;1,47;-106,98;0;-9;0;0;0;0
1;8600;1,48;-107,16;0;-9;0;0;0;0
1;8620;1,48;-107,47;0;-9;0;0;0;0
1;8640;1,48;-107,91;0;-9;0;0;0;0
1;8660;1,47;-108,05;0;-9;0;0;0;0
1;8680;1,47;-107,7;0;-9;0;0;0;0
1;8700;1,46;-107,62;0;-9;0;0;0;0
1;8720;1,46;-107,52;0;-9;0;0;0;0
1;8740;1,46;-107,5;0;-9;0;0;0;0
1;8760;1,45;-107,69;0;-9;0;0;0;0
1;8780;1,46;-107,07;0;-9;0;0;0;0
1;8800;1,47;-106,34;0;-9;0;0;0;0
1;8820;1,46;-105,93;0;-9;0;0;0;0
1;8840;1,47;-105,59;0;-10;0;0;0;0
1;8860;1,47;-105,6;0;-9;0;0;0;0
1;8880;1,47;-105,42;0;-9;0;0;0;0
1;8900;1,47;-105,42;0;-9;0;0;0;0
1;8920;1,46;-105,37;0;-9;0;0;0;0
1;8940;1,46;-105,35;0;-9;0;0;0;0
1;8960;1,46;-105,02;0;-9;0;0;0;0
1;8980;1,47;-105,42;0;-9;0;0;0;0
1;9000;1,46;-105,68;0;-9;0;0;0;0
1;9020;1,46;-105,96;0;-9;0;0;0;0
1;9040;1,45;-105,87;0;-9;0;0;0;0
1;9060;1,45;-105,44;0;-9;0;0;0;0
1;9080;1,45;-105,83;0;-9;0;0;0;0
1;9100;1,46;-105,69;0;-9;0;0;0;0
1;9120;1,46;-106,11;0;-9;0;0;0;0
1;9140;1,46;-106,66;0;-9;0;0;0;0
1;9160;1,45;-105,58;0;-10;0;0;0;0
1;9180;1,45;-106,28;0;-9;0;0;0;0
1;9200;1,44;-106,65;0;-9;0;0;0;0
1;9220;1,46;-106,56;0;-9;0;0;0;0
1;9240;1,45;-106,22;0;-9;0;0;0;0
1;9260;1,44;-105,77;0;-9;0;0;0;0
1;9280;1,44;-106,02;0;-9;0;0;0;0
1;9300;1,46;-106,11;0;-9;0;0;0;0
1;9320;1,46;-106,04;0;-9;0;0;0;0
1;9340;1,45;-106,66;0;-9;0;0;0;0
1;9360;1,45;-106,32;0;-9;0;0;0;0
1;9380;1,44;-106,24;0;-9;0;0;0;0
1;9400;1,44;-106,8;0;-9;0;0;0;0
1;9420;1,44;-106,82;0;-9;0;0;0;0
1;9440;1,43;-106,83;0;-9;0;0;0;0
1;9460;1,45;-107,18;0;-9;0;0;0;0
1;9480;1,44;-106,44;0;-9;0;0;0;0
1;9500;1,44;-106,56;0;-9;0;0;0;0
1;9520;1,43;-106,15;0;-9;0;0;0;0
1;9540;1,44;-105,85;0;-9;0;0;0;0
1;9560;1,43;-105,42;0;-9;0;0;0;0
1;9580;1,45;-105,33;0;-9;0;0;0;0
1;9600;1,44;-104,78;0;-9;0;0;0;0
1;9620;1,44;-104,64;0;-9;0;0;0;0
1;9640;1,42;-103,97;0;-9;0;0;0;0
1;9660;1,4;-103,7;0;-9;0;0;0;0
1;9680;1,4;-104,03;0;-9;0;0;0;0
1;9700;1,4;-104,91;0;-9;0;0;0;0
1;9720;1,4;-104,95;0;-9;0;0;0;0
1;9740;1,4;-104,16;0;-9;0;0;0;0
1;9760;1,39;-103,91;0;-9;0;0;0;0
1;9780;1,41;-104,73;0;-9;0;0;0;0
1;9800;1,41;-105,1;0;-9;0;0;0;0
1;9820;1,4;-105,42;0;-9;0;0;0;0
1;9840;1,4;-105,6;0;-9;0;0;0;0
1;9860;1,41;-105,58;0;-9;0;0;0;0
1;9880;1,42;-106,06;0;-9;0;0;0;0
1;9900;1,43;-105,91;0;-9;0;0;0;0
1;9920;1,43;-105,87;0;-9;0;0;0;0
1;9940;1,41;-106,09;0;-9;0;0;0;0
1;9960;1,4;-106,81;0;-9;0;0;0;0
1;9980;1,4;-107,08;0;-9;0;0;0;0
1;10000;1,41;-107,72;0;-9;0;0;0;0
1;10020;1,41;-107,75;0;-9;0;0;0;0
1;10040;1,41;-107,79;0;-9;0;0;0;0
1;10060;1,4;-108,1;0;-9;0;0;0;0
1;10080;1,39;-107,96;0;-9;0;0;0;0
1;10100;1,4;-108,0;0;-9;0;0;0;0
1;10120;1,4;-108,24;0;-9;0;0;0;0
1;10140;1,42;-108,78;0;-9;0;0;0;0
1;10160;1,41;-108,14;0;-9;0;0;0;0
1;10180;1,41;-107,71;0;-9;0;0;0;0
1;10200;1,42;-107,89;0;-9;0;0;0;0
