Consigne Angle (°);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw (m/s²);Ay Raw (m/s²);Az Raw (m/s²);Gx Raw (rad/s);Gy Raw (rad/s);Gz Raw (rad/s);Erreur P (°);Erreur I (°);Erreur D (°)
60;1280;82,47;-179,79;0,0024;-1,324;-11,9492;0,0602;0,0009;0,0101;-22,47;-1505,1;-0,02
60;1300;82,46;-179,79;0,0359;-1,4174;-11,8948;0,0605;0,0032;0,008;-22,46;-1527,56;0,01
60;1320;82,47;179,67;-0,0599;-1,3503;-11,9138;0,0616;0,0019;0,0141;-22,47;-1550,03;-0,01
60;1340;82,48;-179,87;0,0239;-1,3647;-11,9301;0,0624;0,0052;0,0108;-22,48;-1572,51;-0,01
60;1360;82,46;179,95;-0,0096;-1,4269;-11,9029;0,0608;-0,0011;0,0101;-22,46;-1594,97;0,01
60;1380;82,45;179,93;-0,0479;-1,4198;-11,8757;0,0617;0,0008;0,01;-22,45;-1617,43;0,01
60;1400;82,46;179,93;0,0;-1,3599;-11,9845;0,0593;0,0045;0,0064;-22,46;-1639,89;-0,01
60;1420;82,47;179,94;-0,0024;-1,3408;-11,8104;0,0586;0,0016;0,0101;-22,47;-1662,36;-0,01
60;1440;82,47;179,93;-0,0215;-1,391;-11,9546;0,0597;0,0021;0,0103;-22,47;-1684,83;0,0
60;1460;82,47;-179,93;0,012;-1,3575;-11,8213;0,058;0,0017;0,008;-22,47;-1707,31;-0,0
60;1480;82,47;-179,93;0,0215;-1,4102;-11,8893;0,0612;0,004;0,0125;-22,47;-1729,77;0,01
60;1500;82,46;179,99;-0,0024;-1,403;-11,9029;0,0653;0,0033;0,0105;-22,46;-1752,24;0,0
60;1520;82,46;179,98;-0,0096;-1,4126;-11,9329;0,0626;0,0037;0,0075;-22,46;-1774,7;0,01
60;1540;82,45;-179,91;0,0168;-1,415;-11,8866;0,058;-0,0009;0,0063;-22,45;-1797,15;0,01
60;1560;82,45;179,95;-0,0096;-1,3791;-11,922;0,064;0,0081;0,0093;-22,45;-1819,6;-0,0
60;1580;82,46;-179,87;0,0239;-1,3767;-12,0526;0,0608;0,0015;0,0076;-22,46;-1842,06;-0,01
60;1600;82,46;-179,87;0,0359;-1,3695;-11,8948;0,0569;0,0;0,0073;-22,46;-1864,52;-0,0
60;1620;82,45;-179,87;0,0144;-1,4126;-11,9437;0,0558;0,004;0,0101;-22,45;-1886,97;0,01
60;1640;82,45;179,95;-0,0096;-1,4269;-12,0254;0,0636;0,0003;0,0097;-22,45;-1909,42;0,01
60;1660;82,45;-179,91;0,0168;-1,3767;-11,9682;0,0598;0,002;0,01;-22,45;-1931,87;-0,0
60;1680;82,46;-179,89;0,067;-1,3599;-11,9791;0,0608;0,0061;0,0105;-22,46;-1954,34;-0,01
60;1700;82,46;179,9;-0,0192;-1,4006;-11,9111;0,0634;0,0021;0,0104;-22,46;-1976,8;0,0
60;1720;82,47;179,89;-0,0335;-1,3575;-11,941;0,0604;0,0;0,0109;-22,47;-1999,26;-0,01
60;1740;82,48;-179,61;0,0718;-1,3671;-12,0281;0,0617;0,0033;0,0087;-22,48;-2021,74;-0,01
60;1760;82,48;179,93;-0,012;-1,391;-11,9873;0,0626;0,0023;0,0099;-22,48;-2044,22;-0,0
60;1780;82,48;-179,66;0,0622;-1,3838;-11,8512;0,0613;0,0025;0,0088;-22,48;-2066,7;0,0
60;1800;82,47;-179,67;0,0311;-1,3934;-11,8621;0,0601;0,0023;0,0089;-22,47;-2089,17;0,0
60;1820;82,47;-179,68;0,0431;-1,3862;-11,9818;0,0586;0,0025;0,0095;-22,47;-2111,64;-0,0
60;1840;82,48;-179,7;0,0096;-1,3503;-11,8975;0,0616;0,0015;0,0121;-22,48;-2134,12;-0,01
60;1860;82,48;-179,71;0,0407;-1,3862;-11,9002;0,0592;0,0045;0,0089;-22,48;-2156,61;0,0
60;1880;82,47;-179,73;0,0024;-1,4174;-11,9873;0,0588;0,0005;0,0099;-22,47;-2179,08;0,01
60;1900;82,48;179,67;-0,0599;-1,3527;-11,8812;0,0621;0,0049;0,0104;-22,48;-2201,56;-0,01
60;1920;82,47;-179,82;0,0335;-1,4341;-11,8295;0,0597;0,0025;0,0079;-22,47;-2224,03;0,02
60;1940;82,47;-179,81;0,0503;-1,3695;-11,9329;0,0609;0,0027;0,0096;-22,47;-2246,5;-0,0
60;1960;82,49;-179,83;0,0024;-1,3408;-12,0199;0,0633;0,0004;0,0097;-22,49;-2268,98;-0,02
60;1980;82,49;-179,84;0,0096;-1,3695;-11,9301;0,059;-0,0001;0,0097;-22,49;-2291,47;-0,0
60;2000;82,48;-179,85;0,0215;-1,403;-11,8893;0,0588;0,0007;0,0104;-22,48;-2313,95;0,01
60;2020;82,48;-179,86;0,0072;-1,3862;-11,9465;0,0614;0,0024;0,0075;-22,48;-2336,44;-0,0
60;2040;82,48;180,0;0,0;-1,3838;-11,9192;0,0633;0,0041;0,0103;-22,48;-2358,92;-0,0
60;2060;82,48;-179,84;0,0287;-1,403;-11,9111;0,0598;0,0013;0,0093;-22,48;-2381,4;0,01
60;2080;82,48;179,79;-0,0383;-1,3886;-11,8812;0,0606;0,0057;0,0099;-22,48;-2403,88;0,0
60;2100;82,48;179,8;0,0;-1,3815;-11,854;0,0638;0,0009;0,0123;-22,48;-2426,36;-0,0
60;2120;82,48;179,8;-0,0096;-1,3575;-11,9546;0,0573;-0,0007;0,0115;-22,48;-2448,84;-0,0
60;2140;82,48;-179,96;0,0072;-1,3743;-11,8703;0,0602;0,0036;0,0087;-22,48;-2471,33;-0,0
60;2160;82,48;-179,96;0,0215;-1,4222;-11,9301;0,063;-0,0004;0,0096;-22,48;-2493,8;0,01
60;2180;82,47;-179,96;0,0048;-1,3982;-11,8376;0,0601;0,0013;0,0091;-22,47;-2516,28;0,01
60;2200;82,48;-179,96;0,0096;-1,3455;-11,9084;0,061;0,0035;0,01;-22,48;-2538,76;-0,01
60;2220;82,48;179,46;-0,0982;-1,3886;-11,9111;0,0618;0,0027;0,0097;-22,48;-2561,24;0,0
60;2240;82,48;179,49;-0,0215;-1,415;-11,9383;0,0626;0,0011;0,0111;-22,48;-2583,72;0,0
60;2260;82,48;179,51;0,0;-1,3862;-12,0308;0,0585;0,0028;0,0097;-22,48;-2606,19;-0,0
60;2280;82,48;-179,73;0,0503;-1,3886;-11,9192;0,0637;0,0039;0,0073;-22,48;-2628,67;-0,0
60;2300;82,48;-179,73;0,0359;-1,3934;-11,9029;0,0586;-0,0008;0,0113;-22,48;-2651,15;0,0
60;2320;82,47;-179,75;0,0072;-1,4006;-11,892;0,0588;0,0047;0,0099;-22,47;-2673,62;0,01
60;2340;82,48;-179,76;0,0072;-1,3503;-11,9573;0,0617;0,0023;0,0099;-22,48;-2696,1;-0,01
60;2360;82,48;-179,76;0,0479;-1,391;-11,873;0,062;0,0032;0,0111;-22,48;-2718,57;0,0
60;2380;82,48;-179,76;0,0311;-1,3743;-11,8812;0,062;0,004;0,0088;-22,48;-2741,05;-0,0
60;2400;82,47;179,88;-0,0215;-1,3934;-11,9029;0,0556;0,0012;0,0108;-22,47;-2763,53;0,01
60;2420;82,46;179,88;-0,0096;-1,4461;-11,9056;0,062;0,0023;0,0097;-22,46;-2785,99;0,01
60;2440;82,47;-179,96;0,0072;-1,3815;-11,9465;0,0633;-0,0004;0,0097;-22,47;-2808,45;-0,0
60;2460;82,47;-179,95;0,0479;-1,3647;-11,9437;0,059;0,0053;0,0079;-22,47;-2830,92;-0,0
60;2480;82,47;-179,95;0,0215;-1,3767;-11,9492;0,0633;0,002;0,0107;-22,47;-2853,4;-0,0
60;2500;82,47;179,82;-0,0335;-1,4006;-12,0281;0,0604;0,0031;0,0093;-22,47;-2875,87;0,0
60;2520;82,48;-179,69;0,0575;-1,3336;-11,9165;0,0612;-0,0017;0,0071;-22,48;-2898,36;-0,01
60;2540;82,5;-179,69;0,0479;-1,3264;-11,9301;0,0645;0,0048;0,0077;-22,5;-2920,86;-0,01
60;2560;82,51;-179,68;0,0814;-1,3575;-11,99;0,0598;0,0007;0,0091;-22,51;-2943,36;-0,01
60;2580;82,5;-179,69;0,0311;-1,3719;-11,922;0,0562;0,0015;0,0076;-22,5;-2965,87;0,0
60;2600;82,49;-179,7;0,0455;-1,4724;-11,9274;0,06;-0,0005;0,0116;-22,49;-2988,35;0,02
60;2620;82,48;180,0;0,0;-1,3886;-11,9002;0,0594;0,006;0,0129;-22,48;-3010,83;0,0
60;2640;82,48;-179,82;0,0335;-1,4078;-11,9437;0,0596;-0,0024;0,0107;-22,48;-3033,31;0,0
60;2660;82,48;179,92;-0,0144;-1,3695;-11,9492;0,0617;0,0027;0,0096;-22,48;-3055,8;-0,0
60;2680;82,49;-179,88;0,0215;-1,336;-11,9192;0,0625;0,0;0,0104;-22,49;-3078,29;-0,01
60;2700;82,51;-179,89;0,0168;-1,312;-11,9383;0,0618;0,0013;0,0109;-22,51;-3100,8;-0,02
60;2720;82,51;180,0;0,0;-1,3958;-11,9301;0,0602;0,0043;0,0077;-22,51;-3123,31;0,0
60;2740;82,51;-179,86;0,0263;-1,3719;-11,9655;0,0624;0,0032;0,0089;-22,51;-3145,82;-0,0
60;2760;82,51;-179,87;0,0024;-1,4006;-11,8839;0,061;0,0021;0,0095;-22,51;-3168,32;0,0
60;2780;82,51;-179,86;0,0479;-1,3862;-11,9709;0,0589;0,0055;0,0107;-22,51;-3190,83;0,0
60;2800;82,5;-179,85;0,0431;-1,415;-11,8648;0,0609;0,0031;0,0125;-22,5;-3213,33;0,01
60;2820;82,5;-179,86;0,0168;-1,3695;-11,8757;0,0617;-0,0008;0,0113;-22,5;-3235,83;-0,0
60;2840;82,51;-179,86;0,0263;-1,3527;-11,9437;0,0596;0,0031;0,0089;-22,51;-3258,33;-0,01
60;2860;82,49;179,99;-0,0024;-1,4629;-11,9329;0,062;0,0016;0,0091;-22,49;-3280,82;0,02
60;2880;82,49;-179,9;0,0192;-1,391;-11,9437;0,0625;0,0027;0,0095;-22,49;-3303,31;-0,0
60;2900;82,49;179,96;-0,0072;-1,3862;-11,9437;0,0596;0,0032;0,0092;-22,49;-3325,8;0,0
60;2920;82,48;-179,87;0,0239;-1,415;-11,922;0,0609;0,0007;0,0099;-22,48;-3348,29;0,01
60;2940;82,49;179,75;-0,0455;-1,3623;-11,9138;0,0625;-0,0003;0,0104;-22,49;-3370,78;-0,01
60;2960;82,49;-179,95;0,0096;-1,3767;-11,9138;0,0601;0,0036;0,0076;-22,49;-3393,27;-0,0
60;2980;82,49;-179,94;0,0503;-1,3671;-11,9818;0,0612;0,0044;0,0083;-22,49;-3415,76;-0,0
60;3000;82,51;-179,94;0,0144;-1,336;-11,9465;0,0616;0,0021;0,0073;-22,51;-3438,27;-0,01
60;3020;82,5;179,91;-0,0168;-1,3958;-11,9084;0,0622;0,006;0,0099;-22,5;-3460,77;0,0
60;3040;82,51;-179,9;0,0192;-1,3431;-11,9029;0,0581;-0,0023;0,0124;-22,51;-3483,28;-0,01
60;3060;82,52;179,88;-0,0215;-1,3288;-11,9573;0,0644;0,0049;0,0103;-22,52;-3505,8;-0,01
60;3080;82,53;-179,7;0,0551;-1,3743;-11,9818;0,0618;0,0028;0,0093;-22,53;-3528,32;-0,0
60;3100;82,53;-179,71;0,0263;-1,3575;-11,8512;0,0594;-0,0003;0,0097;-22,53;-3550,85;-0,0
60;3120;82,52;179,84;-0,0287;-1,4198;-11,9301;0,0593;0,0024;0,0119;-22,52;-3573,37;0,01
60;3140;82,51;-179,96;0,0072;-1,4509;-11,922;0,0633;0,0001;0,0091;-22,51;-3595,88;0,01
60;3160;82,5;-179,95;0,0622;-1,3767;-11,8267;0,0582;-0,0024;0,0109;-22,5;-3618,38;0,0
60;3180;82,49;179,83;-0,0311;-1,4461;-11,892;0,063;0,0033;0,0092;-22,49;-3640,87;0,01
60;3200;82,5;179,83;-0,0335;-1,3479;-11,8703;0,0613;0,0015;0,0085;-22,5;-3663,37;-0,01
60;3220;82,49;-179,96;0,0072;-1,4126;-11,8703;0,059;-0,0008;0,0117;-22,49;-3685,86;0,01
60;3240;82,49;-179,96;0,0048;-1,391;-12,009;0,0597;0,0028;0,0101;-22,49;-3708,35;0,0
60;3260;82,49;-179,96;0,0263;-1,415;-12,0199;0,0645;0,0023;0,0088;-22,49;-3730,83;0,0
60;3280;82,48;179,96;-0,0072;-1,4413;-11,9573;0,0633;0,0009;0,0081;-22,48;-3753,31;0,01
60;3300;82,48;-179,82;0,0335;-1,3767;-11,9329;0,0613;0,0041;0,0083;-22,48;-3775,79;-0,0
60;3320;82,49;-179,82;0,0239;-1,3623;-11,8812;0,0657;0,0013;0,0089;-22,49;-3798,28;-0,01
60;3340;82,5;179,96;-0,0072;-1,3384;-11,8458;0,0613;0,0021;0,0103;-22,5;-3820,78;-0,01
60;3360;82,49;-179,63;0,067;-1,3886;-11,9274;0,0602;0,0033;0,0096;-22,49;-3843,27;0,0
60;3380;82,5;179,87;-0,0239;-1,3312;-11,9084;0,0633;0,0015;0,0109;-22,5;-3865,78;-0,01
60;3400;82,49;-179,61;0,0718;-1,4629;-11,9329;0,0638;0,0007;0,0109;-22,49;-3888,27;0,01
60;3420;82,5;179,92;-0,0144;-1,3503;-11,8866;0,0613;0,0013;0,0101;-22,5;-3910,76;-0,01
60;3440;82,49;-179,95;0,0096;-1,3743;-11,8594;0,0568;0,0015;0,008;-22,49;-3933,26;0,0
60;3460;82,5;-179,95;0,0024;-1,3862;-11,9873;0,0645;0,0043;0,0112;-22,5;-3955,76;-0,0
60;3480;82,5;179,84;-0,0287;-1,3384;-11,9056;0,0577;0,0004;0,0075;-22,5;-3978,26;-0,01
60;3500;82,5;-179,95;0,0096;-1,3958;-12,009;0,0592;-0,0016;0,008;-22,5;-4000,76;0,0
60;3520;82,51;179,84;-0,0287;-1,3431;-12,039;0,063;0,0013;0,01;-22,51;-4023,28;-0,01
60;3540;82,51;-179,83;0,0311;-1,3815;-11,9165;0,0616;0,0028;0,0081;-22,51;-4045,79;-0,0
60;3560;82,51;179,8;-0,0359;-1,4174;-11,9873;0,0588;0,0019;0,0112;-22,51;-4068,3;0,01
60;3580;82,51;179,81;-0,0168;-1,3599;-11,9029;0,0604;0,0021;0,0077;-22,51;-4090,81;-0,0
60;3600;82,51;179,81;-0,0072;-1,3934;-12,0009;0,0625;0,0015;0,0087;-22,51;-4113,32;-0,0
60;3620;82,5;-179,77;0,0431;-1,4413;-11,9573;0,0594;0,0016;0,0113;-22,5;-4135,81;0,01
60;3640;82,5;-179,76;0,0479;-1,4054;-11,9709;0,061;0,0039;0,0079;-22,5;-4158,31;0,0
60;3660;82,51;179,93;-0,012;-1,324;-11,8784;0,0618;0,0049;0,0081;-22,51;-4180,81;-0,01
60;3680;82,51;179,92;-0,0431;-1,3575;-11,8784;0,0597;-0,0017;0,0107;-22,51;-4203,32;-0,0
60;3700;82,51;-179,87;0,0239;-1,3719;-11,9111;0,0624;0,0017;0,0091;-22,51;-4225,83;-0,0
60;3720;82,52;-179,87;0,0335;-1,3671;-11,9546;0,0634;0,0024;0,0075;-22,52;-4248,35;-0,0
60;3740;82,52;-179,86;0,0622;-1,3623;-11,9492;0,0601;0,0005;0,0133;-22,52;-4270,87;-0,0
60;3760;82,52;-179,85;0,0718;-1,3527;-11,9356;0,0606;0,0049;0,0069;-22,52;-4293,39;-0,01
60;3780;82,52;-179,86;0,0048;-1,3838;-11,9301;0,06;0,0021;0,0092;-22,52;-4315,92;0,0
60;3800;82,52;-179,85;0,0718;-1,3791;-11,9138;0,0612;0,0013;0,008;-22,52;-4338,44;0,0
60;3820;82,53;179,97;-0,0048;-1,3551;-11,9573;0,0628;0,0031;0,0104;-22,53;-4360,97;-0,01
60;3840;82,53;179,97;0,0;-1,3862;-11,9437;0,0621;0,0029;0,0085;-22,53;-4383,5;0,0
60;3860;82,53;-179,92;0,0144;-1,3671;-11,9301;0,0602;0,0039;0,0089;-22,53;-4406,03;-0,0
60;3880;82,52;179,91;-0,0168;-1,4222;-11,9301;0,0594;0,0025;0,0097;-22,52;-4428,55;0,01
60;3900;82,52;-179,87;0,0239;-1,3958;-11,9927;0,0609;0,0021;0,0101;-22,52;-4451,07;0,0
60;3920;82,52;-179,86;0,0551;-1,4006;-11,9138;0,0632;0,0016;0,0084;-22,52;-4473,59;0,0
60;3940;82,52;-179,85;0,0718;-1,3575;-11,8866;0,0613;0,0023;0,0107;-22,52;-4496,11;-0,0
60;3960;82,53;179,93;-0,012;-1,3479;-11,922;0,06;-0,0021;0,01;-22,53;-4518,64;-0,01
60;3980;82,52;-179,9;0,0192;-1,4365;-11,922;0,0624;0,0008;0,0121;-22,52;-4541,16;0,01
60;4000;82,51;-179,9;0,0168;-1,4078;-11,9111;0,06;0,0021;0,0083;-22,51;-4563,67;0,01
60;4020;82,5;-179,9;0,0096;-1,4126;-11,8676;0,0594;-0,0007;0,0083;-22,5;-4586,17;0,01
60;4040;82,51;-179,89;0,0527;-1,3551;-11,9546;0,0589;0,0041;0,0115;-22,51;-4608,67;-0,0
60;4060;82,51;180,0;0,0;-1,3575;-11,9573;0,0612;0,0023;0,0084;-22,51;-4631,19;-0,01
60;4080;82,51;179,99;-0,0359;-1,4078;-11,922;0,0608;0,0036;0,0096;-22,51;-4653,69;0,01
60;4100;82,52;-179,95;0,0096;-1,3384;-12,0009;0,0609;0,0009;0,008;-22,52;-4676,21;-0,01
60;4120;82,53;179,95;-0,0096;-1,324;-11,8784;0,0608;0,0009;0,01;-22,53;-4698,73;-0,01
60;4140;82,53;-179,7;0,0551;-1,3455;-11,9029;0,0605;0,0005;0,0116;-22,53;-4721,26;-0,01
60;4160;82,54;-179,71;0,0144;-1,336;-11,9274;0,056;-0,0036;0,0057;-22,54;-4743,8;-0,0
60;4180;82,53;179,86;-0,0263;-1,3958;-11,922;0,0592;0,0003;0,0076;-22,53;-4766,33;0,0
60;4200;82,52;179,85;-0,0455;-1,4054;-11,9329;0,0581;0,0003;0,0097;-22,52;-4788,85;0,01
60;4220;82,53;-179,77;0,0431;-1,3408;-11,9519;0,0602;0,0043;0,0072;-22,53;-4811,39;-0,01
60;4240;82,53;-179,77;0,0383;-1,3934;-12,0444;0,0612;-0,0011;0,0112;-22,53;-4833,92;0,0
60;4260;82,52;179,95;-0,0096;-1,415;-11,892;0,0609;-0,0027;0,0095;-22,52;-4856,44;0,01
60;4280;82,52;-179,87;0,0239;-1,4054;-11,922;0,0644;0,0039;0,0088;-22,52;-4878,96;0,0
60;4300;82,51;-179,88;0,0048;-1,4341;-11,9192;0,061;0,0005;0,0087;-22,51;-4901,47;0,01
60;4320;82,51;179,97;-0,0048;-1,3886;-11,9437;0,0622;-0,0013;0,0115;-22,51;-4923,98;0,0
60;4340;82,51;179,96;-0,0742;-1,3838;-11,9927;0,0654;0,0023;0,0083;-22,51;-4946,5;-0,0
60;4360;82,52;-179,86;0,0263;-1,3575;-11,9437;0,0602;0,0004;0,0087;-22,52;-4969,02;-0,0
60;4380;82,52;-179,86;0,0168;-1,3886;-11,9519;0,0576;0,0027;0,0105;-22,52;-4991,53;0,0
60;4400;82,51;-179,86;0,0239;-1,3886;-11,922;0,0593;0,0037;0,0089;-22,51;-5014,04;0,0
60;4420;82,51;-179,84;0,1149;-1,3982;-11,9628;0,0588;-0,0003;0,012;-22,51;-5036,55;0,0
60;4440;82,52;-179,84;0,0503;-1,3527;-11,9546;0,0645;0,0033;0,0083;-22,52;-5059,07;-0,01
60;4460;82,51;-179,83;0,067;-1,3862;-11,9845;0,0569;-0,0003;0,0104;-22,51;-5081,58;0,0
60;4480;82,52;-179,83;0,0694;-1,3695;-11,9873;0,0578;0,0007;0,01;-22,52;-5104,1;-0,0
60;4500;82,51;-179,83;0,0263;-1,4006;-11,8186;0,0596;-0,0004;0,0087;-22,51;-5126,61;0,01
