Consigne Gaz (‰);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw (m/s²);Ay Raw (m/s²);Az Raw (m/s²);Gx Raw (rad/s);Gy Raw (rad/s);Gz Raw (rad/s)
0;1060;60,94;-170,08;1,6305;-5,0709;-10,2161;0,0628;0,0024;0,0109
0;1080;60,94;-170,09;1,6161;-5,1188;-10,3141;0,0514;-0,0008;0,0157
0;1100;60,94;-170,08;1,6592;-5,0901;-10,2161;0,0562;-0,0039;0,0179
0;1120;60,93;-170,06;1,6496;-5,1044;-10,1998;0,0565;0,0056;0,0101
0;1140;60,93;-170,04;1,652;-5,0661;-10,1154;0,0681;-0,0031;0,0203
0;1160;60,93;-170,02;1,7023;-5,1882;-10,5562;0,0353;0,0244;-0,0029
0;1180;60,91;-170,03;1,5682;-5,0494;-9,8706;0,0778;-0,0201;0,0193
0;1200;60,92;-169,99;1,652;-5,0877;-10,3331;0,0558;0,0456;-0,0075
0;1220;60,97;-170,0;1,6807;-5,0685;-10,3712;0,0901;-0,0252;0,0209
0;1240;60,95;-170,01;1,5299;-5,0949;-10,1889;0,0457;0,0298;0,0016
0;1260;60,89;-170,01;1,6592;-5,1739;-10,1671;0,0141;-0,0195;0,0179
0;1280;60,9;-169,98;1,6592;-5,023;-10,159;0,0537;0,0181;0,0009
0;1300;60,92;-169,98;1,6376;-5,1356;-10,2107;0,0999;-0,0111;0,0196
0;1320;60,95;-170,0;1,5874;-5,0949;-10,3794;0,073;0,0141;0,0063
0;1340;60,94;-169,98;1,6759;-5,102;-10,3168;0,0312;-0,0007;0,0111
0;1360;60,9;-169,98;1,6137;-5,114;-10,1726;0,032;0,0112;0,0039
0;1380;60,87;-169,95;1,664;-5,1571;-10,091;0,0648;0,0044;0,0113
0;1400;60,89;-169,95;1,6017;-5,0829;-10,1399;0,0846;0,0024;0,0131
0;1420;60,89;-169,95;1,6305;-5,1236;-10,2624;0,0632;0,0043;0,0088
0;1440;60,86;-169,96;1,573;-5,0925;-10,1726;0,0373;0,0095;0,0069
0;1460;60,84;-169,94;1,6807;-5,1236;-10,2052;0,0432;0,0073;0,0108
0;1480;60,84;-169,94;1,6209;-5,1427;-10,2107;0,0673;-0,0001;0,0136
0;1500;60,84;-169,92;1,6544;-5,0949;-10,1209;0,0711;0,0016;0,0116
0;1520;60,83;-169,92;1,6257;-5,1236;-10,2052;0,062;0,0052;0,0104
0;1540;60,84;-169,92;1,6376;-5,0781;-10,276;0,0473;0,0076;0,0092
0;1560;60,84;-169,89;1,6783;-5,0925;-10,2651;0,0468;0,0109;0,0045
0;1580;60,83;-169,87;1,6783;-5,1284;-10,1726;0,0601;0,0056;0,0087
0;1600;60,85;-169,88;1,5945;-5,0518;-10,1617;0,0741;0,0017;0,0113
0;1620;60,83;-169,88;1,6161;-5,1475;-10,1835;0,0644;0,0029;0,0131
0;1640;60,82;-169,88;1,6376;-5,0973;-10,1617;0,045;0,0049;0,0101
0;1660;60,78;-169,87;1,6352;-5,1882;-10,1508;0,0465;0,0011;0,0093
0;1680;60,77;-169,88;1,5993;-5,1571;-10,2079;0,0636;0,0059;0,01
0;1700;60,79;-169,89;1,5778;-5,1068;-10,2488;0,0778;0,0021;0,0097
0;1720;60,79;-169,91;1,5778;-5,126;-10,2134;0,0691;0,0036;0,0065
0;1740;60,77;-169,88;1,6927;-5,1044;-10,1399;0,0405;0,0025;0,0096
0;1760;60,75;-169,87;1,6712;-5,1691;-10,2297;0,0416;0,008;0,0096
0;1780;60,76;-169,85;1,6855;-5,0949;-10,2161;0,0666;0,0039;0,0108
0;1800;60,78;-169,84;1,6472;-5,0996;-10,2324;0,0809;0,0052;0,0124
0;1820;60,78;-169,85;1,6137;-5,114;-10,2488;0,0604;0,0019;0,0116
0;1840;60,76;-169,84;1,664;-5,1595;-10,2379;0,0368;0,0044;0,0109
0;1860;60,72;-169,83;1,6616;-5,1691;-10,1263;0,0413;-0,0007;0,0095
0;1880;60,73;-169,81;1,6664;-5,1164;-10,1807;0,0737;0,0031;0,0097
0;1900;60,75;-169,8;1,6664;-5,0733;-10,1508;0,0859;0,0041;0,0105
0;1920;60,75;-169,79;1,6472;-5,114;-10,2188;0,058;0,006;0,01
0;1940;60,74;-169,79;1,6352;-5,1571;-10,295;0,0357;0,0056;0,0085
0;1960;60,73;-169,79;1,6544;-5,1571;-10,3086;0,0468;0,0009;0,0124
0;1980;60,75;-169,79;1,6209;-5,0566;-10,1943;0,0747;0,0059;0,0109
0;2000;60,76;-169,8;1,6352;-5,1236;-10,2297;0,0766;0,0001;0,0145
0;2020;60,77;-169,8;1,6257;-5,0877;-10,2678;0,0569;0,0053;0,0083
0;2040;60,77;-169,8;1,6305;-5,0566;-10,2596;0,0346;0,0036;0,0099
0;2060;60,76;-169,79;1,6472;-5,0757;-10,1535;0,0493;0,0051;0,0101
0;2080;60,78;-169,79;1,6592;-5,126;-10,2624;0,0761;0,0;0,0132
0;2100;60,81;-169,8;1,6305;-5,0877;-10,3385;0,0765;0,0017;0,0129
0;2120;60,8;-169,81;1,5778;-5,126;-10,2216;0,0508;0,0067;0,0089
0;2140;60,78;-169,82;1,5826;-5,047;-10,1508;0,03;0,0056;0,0092
0;2160;60,76;-169,8;1,6759;-5,1547;-10,0855;0,055;0,0011;0,0103
0;2180;60,79;-169,81;1,6305;-5,1164;-10,4174;0,0799;-0,0013;0,0147
0;2200;60,8;-169,82;1,6041;-5,1236;-10,2297;0,0687;0,0065;0,0076
0;2220;60,8;-169,82;1,6041;-5,0901;-10,2596;0,0457;0,0068;0,0112
0;2240;60,79;-169,82;1,64;-5,1092;-10,2161;0,0484;0,0035;0,0103
0;2260;60,79;-169,8;1,6927;-5,1356;-10,1726;0,0665;0,0015;0,014
0;2280;60,78;-169,81;1,5706;-5,0925;-10,1154;0,0661;0,0051;0,0125
0;2300;60,78;-169,81;1,6281;-5,0996;-10,1889;0,0601;0,0065;0,0097
0;2320;60,79;-169,83;1,5467;-5,0949;-10,3249;0,0558;0,0021;0,0097
0;2340;60,8;-169,84;1,6137;-5,0901;-10,2624;0,054;0,0025;0,0116
0;2360;60,78;-169,83;1,664;-5,1547;-10,2134;0,0529;0,008;0,0089
0;2380;60,8;-169,83;1,6209;-5,0949;-10,2787;0,0653;-0,0004;0,0141
0;2400;60,8;-169,84;1,6137;-5,1188;-10,2379;0,0675;0,0045;0,0108
0;2420;60,8;-169,84;1,64;-5,0996;-10,2433;0,0545;-0,0015;0,0109
0;2440;60,8;-169,84;1,585;-5,0805;-10,1998;0,0456;0,0059;0,0117
0;2460;60,78;-169,82;1,6783;-5,1356;-10,1073;0,0508;0,0051;0,0117
0;2480;60,8;-169,82;1,6424;-5,0494;-10,2324;0,0683;0,0063;0,0121
0;2500;60,82;-169,81;1,6568;-5,0302;-10,2107;0,0658;0,0029;0,0109
0;2520;60,82;-169,81;1,6137;-5,0733;-10,1971;0,053;0,0068;0,0072
0;2540;60,8;-169,78;1,7286;-5,1595;-10,227;0,046;0,0045;0,0113
0;2560;60,8;-169,78;1,6544;-5,1044;-10,2868;0,0536;0,0013;0,0123
0;2580;60,82;-169,78;1,6281;-5,0422;-10,1617;0,0667;0,0016;0,0124
0;2600;60,83;-169,79;1,5921;-5,0757;-10,2515;0,0645;0,0039;0,0089
0;2620;60,82;-169,79;1,6352;-5,1499;-10,2841;0,0474;0,0064;0,0105
0;2640;60,82;-169,78;1,6568;-5,0733;-10,2841;0,0453;0,0064;0,0097
0;2660;60,82;-169,79;1,6376;-5,1475;-10,2814;0,0641;0,0003;0,0163
0;2680;60,84;-169,79;1,5921;-5,0685;-10,2025;0,0743;0,0061;0,0105
0;2700;60,84;-169,79;1,6664;-5,1164;-10,2596;0,0556;0,0024;0,0127
0;2720;60,83;-169,78;1,64;-5,0613;-10,1889;0,043;0,0041;0,0096
0;2740;60,83;-169,76;1,7166;-5,1451;-10,2188;0,0554;0,0028;0,0144
0;2760;60,84;-169,76;1,6352;-5,0781;-10,178;0,071;0,0035;0,0112
0;2780;60,84;-169,74;1,6831;-5,1044;-10,1617;0,0638;0,0061;0,012
0;2800;60,84;-169,75;1,6041;-5,0613;-10,2216;0,055;0,0047;0,0116
0;2820;60,83;-169,74;1,6592;-5,1715;-10,276;0,0532;0,0032;0,0121
0;2840;60,82;-169,74;1,6209;-5,126;-10,1699;0,0606;0,0103;0,0083
0;2860;60,83;-169,75;1,5754;-5,102;-10,2161;0,0625;0,0033;0,0099
0;2880;60,82;-169,76;1,6089;-5,1212;-10,2079;0,0609;0,0049;0,0085
0;2900;60,81;-169,76;1,6161;-5,1404;-10,1835;0,0528;0,0028;0,0107
0;2920;60,8;-169,75;1,6592;-5,0996;-10,1127;0,055;0,0064;0,0072
0;2940;60,79;-169,75;1,6233;-5,0996;-10,1209;0,0525;-0,0016;0,0131
0;2960;60,79;-169,74;1,6496;-5,1044;-10,1943;0,0602;0,0047;0,0108
0;2980;60,79;-169,74;1,6376;-5,0996;-10,2216;0,0597;-0,0007;0,0119
0;3000;60,79;-169,74;1,652;-5,114;-10,2896;0,057;0,0061;0,0115
0;3020;60,8;-169,74;1,6616;-5,0757;-10,2624;0,0553;-0,0009;0,0111
0;3040;60,79;-169,73;1,6496;-5,1116;-10,1671;0,0546;0,0084;0,0097
0;3060;60,8;-169,74;1,6281;-5,1092;-10,2542;0,0617;-0,0023;0,0128
0;3080;60,8;-169,75;1,5874;-5,1404;-10,2134;0,0677;0,0043;0,0083
0;3100;60,8;-169,76;1,573;-5,0877;-10,2216;0,0574;0,0044;0,012
0;3120;60,79;-169,76;1,6376;-5,1116;-10,1644;0,052;0,0005;0,0147
0;3140;60,78;-169,73;1,7142;-5,1116;-10,1372;0,0541;0,0095;0,0097
0;3160;60,79;-169,73;1,6281;-5,1092;-10,1971;0,065;0,0039;0,0091
0;3180;60,79;-169,72;1,6688;-5,1332;-10,1998;0,0682;0,0029;0,0116
0;3200;60,8;-169,71;1,6951;-5,0709;-10,2515;0,0557;0,0043;0,0116
0;3220;60,78;-169,7;1,664;-5,1308;-10,1671;0,0492;0,0051;0,0091
0;3240;60,77;-169,69;1,652;-5,1236;-10,1835;0,056;0,0081;0,0081
0;3260;60,8;-169,68;1,6807;-5,0637;-10,3005;0,0675;0,0;0,0124
0;3280;60,81;-169,68;1,64;-5,0996;-10,2977;0,062;0,0083;0,0097
0;3300;60,82;-169,67;1,7023;-5,0733;-10,2488;0,053;0,0047;0,0091
0;3320;60,81;-169,67;1,6065;-5,114;-10,1726;0,0529;0,0044;0,0109
0;3340;60,8;-169,67;1,6448;-5,1595;-10,2488;0,064;0,0055;0,0052
0;3360;60,81;-169,65;1,719;-5,0709;-10,1753;0,0621;0,0024;0,0109
0;3380;60,81;-169,65;1,6448;-5,0877;-10,2188;0,0572;0,0063;0,0084
0;3400;60,81;-169,66;1,5897;-5,0542;-10,1427;0,0534;0,0044;0,0088
0;3420;60,81;-169,66;1,64;-5,1092;-10,227;0,0561;0,0031;0,0111
0;3440;60,82;-169,66;1,6424;-5,0949;-10,2433;0,0645;0,0049;0,0117
0;3460;60,82;-169,65;1,6807;-5,1404;-10,2868;0,0621;0,004;0,0091
0;3480;60,82;-169,65;1,6688;-5,1092;-10,2596;0,0545;0,0043;0,0111
0;3500;60,83;-169,63;1,6951;-5,047;-10,1998;0,0542;0,0045;0,0117
0;3520;60,81;-169,65;1,5778;-5,1691;-10,1644;0,0558;0,0019;0,0108
0;3540;60,81;-169,64;1,6496;-5,1188;-10,2079;0,061;0,0084;0,0083
0;3560;60,81;-169,64;1,6592;-5,0661;-10,1263;0,0565;-0,0019;0,0153
0;3580;60,8;-169,64;1,6257;-5,1451;-10,2052;0,0557;0,0064;0,0103
0;3600;60,79;-169,64;1,6305;-5,1116;-10,1481;0,0532;0,0008;0,0141
0;3620;60,79;-169,64;1,64;-5,1068;-10,2243;0,0625;0,0071;0,0081
0;3640;60,8;-169,64;1,6472;-5,1092;-10,2542;0,0646;0,0059;0,0097
0;3660;60,79;-169,64;1,6568;-5,1356;-10,2079;0,0562;-0,0003;0,0124
0;3680;60,78;-169,63;1,6951;-5,1404;-10,1998;0,0505;-0,0009;0,0113
0;3700;60,77;-169,63;1,6352;-5,126;-10,1943;0,0541;0,0052;0,0084
0;3720;60,76;-169,63;1,6352;-5,114;-10,1263;0,0605;0,0011;0,0121
0;3740;60,77;-169,64;1,6065;-5,1356;-10,246;0,0648;0,0023;0,0133
0;3760;60,78;-169,65;1,6017;-5,0637;-10,2216;0,0602;0,0015;0,0147
0;3780;60,78;-169,65;1,6305;-5,0805;-10,1943;0,0569;0,0081;0,0084
0;3800;60,77;-169,65;1,6448;-5,102;-10,1671;0,0505;0,0063;0,0103
0;3820;60,78;-169,65;1,652;-5,0685;-10,178;0,0605;0,0001;0,0144
0;3840;60,78;-169,64;1,6664;-5,1164;-10,1971;0,0642;0,0037;0,0103
0;3860;60,77;-169,63;1,6592;-5,0973;-10,0719;0,0617;0,0033;0,0095
0;3880;60,77;-169,62;1,6831;-5,102;-10,1699;0,0557;0,0049;0,0092
0;3900;60,76;-169,62;1,6544;-5,0996;-10,1889;0,0529;-0,0067;0,0161
0;3920;60,78;-169,63;1,6089;-5,0733;-10,2406;0,0625;0,0111;0,0072
0;3940;60,77;-169,63;1,6544;-5,1212;-10,1617;0,0628;-0,0027;0,0105
0;3960;60,78;-169,62;1,6712;-5,0901;-10,2488;0,0602;0,0013;0,0129
0;3980;60,79;-169,63;1,5969;-5,0254;-10,1372;0,0542;0,0036;0,0092
0;4000;60,78;-169,65;1,5562;-5,1523;-10,2515;0,0534;0,0032;0,0104
0;4020;60,77;-169,65;1,6281;-5,1188;-10,2025;0,058;0,0089;0,0096
0;4040;60,77;-169,66;1,6376;-5,1691;-10,2161;0,0633;-0,0012;0,0159
0;4060;60,78;-169,65;1,6496;-5,0398;-10,2216;0,0614;0,0051;0,0104
0;4080;60,78;-169,66;1,6281;-5,0829;-10,2596;0,0482;0,0033;0,0104
0;4100;60,78;-169,64;1,6927;-5,0733;-10,1345;0,0506;0,0025;0,0133
0;4120;60,79;-169,66;1,5921;-5,1068;-10,2651;0,063;0,0008;0,0137
0;4140;60,79;-169,66;1,6257;-5,102;-10,1345;0,0707;0,002;0,0121
0;4160;60,8;-169,66;1,6328;-5,0829;-10,2025;0,0608;0,0073;0,0095
0;4180;60,78;-169,65;1,6424;-5,102;-10,1236;0,0469;0,0088;0,0081
0;4200;60,77;-169,65;1,6328;-5,1236;-10,1209;0,0564;-0,0021;0,0145
0;4220;60,79;-169,66;1,6233;-5,0685;-10,2624;0,0699;0,0004;0,0127
0;4240;60,78;-169,66;1,6424;-5,1451;-10,1699;0,0612;0,0049;0,012
0;4260;60,78;-169,65;1,6927;-5,1116;-10,2297;0,0501;0,0053;0,0109
0;4280;60,78;-169,65;1,6328;-5,1068;-10,2678;0,053;0,0015;0,0109
0;4300;60,76;-169,66;1,5921;-5,1763;-10,0882;0,0654;0,0047;0,0116
0;4320;60,76;-169,66;1,6233;-5,0996;-10,1753;0,0624;0,0064;0,0087
0;4340;60,76;-169,67;1,5993;-5,1332;-10,2216;0,0609;0,0051;0,0079
0;4360;60,75;-169,68;1,6161;-5,1571;-10,2624;0,0546;-0,0028;0,0151
0;4380;60,73;-169,68;1,6185;-5,1427;-10,1318;0,0514;0,01;0,0079
0;4400;60,72;-169,68;1,6017;-5,1451;-10,1617;0,0589;0,0009;0,0096
0;4420;60,73;-169,69;1,6137;-5,0757;-10,1916;0,0621;0,0051;0,01
0;4440;60,74;-169,69;1,6496;-5,1236;-10,2433;0,0642;-0,0015;0,0147
0;4460;60,74;-169,68;1,6759;-5,0757;-10,2297;0,0561;0,0093;0,006
0;4480;60,76;-169,67;1,6616;-5,0494;-10,2515;0,0544;0,0032;0,0071
0;4500;60,76;-169,67;1,6616;-5,138;-10,2542;0,0602;0,0067;0,0085
0;4520;60,75;-169,64;1,719;-5,1547;-10,1454;0,0597;0,0079;0,0121
0;4540;60,75;-169,64;1,6161;-5,1044;-10,1862;0,0605;0,0065;0,0113
0;4560;60,75;-169,64;1,6927;-5,126;-10,276;0,0592;0,0031;0,0081
0;4580;60,75;-169,65;1,5945;-5,0973;-10,2052;0,056;0,0009;0,0103
0;4600;60,75;-169,65;1,6257;-5,126;-10,2542;0,0552;0,0068;0,01
0;4620;60,75;-169,65;1,6257;-5,1212;-10,1862;0,0608;0,0047;0,0112
0;4640;60,75;-169,63;1,7286;-5,1284;-10,178;0,0632;0,0057;0,0097
0;4660;60,75;-169,64;1,6328;-5,1236;-10,2678;0,0541;0,0023;0,0103
0;4680;60,73;-169,65;1,5802;-5,1427;-10,1671;0,0533;0,0003;0,012
0;4700;60,72;-169,65;1,5874;-5,0877;-10,0556;0,0586;0,0084;0,0109
0;4720;60,73;-169,66;1,6281;-5,1116;-10,2624;0,0622;0,0032;0,0119
0;4740;60,74;-169,66;1,6137;-5,0805;-10,1889;0,061;0,0059;0,0101
0;4760;60,73;-169,68;1,5778;-5,1068;-10,1563;0,055;0,0033;0,0071
0;4780;60,73;-169,67;1,6616;-5,0829;-10,2025;0,0562;0,0059;0,0091
0;4800;60,74;-169,67;1,6448;-5,1164;-10,2324;0,0601;0,0044;0,012
0;4820;60,74;-169,66;1,6496;-5,1116;-10,1671;0,0613;0,0084;0,0109
0;4840;60,73;-169,66;1,6281;-5,1356;-10,1345;0,065;0,0024;0,01
0;4860;60,73;-169,66;1,6185;-5,1427;-10,2596;0,0561;0,0087;0,0097
0;4880;60,73;-169,66;1,6759;-5,1236;-10,2406;0,053;0,0028;0,0101
0;4900;60,73;-169,67;1,6041;-5,0757;-10,2352;0,0557;-0,0005;0,0124
0;4920;60,74;-169,67;1,6472;-5,1092;-10,2052;0,0665;0,0043;0,0116
0;4940;60,74;-169,68;1,6185;-5,1475;-10,2868;0,0602;0,0017;0,0123
0;4960;60,74;-169,67;1,6759;-5,1404;-10,3141;0,0517;0,0035;0,0101
0;4980;60,75;-169,66;1,7095;-5,0613;-10,246;0,0564;-0,0011;0,0133
0;5000;60,75;-169,67;1,6113;-5,1427;-10,1835;0,0638;0,0021;0,0136
10;5020;60,82;-169,66;1,6712;-5,0853;-10,276;0,0633;0,0072;0,0099
10;5040;60,82;-169,67;1,5969;-5,0805;-10,2052;0,0613;0,0059;0,0116
10;5060;60,81;-169,68;1,6041;-5,0949;-10,1617;0,0541;0,0081;0,0081
10;5080;60,81;-169,68;1,6448;-5,0853;-10,1508;0,0513;0,0016;0,0119
10;5100;60,81;-169,68;1,6496;-5,1284;-10,246;0,0617;-0,0011;0,0113
10;5120;60,8;-169,69;1,6113;-5,1715;-10,295;0,0609;0,002;0,0111
10;5140;60,8;-169,68;1,6831;-5,1116;-10,2433;0,059;0,0007;0,0121
10;5160;60,8;-169,68;1,6137;-5,0781;-10,1807;0,053;0,0053;0,0115
10;5180;60,8;-169,69;1,6041;-5,102;-10,1943;0,057;0,002;0,0107
10;5200;60,79;-169,68;1,6783;-5,1427;-10,1644;0,0654;0,0028;0,0092
10;5220;60,78;-169,66;1,6759;-5,126;-10,1454;0,0604;0,0025;0,0107
10;5240;60,78;-169,66;1,6568;-5,102;-10,2379;0,0502;0,0035;0,0088
10;5260;60,79;-169,65;1,6759;-5,0542;-10,2216;0,0548;0,0031;0,0116
10;5280;60,79;-169,64;1,7071;-5,138;-10,2705;0,0609;0,0005;0,0141
10;5300;60,81;-169,65;1,6209;-5,0733;-10,2651;0,0617;0,0012;0,0152
10;5320;60,81;-169,64;1,664;-5,0733;-10,159;0,0573;0,0053;0,012
10;5340;60,8;-169,63;1,6688;-5,1212;-10,1563;0,0549;0,0033;0,0131
10;5360;60,79;-169,62;1,6544;-5,1332;-10,2324;0,0517;0,0033;0,0099
10;5380;60,78;-169,62;1,6592;-5,1404;-10,1998;0,0617;-0,0008;0,0151
10;5400;60,78;-169,6;1,6975;-5,1164;-10,2025;0,0609;0,0092;0,0073
10;5420;60,78;-169,58;1,7238;-5,1212;-10,2324;0,0525;0,0079;0,0089
10;5440;60,77;-169,58;1,6352;-5,1475;-10,1971;0,06;0,0063;0,0096
10;5460;60,78;-169,56;1,7142;-5,0973;-10,1753;0,0625;0,0072;0,0112
10;5480;60,78;-169,56;1,6305;-5,102;-10,1671;0,0687;0,0085;0,0103
10;5500;60,78;-169,56;1,6209;-5,0996;-10,1807;0,0564;0,0053;0,0108
10;5520;60,78;-169,56;1,6616;-5,1044;-10,2923;0,0501;0,0067;0,0087
10;5540;60,8;-169,56;1,6783;-5,0757;-10,2651;0,0642;0,004;0,0103
10;5560;60,79;-169,54;1,6759;-5,1691;-10,2297;0,0614;0,0143;0,0052
10;5580;60,78;-169,56;1,6017;-5,1595;-10,2787;0,052;0,0085;0,0057
10;5600;60,79;-169,56;1,6305;-5,102;-10,2896;0,0618;0,0033;0,0085
10;5620;60,8;-169,59;1,6137;-5,1858;-10,3712;0,0705;-0,002;0,0129
10;5640;60,8;-169,58;1,6903;-5,0901;-10,2977;0,0466;0,0052;0,0119
10;5660;60,8;-169,58;1,6831;-5,1236;-10,2923;0,048;-0,0017;0,0132
10;5680;60,8;-169,59;1,5921;-5,1068;-10,2188;0,0645;0,0031;0,0144
10;5700;60,82;-169,59;1,6712;-5,0805;-10,2787;0,0682;0,0017;0,0111
10;5720;60,81;-169,58;1,6616;-5,126;-10,2025;0,0532;0,0088;0,0093
10;5740;60,79;-169,6;1,6113;-5,1356;-10,1644;0,041;-0,0077;0,0123
10;5760;60,79;-169,58;1,719;-5,102;-10,1508;0,0633;0,0071;0,0127
10;5780;60,8;-169,59;1,6065;-5,0781;-10,2243;0,0723;-0,0037;0,0113
10;5800;60,82;-169,58;1,6975;-5,0757;-10,2161;0,0626;0,0083;0,0072
10;5820;60,8;-169,59;1,5969;-5,126;-10,1807;0,0432;0,0047;0,012
10;5840;60,78;-169,57;1,6879;-5,1068;-10,1481;0,0466;0,0057;0,0088
10;5860;60,79;-169,57;1,6496;-5,0877;-10,1916;0,0658;0,0049;0,0079
10;5880;60,79;-169,58;1,6185;-5,1475;-10,2134;0,0713;0,0071;0,0101
10;5900;60,8;-169,57;1,6855;-5,126;-10,295;0,0578;0,0031;0,0133
10;5920;60,8;-169,57;1,6592;-5,0877;-10,2488;0,0501;0,0035;0,0075
10;5940;60,8;-169,58;1,6352;-5,1188;-10,3059;0,0508;0,0015;0,0101
10;5960;60,81;-169,58;1,6592;-5,0877;-10,2216;0,0665;0,0085;0,0108
10;5980;60,8;-169,59;1,5993;-5,1284;-10,1835;0,0648;0,0001;0,0123
10;6000;60,79;-169,61;1,585;-5,1427;-10,227;0,0509;0,0009;0,0127
10;6020;60,78;-169,6;1,6903;-5,126;-10,1835;0,0502;0,0048;0,0108
10;6040;60,77;-169,6;1,6089;-5,1547;-10,2025;0,06;0,0061;0,0107
