Consigne Gaz (‰);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw (m/s²);Ay Raw (m/s²);Az Raw (m/s²);Gx Raw (rad/s);Gy Raw (rad/s);Gz Raw (rad/s)
80;1480;-16,49;-4,2;1,6281;-9,8713;3,711;-0,5546;0,198;-0,0405
80;1500;-16,1;-1,73;-2,6839;-10,1394;3,5314;-0,4762;0,1085;-0,051
80;1520;-15,71;-0,79;-1,2641;-9,6175;4,0021;-0,4128;-0,232;-0,0215
80;1540;-15,1;-2,72;2,4157;-9,5816;4,0837;-0,3479;-0,0513;-0,0205
80;1560;-14,61;-4,43;2,1691;-9,8545;3,6919;-0,2743;0,1215;-0,0268
80;1580;-14,08;-2,19;-2,4205;-10,2663;3,6511;-0,1852;0,1867;-0,0192
80;1600;-13,49;-0,62;-1,9609;-9,6391;3,6865;-0,1088;-0,1724;-0,0176
80;1620;-12,71;-2,64;2,5043;-9,5193;4,0592;-0,0466;-0,1915;0,0109
80;1640;-12,02;-4,35;2,2721;-9,8641;3,8715;0,0256;0,0249;0,0076
80;1660;-11,54;-4,51;0,4741;-10,1418;3,6103;0,1042;0,253;0,004
80;1680;-10,67;-2,14;-3,1053;-9,8521;3,6294;0,1813;-0,0274;-0,0015
80;1700;-10,02;-2,75;0,5291;-9,505;3,828;0,2439;-0,2569;0,0496
80;1720;-9,13;-4,72;2,6671;-9,6031;3,8361;0,3034;-0,1182;0,0438
80;1740;-8,44;-5,59;1,3815;-10,1969;3,8062;0,3725;0,2028;0,0333
80;1760;-7,62;-3,68;-2,2338;-9,8378;3,6457;0,4499;0,0354;0,0234
80;1780;-6,83;-3,33;-0,589;-9,4595;4,0592;0,4943;-0,2906;0,0705
80;1800;-5,83;-5,31;2,7964;-9,596;4,0075;0,5403;-0,2208;0,0798
80;1820;-5,02;-6,34;1,6568;-10,1227;3,9885;0,5997;0,0862;0,0517
80;1840;-4,14;-4,34;-2,375;-9,8138;3,6348;0,6594;0,0636;0,03
80;1860;-3,28;-3,17;-1,7071;-9,5744;3,9123;0,6963;-0,294;0,0612
80;1880;-2,3;-4,83;2,2697;-9,4164;4,1844;0,7257;-0,3204;0,0855
80;1900;-1,45;-5,77;1,4844;-9,7444;4,1436;0,7598;-0,0281;0,0368
80;1920;-0,62;-4,39;-1,7262;-9,7468;3,9314;0,7933;-0,0397;0,0521
80;1940;0,18;-3,65;-1,2234;-9,6031;4,0375;0,8167;-0,389;0,0353
80;1960;1,08;-5,21;1,913;-9,1937;4,1354;0,8215;-0,5176;0,0613
80;1980;2,06;-6,74;2,3367;-9,1746;4,3776;0,8404;-0,3439;0,0572
80;2000;2,83;-7,19;1,1468;-9,5696;4,1871;0,858;0,1953;0,0581
80;2020;3,8;-5,17;-2,7485;-9,3134;4,334;0,8792;0,2357;0,0099
80;2040;4,71;-3,74;-2,0925;-8,8466;4,3884;0,8652;-0,0216;0,0434
80;2060;5,79;-5,32;2,9832;-8,6143;4,8482;0,8442;-0,1623;0,0741
80;2080;6,6;-6,6;2,4301;-9,335;4,432;0,8342;-0,0067;0,0361
80;2100;7,33;-5,12;-1,992;-9,0501;4,1871;0,8336;0,0269;0,0156
80;2120;8,19;-4,04;-1,98;-8,5545;4,8972;0,8096;-0,2445;0,064
80;2140;9,12;-5,23;2,2098;-8,1499;5,0822;0,7811;-0,216;0,0584
80;2160;9,98;-6,58;2,9568;-8,5114;4,8292;0,7458;0,0342;0,0055
80;2180;10,58;-5,59;-1,2139;-8,509;4,5925;0,7152;0,0862;0,0023
80;2200;11,37;-4,18;-2,7414;-8,2169;4,8863;0,6807;-0,2499;0,0185
80;2220;12,04;-4,61;0,5722;-7,7764;5,1611;0,6339;-0,3569;0,0124
80;2240;12,94;-6,19;3,7397;-7,8219;5,1774;0,5864;-0,0469;-0,0137
80;2260;13,41;-6,31;0,8859;-8,2744;4,9843;0,5452;0,2439;0,016
80;2280;14,03;-4,82;-2,66;-8,0397;5,0604;0,5119;-0,0232;-0,0349
80;2300;14,6;-3,84;-2,0087;-7,5896;5,1257;0,455;-0,2679;-0,0163
80;2320;15,45;-5,55;4,0941;-7,2856;5,5338;0,3864;-0,197;-0,0036
80;2340;16,05;-6,64;3,1915;-7,7333;5,4332;0,3333;0,2141;-0,0169
80;2360;16,46;-4,99;-2,6288;-7,6806;4,8727;0,302;0,1757;-0,0544
80;2380;16,93;-3,64;-2,6839;-7,5824;5,3733;0,2503;-0,056;-0,0257
80;2400;17,45;-4,67;2,138;-6,8546;5,6563;0,1813;-0,2594;0,0218
80;2420;17,96;-5,93;3,5219;-7,3382;5,5284;0,1243;0,107;0,0012
80;2440;18,17;-4,87;-1,3575;-7,4484;5,3107;0,0846;0,2866;-0,0282
80;2460;18,52;-3,2;-3,2058;-7,422;5,2618;0,0414;0,1326;-0,0169
80;2480;18,82;-3,04;-0,5602;-6,7277;5,8522;-0,03;-0,2898;0,0368
80;2500;19,3;-4,51;4,1061;-7,1778;6,0263;-0,0906;-0,0442;0,0045
80;2520;19,36;-4,77;1,3431;-7,5369;5,4821;-0,132;0,3272;-0,0101
80;2540;19,45;-3,41;-2,2936;-7,4268;5,3243;-0,1703;0,2209;0,0081
80;2560;19,56;-2,48;-2,1404;-7,2808;5,6046;-0,226;-0,1805;0,0368
80;2580;19,78;-3,7;2,9904;-7,0102;5,7597;-0,2798;-0,1091;0,0296
80;2600;19,82;-4,55;2,5953;-7,434;5,5039;-0,3288;0,2333;0,0278
80;2620;19,74;-3,39;-1,81;-7,6016;5,425;-0,3636;0,2642;0,024
80;2640;19,65;-2,41;-2,0231;-7,592;5,4386;-0,411;-0,0618;0,0378
80;2660;19,68;-3,5;2,648;-7,3909;5,8794;-0,4623;-0,1251;0,0494
80;2680;19,59;-4,28;2,4301;-7,6207;5,474;-0,4956;0,2338;0,0155
80;2700;19,32;-3,38;-1,1684;-7,9344;5,2509;-0,5225;0,2947;0,0101
80;2720;19,04;-2,39;-1,8723;-8,0924;5,1693;-0,558;0,0145;0,0384
80;2740;18,96;-3,56;2,7892;-7,4939;5,4359;-0,6051;-0,0862;0,0384
80;2760;18,72;-3,87;1,2737;-7,9344;5,6672;-0,6343;0,2096;0,0109
80;2780;18,37;-3,79;0,5435;-8,2025;5,289;-0,6499;0,3108;-0,0084
80;2800;18,0;-2,72;-1,8316;-8,4874;5,006;-0,6744;0,1186;0,0203
80;2820;17,74;-2,98;0,7063;-7,9272;5,6699;-0,7041;-0,0437;0,0282
80;2840;17,46;-3,33;1,1468;-7,9631;5,3869;-0,7169;0,1266;-0,0088
80;2860;17,0;-3,74;1,166;-8,8585;4,8945;-0,7305;0,1198;-0,0404
80;2880;16,73;-2,15;-3,2394;-8,7245;4,7231;-0,741;0,0191;-0,027
80;2900;16,38;-1,88;-0,6584;-8,4443;5,2563;-0,7477;-0,1428;0,0092
80;2920;16,22;-3,13;3,2082;-8,3773;5,1557;-0,7608;0,0648;0,0001
80;2940;15,83;-3,3;0,6943;-8,8107;5,0632;-0,7621;0,1215;0,0092
80;2960;15,6;-1,63;-3,3327;-9,1985;4,8319;-0,7364;0,1563;-0,0441
80;2980;15,2;-1,28;-0,7326;-8,8992;4,8101;-0,7348;-0,1021;-0,0163
80;3000;15,26;-2,97;4,4532;-8,4084;5,1693;-0,7412;-0,0457;0,0104
80;3020;14,93;-3,24;0,8188;-8,8035;4,8754;-0,727;0,0818;0,0095
80;3040;14,58;-1,8;-2,3056;-9,6774;4,3993;-0,692;0,2346;-0,0316
80;3060;14,23;-1,68;-0,2705;-9,1746;4,6551;-0,6775;-0,1011;-0,0107
80;3080;14,18;-3,13;3,1699;-8,7652;4,8346;-0,6632;-0,1557;0,0253
80;3100;14,03;-4,12;2,2913;-8,9208;4,7557;-0,6398;0,0221;0,0414
80;3120;13,67;-3,76;-0,1125;-9,7923;4,3476;-0,5973;0,2567;0,0029
80;3140;13,4;-2,78;-1,5083;-9,4188;4,0837;-0,5562;0,02;-0,0115
80;3160;13,28;-3,76;1,834;-9,0716;4,4755;-0,5297;-0,166;0,0292
80;3180;13,33;-4,83;2,5881;-9,0908;4,938;-0,4988;-0,0192;0,0314
80;3200;13,11;-5,09;0,9553;-9,651;4,0864;-0,4545;0,2406;0,0425
80;3220;12,97;-3,79;-1,9154;-9,8019;3,9232;-0,3958;0,1025;-0,0108
80;3240;12,94;-3,77;-0,0886;-9,1626;4,5381;-0,3593;-0,1857;0,0204
80;3260;13,11;-5,02;2,6743;-8,9998;4,568;-0,3154;-0,127;0,0242
80;3280;13,07;-5,63;1,4868;-9,6151;4,0239;-0,2779;0,1415;0,031
80;3300;13,05;-4,39;-1,6305;-9,845;3,8906;-0,2134;0,1903;-0,0252
80;3320;13,11;-3,92;-0,7829;-9,414;4,2633;-0,172;-0,1258;-0,0041
80;3340;13,27;-4,81;1,6065;-9,1267;4,1844;-0,1244;-0,1672;-0,0036
80;3360;13,5;-5,75;2,2075;-9,481;4,3585;-0,0855;0,0576;0,0262
80;3380;13,56;-4,85;-0,9577;-9,7731;3,7491;-0,0189;0,1986;-0,041
80;3400;13,79;-3,64;-2,059;-9,6199;4,032;0,0278;-0,0636;-0,0104
80;3420;14,0;-3,58;-0,1628;-9,2536;4,1789;0,0637;-0,1955;0,0039
80;3440;14,39;-4,82;2,5714;-9,2703;4,2851;0,1038;-0,0962;-0,0036
80;3460;14,61;-4,9;0,6177;-9,6989;4,0674;0,1561;0,1981;-0,0278
80;3480;14,95;-3,46;-2,2625;-9,6343;3,8933;0,2044;0,0869;-0,0081
80;3500;15,32;-2,13;-2,4397;-9,5289;3,8606;0,2397;-0,1351;-0,0057
80;3520;15,78;-2,98;1,5155;-9,1219;4,6224;0,2733;-0,2297;-0,0011
80;3540;16,18;-3,93;2,0782;-9,4212;4,0892;0,3092;0,0994;0,004
80;3560;16,54;-2,86;-1,4748;-9,7636;4,1;0,3577;0,1773;-0,012
80;3580;17,1;-1,21;-3,3327;-9,6103;4,0837;0,3874;-0,0224;-0,0055
80;3600;17,49;-1,31;-0,103;-9,019;4,2551;0,4098;-0,2876;0,0001
80;3620;18,09;-2,67;3,0311;-9,2799;4,3857;0,4285;-0,0091;0,0248
80;3640;18,43;-2,54;0,1891;-9,7037;4,1953;0,465;0,2129;-0,0088
80;3660;18,89;-1,18;-2,2841;-9,6415;4,0946;0,4924;0,1174;0,0019
80;3680;19,37;-0,76;-1,0654;-8,8466;4,4592;0,5028;-0,2555;0,024
80;3700;19,98;-1,91;2,3703;-8,8322;4,7149;0,5049;-0,1387;0,0441
80;3720;20,38;-1,96;0,4381;-9,426;4,4537;0,5316;0,1625;-0,0035
80;3740;20,82;-0,8;-1,9321;-9,3326;4,1735;0,5442;0,0995;-0,0004
80;3760;21,28;-0,06;-1,7238;-8,8609;4,2578;0,5435;-0,2786;0,0316
80;3780;21,99;-1,61;3,2968;-8,5473;4,8618;0,5323;-0,2643;0,0598
80;3800;22,41;-1,68;0,2466;-9,1315;4,7693;0,5472;-0,0171;0,0113
80;3820;22,84;-0,82;-1,7358;-9,1722;4,5898;0,5476;-0,0778;-0,0032
80;3840;23,23;-0,46;-1,2115;-8,7843;4,4156;0,5337;-0,4465;0,0538
80;3860;23,82;-1,92;2,7222;-8,418;4,8945;0,5169;-0,4383;0,0573
80;3880;24,54;-3,41;4,4029;-8,5688;4,7666;0,5149;0,1801;0,0099
80;3900;24,89;-3,74;1,4653;-8,7987;4,5544;0,5043;0,4125;-0,0041
80;3920;25,35;-2,31;-2,7342;-8,6048;4,6034;0,489;0,0834;0,0408
80;3940;25,78;-2,28;-0,4262;-7,944;5,1257;0,4566;-0,342;0,0493
80;3960;26,39;-3,77;3,6847;-7,8889;4,919;0,4279;-0,1312;0,0553
80;3980;26,84;-4,89;3,1532;-8,3366;4,7095;0,4134;0,1668;0,0372
80;4000;27,09;-3,59;-2,0494;-8,6503;4,5653;0,3925;0,2306;0,0322
80;4020;27,48;-2,55;-2,3008;-7,841;4,8918;0,3599;-0,1487;0,0301
80;4040;28,0;-3,83;3,2609;-7,6399;5,4332;0,3123;-0,1624;0,0482
80;4060;28,4;-4,99;3,055;-7,7213;4,9788;0,2697;-0,008;0,0324
80;4080;28,47;-4,56;-0,2322;-8,442;4,7721;0,2538;0,2161;-0,0143
80;4100;28,7;-3,47;-2,2793;-7,9511;4,9897;0,2152;-0,0701;-0,0032
80;4120;29,0;-4,41;2,0758;-7,4819;5,425;0,162;-0,2678;0,0244
80;4140;29,39;-5,77;3,7397;-7,5298;5,2618;0,1222;-0,1079;0,0294
80;4160;29,44;-5,99;1,2378;-8,1499;5,1584;0,0962;0,2196;-0,0372
80;4180;29,57;-4,6;-2,7725;-8,1187;4,9843;0,0612;0,0493;-0,0204
80;4200;29,73;-4,6;-0,1437;-7,1275;5,6372;0,0053;-0,2854;0,0091
80;4220;30,05;-5,92;4,2665;-7,8841;5,8059;-0,0358;-0,0111;-0,0097
80;4240;30,22;-6,75;3,2777;-8,169;5,8304;-0,0642;0,2405;-0,028
80;4260;30,15;-5,58;-1,6927;-7,8817;4,9571;-0,0893;0,2823;-0,0129
80;4280;30,13;-4,46;-2,3918;-7,774;4,9815;-0,1295;-0,1279;0,0248
80;4300;30,29;-5,66;3,3758;-7,5154;5,659;-0,1761;-0,1344;0,0132
80;4320;30,35;-6,52;2,8036;-7,8123;5,6944;-0,2077;0,0505;0,0024
80;4340;30,17;-5,69;-0,9553;-8,1092;5,2563;-0,221;0,2871;0,0051
80;4360;30,04;-4,53;-2,3583;-7,9655;4,987;-0,2525;-0,0486;0,0294
80;4380;29,94;-5,32;1,8818;-7,6423;5,338;-0,2942;-0,1988;0,0429
80;4400;29,87;-6,2;2,5235;-7,8243;5,4577;-0,3277;-0,0412;0,0324
80;4420;29,59;-6,36;1,2163;-8,3079;5,0849;-0,3373;0,2838;0,0055
80;4440;29,3;-5,27;-1,8603;-8,2217;4,7884;-0,3661;0,0453;0,0268
80;4460;29,08;-5,66;0,9816;-7,8602;5,3516;-0,4042;-0,1768;0,039
80;4480;28,96;-6,61;2,6528;-7,8793;5,3516;-0,4322;-0,0727;0,0655
80;4500;28,6;-6,48;0,4549;-8,5593;5,1584;-0,4343;0,2018;0,0051
80;4520;28,32;-5,22;-2,3463;-8,5353;4,9326;-0,4501;0,0498;0,023
80;4540;28,06;-5,59;1,0415;-8,0373;5,2591;-0,4738;-0,1018;0,0432
80;4560;28,0;-6,74;3,4477;-8,0685;5,4522;-0,493;-0,039;0,0492
80;4580;27,6;-6,61;0,5195;-8,7149;5,0142;-0,5024;0,2419;0,0113
80;4600;27,38;-4,81;-3,4453;-8,6215;4,5462;-0,5013;0,1707;-0,0195
80;4620;27,05;-4,69;-0,0215;-8,2648;5,0985;-0,5119;-0,0655;0,0127
80;4640;26,96;-5,78;3,0694;-8,1068;5,3924;-0,5217;-0,0492;0,018
80;4660;26,58;-5,76;0,5004;-8,6335;4,9326;-0,5343;0,113;0,024
80;4680;26,26;-4,35;-2,5331;-9,1291;4,6496;-0,5113;0,1042;-0,0444
80;4700;25,89;-4,28;-0,0263;-8,6359;4,7748;-0,5117;-0,1175;-0,0133
80;4720;25,65;-5,24;2,241;-8,4827;4,7938;-0,5155;-0,1167;-0,0129
80;4740;25,35;-5,53;1,1708;-8,7317;4,938;-0,5041;0,1267;-0,0199
80;4760;24,95;-4,58;-1,2641;-9,3326;4,4565;-0,4956;0,1871;-0,0218
80;4780;24,64;-3,86;-1,2689;-8,8849;4,617;-0,4779;-0,0873;-0,0349
80;4800;24,4;-4,48;1,3695;-8,7293;4,8537;-0,4731;-0,1504;-0,0053
80;4820;24,16;-5,11;1,7238;-8,9615;4,7068;-0,4557;0,064;-0,0321
80;4840;23,77;-4,75;-0,0766;-9,1937;4,1517;-0,4266;0,2133;-0,0272
80;4860;23,53;-3,97;-1,3551;-9,2751;4,6469;-0,4078;-0,0514;-0,0059
80;4880;23,33;-3,98;0,0192;-8,7747;4,753;-0,388;-0,1872;0,0
80;4900;23,26;-5,09;2,7653;-9,019;4,6224;-0,3746;-0,0052;0,0181
80;4920;22,98;-4,9;0,2107;-9,5193;4,2932;-0,3396;0,2006;-0,043
80;4940;22,87;-3,5;-2,5786;-9,4236;4,2714;-0,3098;-0,0097;-0,0021
80;4960;22,7;-3,15;-0,644;-9,0836;4,3748;-0,2813;-0,1661;-0,0045
80;4980;22,76;-4,33;2,7964;-8,8849;4,7231;-0,2657;-0,0886;0,0426
80;5000;22,58;-4,45;0,7422;-9,5193;4,2578;-0,227;0,1993;0,0192
80;5020;22,5;-3,18;-2,0087;-9,5792;4,1409;-0,1855;0,0999;-0,0111
80;5040;22,42;-2,31;-1,5275;-9,2703;4,1409;-0,1604;-0,0994;0,0107
80;5060;22,51;-3,22;1,8651;-8,8466;4,6605;-0,134;-0,1596;0,0329
80;5080;22,42;-3,46;0,8092;-9,4188;4,1354;-0,1073;0,1283;0,0524
80;5100;22,4;-2,24;-1,8459;-9,7109;4,0511;-0,0612;0,1499;0,0033
80;5120;22,44;-1,25;-1,7813;-9,5265;4,2796;-0,0278;-0,0362;0,0148
80;5140;22,58;-2,15;1,6568;-8,7676;4,4483;-0,0063;-0,1819;0,0345
80;5160;22,66;-2,43;0,8164;-9,0597;4,3884;0,0264;0,0798;0,0294
80;5180;22,71;-1,3;-1,6783;-9,6343;4,0565;0,0644;0,1587;0,0356
80;5200;22,81;-0,19;-1,9609;-9,6055;4,0864;0,0893;0,012;0,0313
80;5220;22,98;-0,95;1,2306;-8,916;4,4401;0,1155;-0,2292;0,0324
80;5240;23,18;-1,64;1,4724;-9,1578;4,519;0,1458;-0,0236;0,0125
80;5260;23,28;-0,68;-1,3791;-9,5505;4,0919;0,1755;0,1713;0,0213
80;5280;23,45;0,35;-1,913;-9,5553;4,1191;0,2068;-0,0532;0,0083
80;5300;23,64;0,48;-0,51;-9,007;4,4701;0,223;-0,2397;0,0332
80;5320;24,0;-0,63;2,2984;-8,8657;4,7149;0,2422;-0,111;0,0135
80;5340;24,15;-0,45;0,012;-9,2799;4,2769;0,2649;0,1848;0,0024
80;5360;24,38;0,71;-2,1141;-9,4475;4,1463;0,2931;0,0262;-0,0003
80;5380;24,63;1,41;-1,6041;-9,1291;4,4184;0,3043;-0,1916;0,0075
80;5400;25,06;0,25;2,3128;-8,7245;4,9489;0,3122;-0,2052;0,0238
80;5420;25,29;-0,27;1,245;-9,1267;4,4646;0,3284;0,1228;-0,0131
80;5440;25,53;1,02;-2,2769;-9,3446;4,013;0,3461;0,0765;0,0017
80;5460;25,8;1,85;-1,8196;-9,1195;4,5109;0,3505;-0,1075;0,0053
80;5480;26,21;0,64;2,2122;-8,5186;4,8428;0,3467;-0,2879;0,0304
80;5500;26,56;-0,34;2,2649;-8,8202;4,7231;0,3607;0,0541;-0,0225
80;5520;26,82;0,63;-1,719;-9,1051;4,568;0,3656;0,1127;0,0069
80;5540;27,09;1,63;-2,1308;-9,1004;4,4592;0,3671;-0,0739;0,0101
80;5560;27,38;0,64;1,5395;-8,3941;4,6823;0,3531;-0,3348;0,0304
80;5580;27,78;-0,53;2,648;-8,5401;4,9135;0,3515;-0,0731;0,0167
80;5600;28,0;0,46;-1,7717;-8,7963;4,4537;0,3529;0,0803;0,0136
80;5620;28,25;1,71;-2,4349;-8,8107;4,3422;0,3487;0,055;0,0009
80;5640;28,61;2,59;-2,4541;-8,3366;4,889;0,3384;-0,2675;0,0386
80;5660;29,06;1,28;2,988;-8,1642;5,2536;0,3156;-0,1304;0,0293
80;5680;29,23;0,93;1,0558;-8,5305;4,802;0,3055;0,2194;0,0161
80;5700;29,36;1,86;-1,5275;-8,6503;4,5136;0,301;0,2088;-0,0111
80;5720;29,73;3,07;-3,3016;-8,3222;4,9652;0,277;-0,1765;0,042
80;5740;30,1;1,63;3,0789;-7,9559;5,0877;0,2411;-0,2036;0,0405
80;5760;30,35;0,46;3,1053;-8,6407;4,9054;0,2332;0,1972;-0,0012
80;5780;30,37;0,96;-0,5746;-8,7939;4,7095;0,2241;0,269;-0,0003
80;5800;30,62;2,2;-3,0358;-8,3055;4,9815;0,194;-0,0426;0,0245
80;5820;30,85;1,16;1,9345;-7,7668;5,3407;0,1523;-0,2839;0,0466
80;5840;31,13;-0,27;3,723;-8,1403;4,9054;0,1318;0,0628;-0,0051
80;5860;31,1;-0,48;0,8787;-8,576;4,9271;0,1147;0,2427;-0,0163
80;5880;31,18;0,84;-2,739;-8,3869;4,7068;0,0881;0,0854;-0,0164
80;5900;31,24;0,65;0,0072;-7,6519;5,2264;0,0554;-0,2599;0,0376
80;5920;31,46;-0,83;3,8738;-8,1666;5,1611;0,0167;-0,0349;-0,0021
80;5940;31,51;-1,62;2,3655;-8,3031;5,2536;-0,0037;0,2105;-0,0103
