Angle;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur P;Erreur I;Erreur D
60;3,22;-148,68;512;-16596;-900;-326;-48;78;56,79;4399,01;0,01
60;3,23;-148,78;608;-16620;-920;-314;-28;80;56,78;4455,8;-0,01
60;3,22;-148,67;492;-16592;-852;-324;-37;74;56,78;4512,58;-0,0
60;3,24;-148,84;452;-16572;-868;-321;-40;60;56,76;4626,1;-0,0
60;3,25;-148,77;416;-16536;-788;-322;-4;64;56,75;4682,85;-0,01
60;3,26;-148,79;520;-16776;-784;-325;-55;69;56,74;4739,59;-0,01
60;3,24;-148,56;464;-16692;-672;-311;-11;63;56,75;4796,34;0,0
60;3,26;-148,36;528;-16624;-836;-338;-31;95;56,75;4909,85;-0,01
60;3,27;-148,64;468;-16660;-940;-332;-36;52;56,75;4966,59;-0,0
60;3,29;-148,8;460;-16752;-968;-327;-26;68;56,73;5023,32;-0,02
60;3,3;-148,78;616;-16592;-908;-316;-14;76;56,71;5080,03;-0,01
60;3,29;-148,6;524;-16620;-764;-312;-50;87;56,71;5193,45;-0,0
60;3,3;-148,8;456;-16592;-848;-322;-36;86;56,71;5250,16;-0,0
60;3,28;-148,56;552;-16636;-636;-316;-29;75;56,71;5306,86;0,0
60;3,27;-148,49;504;-16700;-688;-319;-34;83;56,72;5363,58;0,02
60;3,26;-148,54;492;-16544;-736;-327;-34;84;56,74;5477,06;-0,0
60;3,26;-148,62;456;-16592;-812;-341;-30;111;56,74;5533,79;0,0
60;3,27;-148,51;592;-16652;-796;-314;-42;76;56,73;5590,53;-0,0
60;3,26;-148,53;436;-16660;-724;-311;-12;98;56,73;5647,26;0,0
60;3,25;-148,35;620;-16620;-768;-318;-51;78;56,75;5760,76;-0,0
60;3,23;-148,09;496;-16648;-712;-333;-21;95;56,76;5817,52;0,01
60;3,23;-147,96;488;-16584;-744;-330;-23;90;56,77;5874,29;0,01
60;3,22;-147,67;504;-16576;-660;-333;-21;102;56,77;5931,06;0,0
60;3,23;-147,79;476;-16716;-832;-318;-10;99;56,78;6044,62;-0,01
60;3,23;-147,68;536;-16652;-760;-321;-39;102;56,77;6101,39;-0,0
60;3,22;-147,73;416;-16652;-816;-324;-35;91;56,77;6158,16;-0,0
60;3,23;-147,84;480;-16564;-908;-316;-55;97;56,78;6214,94;0,0
60;3,22;-147,83;412;-16576;-720;-309;-27;93;56,77;6328,48;0,0
60;3,22;-147,73;572;-16636;-820;-316;-37;103;56,78;6385,26;0,01
60;3,22;-147,6;468;-16656;-640;-329;-27;79;56,77;6442,04;-0,01
60;3,22;-147,67;472;-16560;-856;-302;-27;84;56,78;6498,82;0,01
60;3,21;-147,61;524;-16732;-728;-303;-13;69;56,78;6612,38;-0,0
60;3,22;-147,62;488;-16576;-756;-305;-8;82;56,78;6669,16;-0,0
60;3,21;-147,89;424;-16632;-796;-334;-24;73;56,79;6725,95;0,01
60;3,21;-147,83;480;-16592;-776;-326;-28;96;56,79;6782,74;0,0
60;3,2;-147,79;540;-16680;-816;-331;-25;56;56,8;6896,34;0,0
60;3,2;-147,98;360;-16620;-724;-322;-8;78;56,79;6953,13;-0,01
60;3,19;-147,86;496;-16604;-696;-335;-17;71;56,8;7009,94;0,01
60;3,2;-148,06;444;-16632;-904;-335;-35;53;56,8;7066,74;-0,0
60;3,21;-147,88;560;-16756;-884;-327;-2;70;56,8;7180,34;-0,01
60;3,23;-147,96;552;-16560;-832;-317;-45;85;56,78;7237,12;-0,02
60;3,22;-147,94;532;-16632;-836;-301;-53;56;56,78;7293,9;0,0
60;3,23;-147,91;544;-16608;-740;-316;-44;79;56,77;7350,67;-0,01
60;3,23;-147,85;492;-16628;-820;-328;-23;87;56,77;7464,21;0,0
60;3,24;-147,89;516;-16556;-868;-328;-16;63;56,77;7520,98;-0,0
60;3,26;-147,94;512;-16600;-784;-335;-34;82;56,74;7577,72;-0,03
60;3,26;-147,97;500;-16636;-828;-314;-8;61;56,74;7634,46;-0,0
60;3,25;-147,81;520;-16640;-792;-320;-26;91;56,75;7747,95;0,01
60;3,24;-147,63;440;-16640;-724;-338;-16;88;56,75;7804,7;0,0
60;3,25;-147,75;496;-16500;-784;-335;-18;107;56,75;7861,45;0,0
60;3,25;-147,63;516;-16628;-796;-317;-33;102;56,75;7918,21;-0,0
60;3,24;-147,65;448;-16716;-800;-327;-35;71;56,76;8031,73;0,0
60;3,23;-147,74;436;-16596;-820;-325;-52;92;56,77;8088,5;0,01
60;3,23;-147,77;468;-16616;-804;-337;-39;92;56,77;8145,27;-0,0
60;3,22;-147,77;444;-16720;-764;-341;-21;88;56,78;8202,05;0,01
60;3,24;-147,95;460;-16660;-836;-321;-9;75;56,76;8315,58;-0,0
60;3,23;-148,01;452;-16644;-816;-324;-16;112;56,77;8372,35;0,0
60;3,23;-147,9;524;-16652;-776;-336;-27;105;56,77;8429,12;0,01
60;3,22;-147,77;480;-16600;-780;-329;-27;64;56,78;8485,9;0,0
60;3,22;-147,75;500;-16592;-716;-322;-40;82;56,78;8599,45;0,0
60;3,23;-147,83;472;-16704;-760;-330;-43;88;56,77;8656,23;-0,01
60;3,23;-147,79;468;-16608;-932;-317;-63;87;56,78;8713,01;0,01
60;3,22;-147,81;472;-16644;-740;-328;-39;73;56,77;8769,78;-0,01
60;3,24;-148,02;464;-16676;-900;-322;-45;67;56,77;8883,32;-0,01
60;3,23;-147,97;468;-16548;-708;-320;-63;89;56,76;8940,09;-0,0
60;3,23;-147,89;516;-16660;-748;-309;-19;104;56,76;8996,85;-0,0
60;3,24;-147,94;512;-16544;-804;-312;-36;81;56,77;9053,62;0,0
60;3,23;-147,94;516;-16648;-612;-330;-29;85;56,76;9167,13;-0,0
60;3,22;-148,05;424;-16572;-776;-315;-27;77;56,78;9223,91;0,02
60;3,22;-148,2;404;-16664;-804;-329;-13;89;56,78;9280,7;0,0
60;3,22;-148,25;540;-16648;-748;-308;-15;72;56,78;9337,47;-0,0
60;3,22;-148,48;468;-16680;-796;-331;-20;78;56,78;9451,03;0,0
60;3,22;-148,58;456;-16656;-752;-331;-24;83;56,78;9507,81;-0,0
60;3,21;-148,52;552;-16672;-748;-330;-27;89;56,79;9564,6;0,01
60;3,24;-148,89;352;-16652;-1104;-328;-36;79;56,78;9621,37;-0,01
60;3,24;-148,71;552;-16652;-808;-335;-28;84;56,76;9734,9;-0,0
60;3,25;-148,6;512;-16668;-700;-328;-39;63;56,75;9791,65;-0,02
60;3,24;-148,41;548;-16672;-732;-334;2;60;56,76;9848,4;0,01
60;3,25;-148,29;576;-16620;-836;-314;-38;56;56,76;9905,16;0,0
60;3,24;-148,28;436;-16612;-732;-322;-23;85;56,76;10018,67;-0,0
60;3,23;-148,12;532;-16604;-812;-329;-6;66;56,77;10075,45;0,02
60;3,23;-147,89;568;-16680;-696;-331;-32;72;56,77;10132,22;-0,0
60;3,22;-147,74;500;-16660;-704;-329;-22;89;56,78;10188,99;0,01
60;3,22;-148,0;480;-16664;-856;-324;-25;84;56,79;10302,57;-0,0
60;3,21;-147,92;512;-16720;-848;-327;-29;88;56,79;10359,36;0,01
60;3,23;-147,96;608;-16620;-904;-330;10;103;56,79;10416,14;-0,01
60;3,23;-148,03;464;-16536;-752;-340;-39;97;56,77;10472,91;-0,02
60;3,24;-148,16;508;-16588;-892;-305;-50;72;56,77;10586,45;-0,0
60;3,23;-147,98;588;-16720;-704;-308;-8;77;56,77;10643,22;-0,0
60;3,23;-147,84;460;-16668;-684;-329;-9;69;56,76;10699,98;-0,0
60;3,23;-147,81;508;-16744;-788;-321;-44;61;56,77;10756,75;0,01
60;3,23;-147,89;480;-16596;-708;-315;-30;84;56,76;10870,28;-0,0
60;3,24;-147,98;452;-16624;-776;-337;-52;96;56,76;10927,04;-0,0
60;3,23;-148,07;424;-16540;-756;-323;-25;70;56,77;10983,81;0,01
60;3,22;-148,01;500;-16676;-780;-341;-30;80;56,78;11040,59;0,01
60;3,23;-148,12;464;-16516;-772;-302;-38;98;56,77;11154,13;-0,01
60;3,23;-148,11;412;-16648;-728;-337;-18;67;56,77;11210,9;-0,0
60;3,23;-148,35;428;-16632;-872;-313;-40;79;56,77;11267,68;0,01
60;3,24;-148,4;472;-16672;-888;-324;-42;79;56,77;11324,44;-0,01
60;3,26;-148,61;492;-16676;-924;-338;-28;66;56,75;11437,95;-0,01
60;3,25;-148,71;472;-16728;-728;-315;-28;69;56,74;11494,69;-0,01
60;3,25;-148,77;440;-16544;-784;-326;-14;62;56,75;11551,43;0,01
60;3,25;-148,83;496;-16700;-852;-325;-36;74;56,75;11608,18;0,0
60;3,25;-148,79;480;-16548;-872;-319;-41;79;56,75;11721,69;-0,0
60;3,25;-148,97;424;-16536;-792;-331;-36;96;56,74;11778,43;-0,01
60;3,26;-149,03;520;-16584;-760;-344;7;79;56,74;11835,18;-0,0
60;3,26;-149,0;464;-16680;-768;-312;6;68;56,74;11891,92;-0,01
60;3,25;-148,87;432;-16628;-744;-328;-21;67;56,74;12005,39;0,01
60;3,25;-148,91;468;-16488;-856;-322;-29;65;56,75;12062,14;0,01
60;3,26;-149,06;512;-16616;-940;-337;-9;76;56,75;12118,89;0,0
60;3,27;-149,0;496;-16632;-816;-327;-47;101;56,73;12175,63;-0,02
60;3,26;-148,88;492;-16496;-716;-339;-4;64;56,73;12289,09;0,0
60;3,26;-148,83;532;-16752;-804;-323;-29;59;56,74;12345,83;0,01
60;3,26;-148,74;468;-16672;-856;-334;-34;76;56,75;12402,57;0,01
60;3,26;-148,8;452;-16636;-780;-322;-21;77;56,74;12459,31;-0,01
60;3,25;-148,97;440;-16636;-804;-316;-30;83;56,74;12572,79;0,01
60;3,26;-149,06;444;-16588;-864;-318;-28;98;56,74;12629,54;0,0
60;3,25;-149,21;452;-16564;-800;-322;-28;91;56,75;12686,28;0,0
60;3,26;-149,18;556;-16648;-844;-323;-31;89;56,74;12743,03;-0,0
60;3,26;-149,06;520;-16596;-820;-322;-51;80;56,74;12856,51;-0,01
60;3,27;-149,22;508;-16580;-924;-327;-7;78;56,74;12913,25;-0,0
60;3,26;-148,87;584;-16688;-684;-315;-14;92;56,73;12969,98;-0,01
60;3,26;-148,87;492;-16596;-768;-311;-9;92;56,74;13026,71;0,0
60;3,25;-148,9;444;-16616;-796;-327;-14;108;56,75;13140,21;0,0
60;3,25;-148,85;536;-16688;-796;-308;-66;91;56,75;13196,96;0,0
60;3,25;-148,77;544;-16696;-712;-317;-35;90;56,74;13253,7;-0,01
60;3,25;-148,63;544;-16576;-800;-334;-28;85;56,75;13310,46;0,01
60;3,25;-148,76;480;-16688;-820;-309;-44;96;56,75;13423,96;-0,0
60;3,25;-148,78;500;-16608;-820;-306;-45;81;56,76;13480,72;0,0
60;3,25;-148,63;496;-16652;-648;-322;-13;98;56,74;13537,46;-0,01
60;3,24;-148,48;568;-16616;-760;-312;-26;80;56,76;13594,22;0,01
60;3,24;-148,61;424;-16680;-812;-309;-49;99;56,75;13707,73;-0,0
60;3,25;-148,57;576;-16668;-816;-316;-5;89;56,75;13764,48;-0,0
60;3,25;-148,61;500;-16572;-872;-319;-5;95;56,75;13821,23;-0,0
60;3,24;-148,6;420;-16700;-648;-328;-34;90;56,74;13877,98;-0,01
60;3,23;-148,52;540;-16580;-712;-327;-18;88;56,76;13991,51;-0,0
60;3,23;-148,58;440;-16608;-784;-333;-10;82;56,76;14048,27;-0,0
60;3,23;-148,56;492;-16648;-740;-316;-42;87;56,77;14105,03;0,0
60;3,24;-148,67;460;-16588;-932;-318;-11;95;56,77;14161,8;0,0
60;3,24;-148,76;432;-16652;-840;-316;-49;66;56,76;14275,31;0,01
60;3,25;-148,74;536;-16572;-984;-309;-55;84;56,76;14332,07;0,01
60;3,24;-148,63;480;-16552;-700;-321;-11;63;56,75;14388,82;-0,01
60;3,25;-148,73;460;-16684;-828;-316;-13;70;56,75;14445,57;0,0
60;3,24;-148,93;400;-16668;-840;-321;-45;79;56,76;14559,09;0,0
60;3,23;-148,82;428;-16688;-600;-330;-22;66;56,75;14615,84;-0,0
60;3,22;-148,72;472;-16608;-732;-318;-62;66;56,78;14672,62;0,02
60;3,21;-148,7;516;-16672;-716;-319;-1;85;56,79;14729,41;0,01
60;3,23;-148,65;536;-16696;-792;-315;-44;73;56,77;14842,97;-0,01
60;3,23;-148,63;472;-16716;-852;-330;-47;79;56,77;14899,74;-0,0
60;3,24;-148,52;512;-16660;-768;-300;-6;69;56,76;14956,5;-0,01
60;3,24;-148,76;400;-16680;-892;-323;-30;72;56,76;15013,26;0,0
60;3,23;-148,62;532;-16712;-668;-347;-15;89;56,76;15126,79;-0,0
60;3,24;-148,78;448;-16640;-864;-295;-32;44;56,76;15183,54;-0,0
60;3,25;-148,77;480;-16624;-872;-319;-36;74;56,75;15240,3;-0,01
60;3,25;-148,61;548;-16628;-676;-305;-11;71;56,75;15297,04;-0,01
60;3,25;-148,61;476;-16572;-888;-324;-25;89;56,76;15410,55;0,0
60;3,25;-148,8;424;-16632;-792;-324;-47;94;56,75;15467,3;-0,01
60;3,23;-148,86;404;-16560;-744;-322;-20;70;56,76;15524,06;0,02
60;3,24;-148,79;524;-16608;-868;-320;-14;73;56,77;15580,83;0,0
60;3,23;-148,79;516;-16664;-872;-332;-56;88;56,78;15694,38;0,01
60;3,24;-148,77;576;-16592;-760;-310;-22;78;56,76;15751,14;-0,02
60;3,25;-148,48;620;-16668;-768;-338;-21;80;56,76;15807,89;-0,0
60;3,25;-148,72;396;-16568;-832;-313;-39;74;56,75;15864,64;-0,01
60;3,24;-148,73;488;-16564;-716;-321;-47;97;56,75;15978,14;0,0
60;3,24;-148,78;444;-16596;-848;-306;-57;102;56,76;16034,9;0,01
60;3,24;-148,96;456;-16556;-904;-332;-42;90;56,76;16091,67;-0,0
60;3,25;-148,9;468;-16564;-740;-336;-19;91;56,75;16148,41;-0,01
60;3,24;-148,7;504;-16624;-664;-316;-24;89;56,76;16261,92;0,01
60;3,23;-148,62;448;-16584;-700;-349;-15;77;56,76;16318,68;0,0
60;3,24;-148,8;420;-16632;-836;-331;-5;98;56,76;16375,45;0,0
60;3,24;-148,86;336;-16632;-836;-330;-42;87;56,76;16432,2;-0,01
60;3,26;-148,91;540;-16592;-840;-305;-9;76;56,75;16545,7;-0,0
60;3,25;-148,93;480;-16588;-696;-331;-24;69;56,74;16602,44;-0,01
60;3,26;-149,05;484;-16652;-964;-332;-29;95;56,75;16659,19;0,01
60;3,27;-149,11;512;-16732;-764;-331;-28;84;56,73;16715,93;-0,02
60;3,26;-149,01;544;-16600;-872;-326;-46;85;56,74;16829,41;-0,0
60;3,26;-149,06;440;-16548;-764;-317;-20;88;56,73;16886,14;-0,01
60;3,26;-149,02;472;-16608;-740;-319;-37;80;56,74;16942,88;0,0
60;3,25;-148,96;516;-16556;-796;-316;-12;74;56,75;16999,63;0,01
60;3,24;-149,05;428;-16648;-788;-336;-34;70;56,75;17113,13;0,0
60;3,25;-149,14;524;-16608;-872;-323;-9;87;56,76;17169,89;0,0
60;3,26;-149,11;612;-16664;-892;-339;-29;58;56,75;17226,64;-0,0
60;3,27;-149,05;552;-16724;-844;-305;-37;83;56,73;17283,38;-0,02
60;3,26;-149,07;452;-16672;-688;-320;-37;78;56,73;17396,82;0,01
60;3,27;-149,01;560;-16536;-856;-336;-20;64;56,74;17453,56;0,01
60;3,27;-149,15;480;-16640;-804;-303;-35;85;56,73;17510,29;-0,01
60;3,27;-149,17;500;-16620;-848;-313;-37;76;56,73;17567,01;0,0
60;3,28;-149,39;472;-16664;-800;-315;-12;68;56,72;17680,46;-0,01
60;3,28;-149,17;540;-16604;-728;-321;-27;56;56,72;17737,18;0,0
60;3,28;-149,07;532;-16608;-876;-307;-41;67;56,72;17793,9;0,0
60;3,27;-148,85;492;-16612;-676;-303;-20;102;56,72;17850,62;-0,0
60;3,24;-148,64;464;-16596;-648;-330;-46;75;56,75;17964,11;0,0
60;3,23;-148,69;468;-16600;-836;-325;-59;86;56,77;18020,88;0,02
60;3,23;-148,63;528;-16628;-748;-321;-40;76;56,77;18077,65;0,0
60;3,23;-148,72;420;-16620;-964;-321;-24;88;56,78;18134,42;0,01
60;3,23;-148,35;548;-16676;-888;-305;-37;76;56,78;18247,97;0,01
60;3,23;-148,52;476;-16680;-768;-321;-15;76;56,77;18304,74;-0,01
60;3,24;-148,66;484;-16640;-788;-319;-42;81;56,76;18361,5;-0,01
60;3,25;-148,84;484;-16676;-936;-311;-8;86;56,76;18418,26;0,0
60;3,25;-148,72;516;-16672;-828;-312;-4;91;56,75;18531,76;0,0
60;3,25;-148,82;472;-16648;-820;-326;-20;84;56,75;18588,52;0,0
60;3,26;-148,85;528;-16632;-844;-323;-43;97;56,75;18645,26;-0,01
60;3,26;-148,79;524;-16752;-888;-323;-25;89;56,74;18702,01;-0,0
60;3,26;-148,75;384;-16748;-884;-310;-26;101;56,74;18815,49;0,0
60;3,25;-148,71;468;-16620;-768;-317;-57;90;56,75;18872,24;0,0
60;3,25;-148,63;484;-16592;-776;-312;-29;81;56,75;18928,99;0,0
60;3,24;-148,59;512;-16496;-768;-336;-49;97;56,76;18985,75;0,01
60;3,24;-148,58;464;-16556;-740;-347;-17;88;56,75;19099,26;-0,01
60;3,25;-148,72;504;-16648;-840;-320;-34;90;56,75;19156,01;-0,0
60;3,25;-148,81;484;-16636;-748;-324;-22;78;56,75;19212,75;-0,0
60;3,26;-148,94;476;-16784;-880;-318;-32;102;56,74;19269,5;-0,0
60;3,25;-149,14;376;-16616;-864;-313;-45;96;56,75;19382,99;0,0
60;3,25;-149,17;508;-16668;-776;-343;-4;71;56,75;19439,73;-0,0
60;3,27;-149,28;520;-16564;-952;-335;-15;90;56,75;19496,48;0,0
60;3,26;-149,26;488;-16700;-716;-332;-20;64;56,73;19553,21;-0,02
60;3,26;-149,19;484;-16620;-744;-324;-18;67;56,74;19666,69;-0,0
60;3,26;-149,1;508;-16604;-804;-338;-22;63;56,74;19723,44;0,0
60;3,25;-149,03;492;-16580;-764;-331;-38;78;56,75;19780,18;0,0
60;3,25;-149,08;460;-16592;-800;-318;-47;69;56,74;19836,93;-0,0
60;3,26;-148,99;532;-16660;-704;-324;-51;59;56,74;19950,41;-0,0
60;3,25;-148,94;400;-16776;-668;-332;-49;62;56,74;20007,15;0,0
60;3,25;-148,76;524;-16592;-708;-321;-58;77;56,75;20063,89;0,01
60;3,24;-148,91;472;-16596;-656;-333;-26;99;56,75;20120,65;0,01
60;3,23;-148,81;508;-16548;-832;-324;-28;68;56,77;20234,19;0,01
60;3,22;-148,83;512;-16636;-784;-314;-27;71;56,78;20290,97;0,01
60;3,21;-148,7;496;-16684;-768;-316;-43;76;56,78;20347,75;0,01
60;3,21;-148,58;480;-16608;-748;-326;-46;94;56,78;20404,54;-0,0
60;3,21;-148,76;488;-16620;-824;-317;-27;59;56,79;20518,12;0,01
60;3,2;-148,64;484;-16580;-648;-320;-21;67;56,79;20574,91;-0,0
60;3,19;-148,41;540;-16592;-652;-323;-43;81;56,8;20631,71;0,01
60;3,18;-148,49;432;-16596;-848;-320;-13;90;56,82;20688,53;0,02
60;3,2;-148,32;560;-16644;-776;-316;-25;92;56,8;20802,14;-0,01
60;3,21;-148,37;556;-16684;-868;-328;-37;81;56,8;20858,94;-0,01
60;3,22;-148,42;560;-16668;-892;-322;-76;61;56,79;20915,73;-0,01
60;3,22;-148,36;540;-16720;-756;-327;-43;84;56,78;20972,51;-0,01
60;3,22;-148,41;564;-16656;-924;-328;-34;94;56,79;21086,09;-0,0
60;3,22;-148,26;516;-16536;-916;-320;-19;85;56,79;21142,88;-0,0
60;3,22;-148,38;424;-16648;-876;-319;-23;99;56,78;21199,66;-0,01
60;3,23;-148,58;444;-16680;-972;-340;-31;81;56,78;21256,44;-0,0
60;3,23;-148,7;464;-16608;-780;-302;-22;99;56,77;21369,97;0,0
60;3,23;-148,8;424;-16624;-852;-318;-26;104;56,78;21426,74;0,01
60;3,22;-148,77;540;-16596;-776;-316;-40;98;56,78;21483,53;0,01
60;3,21;-148,72;480;-16644;-716;-329;-23;90;56,78;21540,31;0,0
60;3,21;-148,66;468;-16684;-804;-326;-19;89;56,79;21653,89;0,0
60;3,21;-148,75;464;-16672;-852;-345;-21;66;56,79;21710,68;-0,0
60;3,21;-148,68;492;-16796;-692;-330;-13;81;56,78;21767,46;-0,01
60;3,21;-148,62;536;-16688;-736;-312;-36;94;56,79;21824,25;0,01
60;3,21;-148,7;468;-16580;-780;-316;-2;70;56,79;21937,82;-0,0
60;3,22;-148,7;532;-16660;-760;-323;-10;85;56,77;21994,59;-0,01
60;3,23;-148,71;508;-16616;-884;-330;-32;67;56,78;22051,37;0,0
60;3,23;-148,72;488;-16728;-764;-319;-48;77;56,77;22108,14;-0,01
60;3,22;-148,59;520;-16636;-768;-314;-46;89;56,77;22221,69;0,0
60;3,23;-148,66;548;-16616;-868;-322;-49;77;56,78;22278,46;0,0
60;3,23;-148,61;520;-16672;-716;-331;-41;90;56,77;22335,23;-0,01
60;3,23;-148,6;512;-16636;-884;-333;-32;88;56,78;22392,01;0,01
60;3,22;-148,33;520;-16716;-864;-323;-15;88;56,78;22505,57;0,01
60;3,2;-148,31;452;-16624;-608;-331;-11;73;56,78;22562,35;-0,0
60;3,2;-148,32;440;-16616;-728;-325;-60;82;56,79;22619,15;0,01
60;3,21;-148,41;456;-16648;-956;-325;-39;67;56,8;22675,94;0,0
60;3,22;-148,32;516;-16664;-804;-316;-37;61;56,78;22789,52;-0,01
60;3,23;-148,6;472;-16572;-900;-327;-18;79;56,78;22846,29;-0,01
60;3,22;-148,77;416;-16680;-764;-318;-30;71;56,77;22903,07;-0,01
60;3,21;-148,75;472;-16620;-748;-320;-47;93;56,78;22959,85;0,01
60;3,22;-148,76;488;-16548;-772;-335;-39;84;56,78;23073,41;0,0
60;3,22;-148,84;472;-16572;-796;-322;-44;83;56,78;23130,19;0,0
60;3,23;-148,72;592;-16544;-872;-293;-47;58;56,77;23186,97;-0,01
60;3,24;-148,59;560;-16644;-800;-326;-47;78;56,77;23243,74;-0,01
60;3,22;-148,62;384;-16588;-716;-329;-5;69;56,77;23357,26;0,0
60;3,23;-148,79;464;-16668;-852;-302;-24;95;56,77;23414,04;0,01
60;3,23;-148,67;536;-16676;-660;-321;-51;92;56,77;23470,8;-0,0
60;3,23;-148,66;548;-16624;-916;-322;-26;90;56,78;23527,58;0,01
60;3,23;-148,48;564;-16728;-780;-328;-28;71;56,77;23641,13;-0,0
60;3,23;-148,64;508;-16560;-772;-312;-34;84;56,77;23697,89;-0,0
60;3,23;-148,59;492;-16696;-784;-316;-48;80;56,77;23754,66;0,0
60;3,22;-148,51;472;-16628;-628;-338;-46;77;56,77;23811,43;-0,0
60;3,23;-148,63;444;-16564;-904;-323;-42;89;56,77;23924,98;-0,0
60;3,25;-148,67;528;-16744;-872;-325;-22;81;56,76;23981,73;-0,02
60;3,24;-148,62;504;-16672;-820;-338;-59;91;56,76;24038,5;0,01
60;3,23;-148,64;428;-16608;-896;-333;-29;71;56,77;24095,27;0,01
60;3,23;-148,68;432;-16660;-776;-315;-19;83;56,77;24208,8;-0,0
60;3,23;-148,71;492;-16656;-808;-341;-50;67;56,77;24265,57;0,0
60;3,22;-148,62;440;-16628;-812;-310;-22;63;56,78;24322,35;0,01
60;3,22;-148,52;488;-16636;-832;-332;-20;86;56,79;24379,14;0,01
60;3,24;-148,71;508;-16748;-920;-325;-35;97;56,77;24492,69;-0,01
60;3,24;-148,58;536;-16564;-788;-322;-62;78;56,76;24549,45;-0,01
60;3,24;-148,71;516;-16704;-756;-322;-7;85;56,76;24606,21;-0,0
60;3,22;-148,75;456;-16560;-752;-307;-35;93;56,77;24662,98;0,01
60;3,21;-148,63;504;-16732;-812;-318;-36;87;56,79;24776,55;0,01
60;3,21;-148,67;500;-16628;-776;-324;-32;90;56,79;24833,34;-0,01
60;3,19;-148,75;392;-16728;-740;-311;-58;84;56,8;24890,14;0,01
60;3,2;-148,78;444;-16668;-836;-340;-20;41;56,8;24946,94;0,0
60;3,18;-149,05;424;-16600;-872;-322;-50;77;56,82;25060,57;0,01
