Consigne Gaz (‰);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw (m/s²);Ay Raw (m/s²);Az Raw (m/s²);Gx Raw (rad/s);Gy Raw (rad/s);Gz Raw (rad/s)
0;2560;1,41;-100,94;0,2705;-9,9623;-0,0735;0,0438;-0,0041;0,0112
0;2580;1,4;-100,06;0,1891;-9,9383;0,0435;0,0412;-0,0009;0,0128
0;2600;1,41;-100,5;0,2897;-9,9383;-0,1252;0,0449;-0,0025;0,0145
0;2620;1,41;-100,56;0,2083;-9,9311;-0,049;0,0416;-0,0008;0,0143
0;2640;1,4;-100,4;0,2251;-9,9168;-0,0272;0,041;-0,0009;0,0161
0;2660;1,4;-100,37;0,2418;-9,9288;-0,0463;0,0444;-0,0012;0,0147
0;2680;1,41;-100,84;0,237;-10,0149;-0,1088;0,0422;-0,0037;0,0129
0;2700;1,4;-100,95;0,2083;-9,9862;-0,0544;0,0422;-0,0084;0,0139
0;2720;1,38;-100,21;0,182;-9,9335;0,0299;0,043;-0,0032;0,0147
0;2740;1,39;-99,82;0,2777;-9,9766;0,0;0,041;0,0011;0,0136
0;2760;1,39;-99,35;0,2514;-9,9718;0,0109;0,04;-0,0031;0,0129
0;2780;1,39;-98,71;0,2322;-9,9288;0,0326;0,044;0,0009;0,0116
0;2800;1,39;-99,43;0,2107;-9,9623;-0,1252;0,0458;-0,0027;0,0149
0;2820;1,4;-100,24;0,2418;-9,9599;-0,1605;0,0426;-0,0055;0,0129
0;2840;1,41;-99,83;0,2682;-9,9503;0,0027;0,041;-0,0016;0,012
0;2860;1,41;-99,56;0,261;-9,9838;-0,0136;0,0434;-0,0008;0,014
0;2880;1,42;-99,91;0,2825;-9,9718;-0,1088;0,045;-0,0016;0,0124
0;2900;1,43;-99,53;0,2634;-9,9718;0,0;0,0428;-0,0029;0,0125
0;2920;1,4;-99,58;0,1389;-9,9551;-0,0299;0,0421;-0,0008;0,0148
0;2940;1,42;-100,41;0,2466;-9,9431;-0,1714;0,0462;-0,0005;0,0148
0;2960;1,41;-100,61;0,2107;-9,9288;-0,0653;0,0434;0,0017;0,0112
0;2980;1,42;-101,32;0,2298;-9,9718;-0,1442;0,0454;-0,0041;0,0125
0;3000;1,41;-101,38;0,2179;-9,9718;-0,0544;0,042;0,0016;0,0145
0;3020;1,41;-101,61;0,2227;-9,9503;-0,0762;0,0446;-0,0036;0,0125
0;3040;1,4;-101,29;0,2203;-10,0652;-0,0109;0,0432;-0,0007;0,0144
0;3060;1,4;-101,28;0,2059;-9,979;-0,0435;0,0418;-0,0012;0,0133
0;3080;1,39;-101,84;0,1748;-9,9264;-0,0952;0,0437;-0,0015;0,0093
0;3100;1,4;-102,44;0,2753;-9,9479;-0,1605;0,0421;0,0013;0,0133
0;3120;1,41;-101,85;0,2921;-9,9311;0,0245;0,0446;-0,0013;0,0096
0;3140;1,41;-101,94;0,2346;-9,9024;-0,0653;0,045;0,0007;0,0123
0;3160;1,41;-101,93;0,2346;-9,9407;-0,0517;0,0426;-0,0016;0,0109
0;3180;1,42;-102,04;0,2562;-9,9431;-0,0735;0,0446;-0,0019;0,0136
0;3200;1,42;-102,15;0,2274;-9,9551;-0,0653;0,0416;-0,0024;0,0121
0;3220;1,41;-101,96;0,2155;-9,9671;-0,0272;0,0405;-0,0021;0,0119
0;3240;1,41;-101,58;0,2658;-9,991;-0,0054;0,0442;-0,0009;0,0124
0;3260;1,41;-101,69;0,2203;-9,9455;-0,0626;0,0417;-0,0004;0,0136
0;3280;1,4;-101,47;0,2035;-10,0149;-0,0218;0,0428;-0,0017;0,014
0;3300;1,4;-100,74;0,2251;-9,9192;0,0381;0,045;-0,0016;0,0149
0;3320;1,4;-100,87;0,2538;-9,9647;-0,0707;0,0413;-0,0008;0,0148
0;3340;1,39;-100,6;0,1963;-9,9503;-0,0136;0,042;-0,0015;0,0115
0;3360;1,39;-100,72;0,2394;-9,9838;-0,0653;0,0426;-0,0033;0,0192
0;3380;1,39;-100,16;0,237;-9,9599;0,0218;0,0428;-0,0039;0,0131
0;3400;1,39;-100,35;0,2466;-9,9695;-0,0762;0,041;-0,0011;0,0137
0;3420;1,4;-100,52;0,2849;-9,9024;-0,0871;0,0421;-0,0012;0,0135
0;3440;1,39;-100,69;0,1987;-9,9551;-0,0599;0,0417;-0,0049;0,0132
0;3460;1,39;-100,35;0,237;-9,9671;-0,0054;0,0444;0,0008;0,0147
0;3480;1,4;-100,9;0,2251;-9,9216;-0,1197;0,0445;-0,0025;0,0124
0;3500;1,4;-100,84;0,2586;-9,9695;-0,0463;0,0456;-0,004;0,0121
0;3520;1,39;-100,03;0,1676;-9,924;0,0381;0,0448;-0,0025;0,0108
0;3540;1,38;-99,47;0,1987;-9,9168;0,019;0,0438;0,0;0,0084
0;3560;1,39;-99,64;0,2682;-9,9695;-0,0762;0,045;-0,0035;0,0132
0;3580;1,39;-99,3;0,2394;-9,9479;-0,0027;0,0442;-0,0005;0,0097
0;3600;1,38;-99,35;0,2227;-9,9479;-0,049;0,04;-0,0039;0,0119
0;3620;1,38;-100,39;0,1796;-9,9072;-0,1578;0,0417;-0,0007;0,0147
0;3640;1,39;-100,56;0,2586;-9,9575;-0,0789;0,043;-0,0047;0,0109
0;3660;1,39;-101,13;0,2131;-10,0054;-0,117;0,0436;-0,0019;0,0131
0;3680;1,38;-101,2;0,2251;-9,9288;-0,0571;0,0413;-0,0007;0,0107
0;3700;1,38;-101,37;0,2251;-9,9359;-0,0707;0,0425;-0,0019;0,0099
0;3720;1,38;-101,64;0,2251;-9,9599;-0,0843;0,0424;-0,0077;0,0107
0;3740;1,39;-101,66;0,2897;-9,9335;-0,068;0,0424;-0,0039;0,0128
0;3760;1,39;-101,4;0,2394;-9,9383;-0,019;0,043;-0,002;0,0115
0;3780;1,4;-101,72;0,261;-9,9527;-0,1061;0,0438;0,0003;0,0133
0;3800;1,4;-101,61;0,2514;-9,9455;-0,0408;0,0428;-0,0036;0,0148
0;3820;1,41;-101,75;0,2586;-9,9335;-0,0789;0,0428;-0,004;0,0096
0;3840;1,41;-102,67;0,2083;-9,9264;-0,1741;0,0422;0,0004;0,0137
0;3860;1,41;-103,13;0,2059;-9,924;-0,1061;0,0422;0,0015;0,0104
0;3880;1,4;-102,59;0,2227;-9,9383;0,0109;0,0434;-0,0035;0,0127
0;3900;1,4;-103,13;0,2227;-9,9838;-0,1252;0,0425;-0,0025;0,0124
0;3920;1,41;-103,38;0,2466;-9,9264;-0,0979;0,0453;0,0005;0,0139
0;3940;1,41;-103,06;0,2394;-9,9718;-0,0163;0,0434;-0,0015;0,0136
0;3960;1,39;-102,33;0,1796;-9,9623;0,0272;0,0425;-0,0031;0,0136
0;3980;1,4;-102,95;0,2418;-9,9647;-0,1496;0,0412;-0,0012;0,0145
0;4000;1,4;-103,02;0,2418;-9,9718;-0,068;0,0444;-0,0037;0,0107
0;4020;1,4;-103,37;0,2203;-9,9886;-0,1007;0,0429;-0,0023;0,0116
0;4040;1,39;-103,2;0,2131;-9,991;-0,0326;0,0414;0,0005;0,0108
0;4060;1,4;-103,35;0,249;-9,9192;-0,0843;0,0448;0,0007;0,0092
0;4080;1,4;-103,94;0,2179;-9,9503;-0,1333;0,046;-0,0052;0,0123
0;4100;1,39;-103,99;0,17;-9,9264;-0,049;0,0428;0,0011;0,0123
0;4120;1,38;-104,14;0,2011;-10,0102;-0,0707;0,042;0,0029;0,0132
0;4140;1,38;-104,17;0,2466;-9,9311;-0,068;0,0421;-0,0029;0,0133
0;4160;1,38;-104,38;0,2179;-9,9551;-0,0843;0,0441;-0,0045;0,014
0;4180;1,38;-103,78;0,2179;-9,9838;0,0136;0,0456;-0,0016;0,0151
0;4200;1,38;-104,1;0,2418;-9,9216;-0,1088;0,0444;0,0003;0,0117
0;4220;1,37;-103,15;0,1748;-9,9311;0,0463;0,0438;-0,0005;0,0124
0;4240;1,36;-103,68;0,1891;-9,9288;-0,1088;0,0417;-0,0032;0,0127
0;4260;1,36;-104,37;0,1867;-9,9407;-0,1306;0,0437;-0,0025;0,0127
0;4280;1,37;-104,27;0,2682;-9,9096;-0,0571;0,0386;-0,0045;0,0143
0;4300;1,38;-104,26;0,2825;-9,9024;-0,0735;0,0448;-0,0041;0,0117
0;4320;1,39;-104,23;0,2729;-10,0317;-0,068;0,043;0,0011;0,0131
0;4340;1,38;-104,12;0,2011;-9,9264;-0,0408;0,0393;-0,002;0,0129
0;4360;1,36;-103,53;0,1748;-9,991;0,0109;0,0445;-0,0024;0,0145
0;4380;1,34;-102,72;0,1149;-10,0006;0,0218;0,0441;-0,0027;0,0111
0;4400;1,34;-102,17;0,237;-9,9335;0,0136;0,0436;-0,0021;0,0132
0;4420;1,34;-102,21;0,2274;-9,8928;-0,0599;0,044;-0,0028;0,014
0;4440;1,34;-101,82;0,2562;-9,8976;-0,0054;0,0394;-0,0016;0,0151
0;4460;1,35;-102,07;0,2658;-9,9192;-0,1007;0,0438;-0,0028;0,0117
0;4480;1,37;-102,09;0,2945;-9,8641;-0,0735;0,0422;-0,0005;0,012
0;4500;1,36;-101,85;0,2322;-9,9335;-0,0245;0,0429;-0,002;0,0125
0;4520;1,36;-101,02;0,2322;-9,9359;0,0517;0,0425;-0,0028;0,0169
0;4540;1,37;-100,8;0,2514;-9,9311;-0,0245;0,0412;0,0;0,0116
0;4560;1,37;-100,99;0,237;-9,9048;-0,0789;0,0474;0,0015;0,0144
0;4580;1,37;-100,08;0,2227;-9,9527;0,0626;0,0414;0,0024;0,0123
0;4600;1,37;-100,29;0,2562;-9,9192;-0,0843;0,043;-0,0023;0,0133
0;4620;1,36;-100,15;0,1939;-10,0006;-0,0272;0,0437;-0,0005;0,0124
0;4640;1,36;-99,92;0,2298;-9,9718;-0,019;0,0412;-0,0005;0,0109
0;4660;1,36;-99,99;0,2322;-9,9934;-0,0571;0,0384;-0,0024;0,0125
0;4680;1,36;-99,48;0,2538;-9,9766;0,019;0,0429;-0,0043;0,0084
0;4700;1,36;-100,32;0,2011;-9,9718;-0,1496;0,043;0,0003;0,0104
0;4720;1,35;-100,54;0,1915;-9,9886;-0,0653;0,0417;-0,0015;0,0139
0;4740;1,35;-99,97;0,2442;-10,0293;0,0245;0,0405;-0,0028;0,0145
0;4760;1,35;-100,14;0,2107;-9,9671;-0,0653;0,0421;0,0005;0,0115
0;4780;1,34;-100,44;0,17;-9,9383;-0,0653;0,0445;-0,002;0,0129
0;4800;1,33;-100,55;0,2083;-9,9192;-0,0571;0,0424;-0,0027;0,0147
0;4820;1,34;-101,36;0,2203;-9,9311;-0,1632;0,0416;-0,0015;0,0145
0;4840;1,34;-101,71;0,2251;-9,9335;-0,0979;0,0432;-0,0011;0,0153
0;4860;1,34;-102,29;0,2179;-9,9647;-0,1279;0,0461;-0,0023;0,0132
0;4880;1,35;-101,91;0,2777;-9,9599;-0,0082;0,0413;0,0;0,0128
0;4900;1,35;-101,78;0,249;-9,9264;-0,0408;0,0426;-0,0021;0,0116
0;4920;1,35;-101,45;0,2298;-9,9766;-0,0109;0,0421;0,0017;0,0143
0;4940;1,35;-101,25;0,2011;-9,9647;-0,0245;0,0446;0,0008;0,0109
0;4960;1,35;-101,17;0,2298;-9,9623;-0,0408;0,0442;-0,0028;0,0119
0;4980;1,33;-101,41;0,1437;-9,912;-0,0517;0,0429;-0,0049;0,0115
0;5000;1,34;-101,55;0,2682;-9,9934;-0,0843;0,0434;0,0015;0,0148
0;5020;1,34;-101,43;0,237;-10,0006;-0,0381;0,0465;0,0011;0,0136
0;5040;1,35;-101,22;0,2418;-9,9455;-0,0272;0,0446;-0,0013;0,0147
0;5060;1,34;-100,86;0,2203;-9,9671;-0,0054;0,0437;-0,0005;0,014
0;5080;1,35;-101,11;0,2466;-9,9192;-0,0898;0,0426;-0,0051;0,0108
0;5100;1,33;-101,14;0,158;-9,9647;-0,0381;0,0414;0,0013;0,0125
0;5120;1,34;-101,13;0,2705;-9,9814;-0,0599;0,0421;-0,0013;0,0144
0;5140;1,34;-100,92;0,2346;-9,912;-0,0245;0,0444;-0,0061;0,0133
0;5160;1,35;-99,4;0,2322;-9,9335;0,1578;0,0434;0,0;0,0144
0;5180;1,35;-99,54;0,2322;-9,991;-0,0653;0,0433;-0,0031;0,0105
0;5200;1,34;-99,18;0,2131;-9,9575;0,0;0,0437;-0,0015;0,016
0;5220;1,33;-99,31;0,1891;-9,9575;-0,0517;0,0412;-0,0005;0,014
0;5240;1,33;-99,52;0,2227;-10,0317;-0,0707;0,0442;-0,0049;0,0127
0;5260;1,32;-99,35;0,1796;-9,9718;-0,019;0,0414;-0,0035;0,0117
0;5280;1,32;-99,81;0,1891;-9,9623;-0,0898;0,0434;-0,0036;0,0107
0;5300;1,32;-99,4;0,2514;-9,9503;0,0054;0,0433;-0,002;0,0116
0;5320;1,33;-99,92;0,2346;-9,9551;-0,1197;0,0429;-0,0032;0,012
0;5340;1,31;-100,56;0,158;-9,9718;-0,0952;0,0422;-0,0015;0,0129
0;5360;1,32;-100,48;0,2394;-9,912;-0,0408;0,0442;0,0001;0,0112
0;5380;1,32;-100,61;0,2466;-9,9551;-0,0707;0,0445;-0,0031;0,0141
0;5400;1,34;-100,68;0,3065;-10,0102;-0,0789;0,0426;0,0007;0,0148
0;5420;1,35;-100,25;0,2586;-10,0197;0,0054;0,0446;-0,0021;0,0124
0;5440;1,36;-101,29;0,2155;-9,9503;-0,1986;0,045;-0,0001;0,0105
0;5460;1,36;-100,72;0,2394;-9,924;0,0218;0,0448;-0,0049;0,0101
0;5480;1,36;-100,37;0,2298;-9,9264;-0,0054;0,0441;-0,0036;0,0137
0;5500;1,35;-99,69;0,2179;-9,9431;0,0354;0,0413;-0,002;0,0125
0;5520;1,35;-99,58;0,2131;-9,9886;-0,0299;0,0428;-0,002;0,0104
0;5540;1,34;-99,47;0,2155;-9,9862;-0,0299;0,0433;-0,0017;0,0153
0;5560;1,34;-99,22;0,237;-9,9934;-0,0136;0,0422;-0,0072;0,0121
0;5580;1,35;-99,75;0,2514;-10,0413;-0,1306;0,0434;-0,0007;0,0145
0;5600;1,37;-99,94;0,2729;-9,8689;-0,0843;0,0465;-0,0055;0,0125
0;5620;1,36;-99,96;0,2179;-9,9982;-0,0463;0,042;-0,0036;0,0143
0;5640;1,36;-100,44;0,2035;-9,845;-0,1007;0,044;-0,0024;0,0113
0;5660;1,35;-99,0;0,1676;-9,9695;0,1061;0,0424;-0,0043;0,0116
0;5680;1,34;-99,46;0,1867;-10,0054;-0,0871;0,0425;0,0011;0,0128
0;5700;1,34;-98,9;0,249;-9,9551;0,0272;0,0413;-0,0013;0,0127
0;5720;1,34;-98,91;0,1915;-9,9503;-0,0381;0,0436;-0,0011;0,0124
0;5740;1,33;-98,47;0,2155;-9,9575;0,0109;0,0449;-0,0031;0,0113
0;5760;1,34;-98,4;0,2634;-9,9814;-0,0381;0,045;-0,0049;0,0117
0;5780;1,34;-99,12;0,2155;-9,9527;-0,136;0,0429;-0,0008;0,0119
0;5800;1,34;-98,93;0,2179;-9,9503;-0,019;0,0428;0,0005;0,0163
0;5820;1,35;-98,91;0,2945;-9,9671;-0,0517;0,0418;-0,0033;0,0151
0;5840;1,36;-99,24;0,261;-9,845;-0,1007;0,0421;0,0;0,0144
0;5860;1,36;-98,63;0,2442;-9,979;0,0354;0,045;-0,0056;0,0084
0;5880;1,36;-98,7;0,1915;-9,9862;-0,0435;0,0436;-0,0012;0,0127
0;5900;1,36;-98,97;0,2394;-9,9599;-0,0816;0,0432;0,0007;0,0144
0;5920;1,36;-98,48;0,249;-9,9359;0,019;0,042;-0,0032;0,0141
0;5940;1,36;-98,92;0,2274;-10,0054;-0,1007;0,0434;0,0007;0,0117
0;5960;1,38;-98,86;0,3328;-10,0317;-0,0517;0,045;-0,0035;0,0127
0;5980;1,38;-99,21;0,2227;-9,9575;-0,0871;0,0405;-0,0008;0,0083
