Consigne Gaz (‰);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw (m/s²);Ay Raw (m/s²);Az Raw (m/s²);Gx Raw (rad/s);Gy Raw (rad/s);Gz Raw (rad/s)
100;1340;51,83;-3,15;-1,9537;-6,6008;7,6206;-1,495;-0,1837;-0,0187
100;1360;50,21;-4,23;2,9401;-7,6662;6,818;-1,51;0,4522;-0,0516
100;1380;48,66;-4,59;0,7398;-7,1682;7,0356;-1,533;-0,2378;-0,0332
100;1400;46,78;-4,6;0,826;-8,3462;6,2494;-1,5311;0,3902;-0,0604
100;1420;45,36;-3,71;-1,6759;-7,9942;7,3975;-1,5266;-0,2161;-0,0165
100;1440;43,71;-4,32;1,8579;-8,6287;6,4507;-1,5339;0,3621;-0,0412
100;1460;42,36;-3,91;-0,6967;-8,0924;7,1499;-1,5087;-0,205;-0,0137
100;1480;40,76;-3,86;0,668;-8,9352;6,3718;-1,5048;0,3617;-0,0715
100;1500;39,66;-2,62;-2,4253;-8,5665;7,471;-1,4807;-0,0899;-0,0544
100;1520;38,23;-3,41;2,1165;-9,4236;6,2983;-1,4618;0,3276;-0,0659
100;1540;37,02;-2,63;-1,4533;-8,9663;6,6956;-1,4092;-0,1636;-0,0306
100;1560;35,63;-3,01;1,3623;-9,6295;5,9093;-1,3784;0,4116;-0,0534
100;1580;34,45;-3,19;0,2993;-9,0501;6,1269;-1,3173;-0,1974;-0,0224
100;1600;33,42;-4,16;2,4876;-9,5265;6,1569;-1,2741;0,2767;-0,0589
100;1620;32,6;-2,67;-2,8611;-9,2177;6,3528;-1,2088;-0,1488;-0,0392
100;1640;31,69;-4,08;3,2489;-9,9216;5,6726;-1,1571;0,2847;-0,065
100;1660;30,84;-3,16;-1,6616;-9,5002;5,961;-1,0834;-0,2053;-0,035
100;1680;30,02;-3,85;1,7406;-9,9838;5,961;-1,018;0,1636;-0,0545
100;1700;29,46;-2,31;-3,0311;-9,7731;6,0263;-0,9185;-0,1721;-0,0212
100;1720;28,86;-3,75;3,0406;-9,9575;5,4223;-0,8525;0,1268;-0,0228
100;1740;28,53;-2,19;-3,1939;-9,663;6,0616;-0,7472;-0,1713;-0,0056
100;1760;28,21;-3,73;3,5889;-9,7851;5,5284;-0,6711;0,2254;-0,0401
100;1780;27,98;-2,01;-3,3471;-9,9383;5,8522;-0,575;-0,0621;-0,0246
100;1800;27,7;-3,03;2,1356;-9,6893;5,6808;-0,4894;0,0385;-0,0007
100;1820;27,55;-1,52;-2,8084;-9,7803;5,5257;-0,3681;-0,0989;0,0356
100;1840;27,51;-2,95;3,1675;-9,7324;5,5175;-0,2825;0,1254;0,0041
100;1860;27,66;-0,86;-4,2066;-9,9431;5,5284;-0,1797;0,0348;0,0137
100;1880;27,88;-2,62;3,735;-9,3326;5,5502;-0,0918;-0,0405;0,0217
100;1900;28,19;-0,37;-4,6831;-9,7636;5,1638;0,0172;-0,0225;0,045
100;1920;28,36;-1,77;2,8012;-9,6055;5,4114;0,1006;-0,002;0,0422
100;1940;28,71;0,12;-3,984;-9,8378;5,3516;0,209;-0,0863;0,0257
100;1960;29,08;-1,66;3,4812;-9,5505;5,4386;0,2868;-0,1839;0,049
100;1980;29,51;0,2;-3,6559;-9,8881;5,5121;0,3989;0,1178;0,0244
100;2000;29,93;-1,31;2,8491;-9,3278;5,4005;0,4654;-0,1593;0,0514
100;2020;30,41;0,41;-3,5051;-9,9359;5,4821;0,5646;0,0334;0,0168
100;2040;30,76;-0,65;1,5802;-9,5648;5,3624;0,6271;-0,3269;0,0484
100;2060;31,05;0,24;-1,3791;-10,0772;5,2101;0,7037;0,1271;0,0159
100;2080;31,53;-0,95;1,9273;-9,3733;5,4631;0,7739;-0,3295;0,0514
100;2100;31,97;0,08;-1,8483;-9,7492;5,2917;0,8482;0,0164;0,0105
100;2120;32,4;-0,89;1,1468;-9,3254;5,1829;0,8996;-0,5227;0,0542
100;2140;32,85;-0,44;-0,8547;-9,6391;5,474;0,9486;-0,0641;0,036
100;2160;33,43;-2,17;2,5355;-9,1099;5,1448;0,992;-0,7005;0,0526
100;2180;33,91;-2,43;0,8595;-9,4619;5,4332;1,0409;0,1077;0,0384
100;2200;34,45;-2,51;-0,0287;-8,8562;5,4577;1,0785;-0,2767;0,0541
100;2220;35,21;-3,91;3,9792;-9,1243;5,221;1,1103;0,3407;0,0191
100;2240;35,9;-3,2;-1,7358;-8,7484;5,9338;1,1442;-0,3186;0,0396
100;2260;36,52;-4,2;2,5833;-9,1722;5,6236;1,1422;0,0572;0,0236
100;2280;37,06;-3,77;-1,2378;-8,6239;5,4359;1,1615;-0,4779;0,0361
100;2300;38,06;-5,39;5,0589;-8,5712;6,3909;1,1562;0,0055;0,0282
100;2320;39,06;-3,42;-5,2002;-8,3414;6,1841;1,1642;-0,0993;0,0181
100;2340;39,97;-4,84;4,4604;-8,2049;6,5024;1,1437;0,0372;-0,0108
100;2360;40,87;-3,16;-4,6519;-7,9631;6,2521;1,1405;-0,2494;0,0008
100;2380;41,72;-4,55;4,2856;-7,829;6,5051;1,1056;0,0129;0,0019
100;2400;42,45;-3,16;-3,2226;-8,0756;6,8561;1,1032;0,0636;-0,0261
100;2420;43,29;-4,47;3,8092;-7,2975;6,9785;1,0519;-0,1832;-0,012
100;2440;44,11;-2,87;-4,2306;-7,4675;7,0737;1,0341;0,0378;-0,0301
100;2460;44,94;-4,25;4,0701;-6,7421;6,9268;0,9851;-0,1779;-0,0261
100;2480;45,38;-3,39;-1,2163;-7,2999;6,5405;0,9655;0,2898;-0,0456
100;2500;46,09;-4,24;2,1284;-6,2249;7,1254;0,9109;-0,315;0,0116
100;2520;46,49;-3,23;-1,6281;-6,9528;6,5595;0,8753;0,2843;-0,0165
100;2540;47,2;-4,23;2,5857;-5,7604;7,1472;0,8131;-0,324;0,0262
100;2560;47,66;-2,99;-2,4684;-6,608;6,9649;0,7725;0,2762;-0,0007
100;2580;48,2;-3,01;-0,2873;-5,466;6,9812;0,7233;-0,3613;0,0521
100;2600;48,54;-3,34;1,968;-6,268;6,7581;0,671;0,3764;0,0097
100;2620;49,09;-3,61;0,4645;-5,0326;7,1826;0,6178;-0,328;0,0634
100;2640;49,32;-3,83;1,6592;-6,098;6,652;0,5598;0,3657;0,0028
100;2660;49,81;-3,13;-2,2434;-5,1404;7,237;0,5043;-0,3008;0,0377
100;2680;50,21;-4,19;4,1875;-5,6958;6,8751;0,4345;0,2531;0,0137
100;2700;50,66;-3,49;-2,1859;-4,7908;7,3104;0,3829;-0,2793;0,0382
100;2720;50,94;-4,53;4,2545;-5,6623;6,7418;0,3187;0,3098;0,0023
100;2740;51,36;-3,27;-3,8499;-5,0949;7,6424;0,275;-0,1015;0,038
100;2760;51,67;-4,31;3,9792;-5,1547;7,324;0,192;0,0983;0,022
100;2780;51,99;-3,21;-3,3782;-4,8147;7,5852;0,1428;-0,1434;0,0129
100;2800;52,24;-4,27;4,3598;-5,0949;7,5254;0,0596;0,1484;0,0016
100;2820;52,48;-3,32;-3,0215;-4,7262;7,8845;0,0163;-0,1696;0,0151
100;2840;52,78;-4,47;4,4436;-4,7118;8,23;-0,0594;-0,0811;0,0049
100;2860;52,91;-2,96;-4,312;-5,0182;7,6451;-0,1031;0,116;-0,0007
100;2880;53,12;-4,05;4,8602;-4,8028;8,2164;-0,178;0,1331;0,0104
100;2900;53,16;-2,49;-4,4963;-5,2074;7,8165;-0,2154;0,1811;0,0051
100;2920;53,17;-2,99;1,9249;-4,4915;7,8818;-0,2714;-0,0167;-0,0077
100;2940;52,95;-1,94;-2,7102;-5,5976;7,6777;-0,3123;0,126;-0,0269
100;2960;52,88;-2,72;2,2984;-4,5681;7,8355;-0,3829;-0,2281;0,0203
100;2980;52,62;-1,66;-3,0933;-5,5234;7,5363;-0,4129;-0,0123;-0,0133
100;3000;52,49;-2,59;3,2681;-4,9991;8,0586;-0,4759;-0,0922;-0,0111
100;3020;51,99;-1,67;-1,5586;-5,8179;7,2179;-0,5051;0,3973;-0,0149
100;3040;51,74;-2,23;1,7741;-4,9129;7,7267;-0,5612;-0,1271;0,0164
100;3060;51,16;-1,5;-1,4126;-6,0023;7,2071;-0,6046;0,2133;-0,0012
100;3080;50,8;-2,26;2,2649;-5,2505;7,539;-0,6515;-0,1595;0,0061
100;3100;50,13;-2,01;0,2083;-6,3566;7,3132;-0,6807;0,3076;-0,0045
100;3120;49,7;-2,51;1,4054;-5,3965;7,6152;-0,7204;-0,1929;0,0282
100;3140;48,95;-1,84;-0,8787;-6,5098;6,8915;-0,7578;0,3555;0,0117
100;3160;48,47;-2,64;2,6336;-5,8035;7,5417;-0,7951;-0,0895;0,024
100;3180;47,72;-1,68;-1,7909;-6,8067;7,0003;-0,8127;0,348;-0,0011
100;3200;47,11;-1,91;0,4788;-5,9592;7,188;-0,8414;-0,1993;0,0437
100;3220;46,28;-2,15;1,5347;-6,9911;6,7173;-0,8668;0,312;-0,0033
100;3240;45,59;-2,59;1,0487;-6,4117;6,9567;-0,8883;-0,2265;0,0353
100;3260;44,71;-2,35;0,3807;-7,4388;6,7935;-0,9004;0,3929;0,0072
100;3280;44,04;-1,81;-1,7885;-6,5936;6,9622;-0,9154;-0,2214;0,0461
100;3300;43,36;-2,74;3,7685;-7,4627;6,701;-0,9282;0,2983;-0,0124
100;3320;42,63;-2,29;-1,415;-6,869;6,6357;-0,9264;-0,2238;0,0173
100;3340;41,82;-2,79;2,3798;-7,9057;6,5759;-0,9407;0,3421;-0,0195
100;3360;41,18;-1,85;-2,885;-7,4508;6,8942;-0,9186;-0,1439;0,0137
100;3380;40,52;-2,88;3,9049;-7,944;6,4752;-0,9298;0,2473;0,0015
100;3400;39,86;-2,19;-2,2051;-7,5561;6,7527;-0,9164;-0,2254;-0,0021
100;3420;39,08;-2,98;2,964;-8,2504;5,9501;-0,9085;0,3084;-0,0306
100;3440;38,34;-2,74;-0,7422;-7,7428;6,3038;-0,8848;-0,2058;0,0124
100;3460;37,7;-3,48;2,8036;-8,3007;6,5541;-0,8804;0,1796;0,0001
100;3480;37,11;-2,65;-2,4157;-8,1977;6,6248;-0,8388;-0,1608;-0,0065
100;3500;36,43;-3,12;1,9776;-8,3653;6,1351;-0,8264;0,2586;-0,046
100;3520;35,83;-2,52;-1,7382;-8,4084;6,3636;-0,7789;-0,2076;0,0124
100;3540;35,37;-3,36;2,9616;-8,2384;6,497;-0,7646;0,1196;-0,0091
100;3560;35,0;-2,19;-3,4644;-8,5449;6,7581;-0,7198;-0,0763;-0,0137
100;3580;34,58;-3,1;3,1244;-8,5186;6,2412;-0,6892;0,1484;-0,0249
100;3600;34,19;-1,91;-3,2106;-8,7077;6,1596;-0,6286;-0,069;-0,0119
100;3620;33,8;-2,75;2,6217;-8,5186;6,1052;-0,6031;0,0702;-0,0185
100;3640;33,49;-1,4;-3,5961;-9,1889;6,2385;-0,5446;0,0457;-0,0225
100;3660;33,18;-2,28;2,5857;-8,5377;5,9419;-0,5103;0,0361;0,0001
100;3680;33,02;-1,09;-3,3327;-8,9256;6,6602;-0,441;0,0296;-0,0147
100;3700;32,78;-1,61;1,7382;-8,837;6,399;-0,4016;0,0785;-0,0039
100;3720;32,53;-0,37;-2,7581;-9,2464;5,8277;-0,3415;0,1892;-0,0405
100;3740;32,37;-1,42;2,648;-8,8059;5,8195;-0,2959;-0,0981;-0,0092
100;3760;32,25;-0,3;-2,6001;-9,0644;6,0562;-0,2298;0,1355;-0,0171
100;3780;32,2;-1,45;2,9664;-8,8825;5,8902;-0,1856;-0,11;0,0161
100;3800;31,96;-1,18;-0,0431;-9,2895;5,4169;-0,1174;0,2729;-0,0185
100;3820;31,94;-1,87;1,4317;-8,4803;5,863;-0,0621;-0,2373;0,0161
100;3840;31,79;-1,59;-0,1101;-9,1961;5,376;-0,0051;0,229;-0,0195
100;3860;31,81;-2,32;1,4485;-8,5928;5,6399;0,0462;-0,2755;0,0242
100;3880;31,8;-1,91;-0,3376;-9,0788;5,7188;0,0979;0,2657;-0,0188
100;3900;31,92;-1,94;-0,2658;-8,3965;5,8603;0,1508;-0,2805;0,0151
100;3920;31,99;-2,5;1,8603;-9,0142;5,4441;0,1976;0,2078;-0,0049
100;3940;32,17;-2,76;0,261;-8,3749;5,825;0,2561;-0,3317;0,0284
100;3960;32,32;-3,23;1,7669;-8,8921;5,4441;0,2955;0,2542;0,0007
100;3980;32,7;-2,07;-3,5051;-8,7125;5,825;0,3515;-0,2807;0,038
100;4000;33,1;-3,07;3,3686;-8,8873;6,2603;0,3757;0,1062;0,0286
100;4020;33,5;-2,26;-2,818;-9,0381;6,4317;0,4301;-0,3547;0,0224
100;4040;33,83;-2,93;2,2194;-9,1004;6,2575;0,4538;0,0614;0,0416
100;4060;34,22;-2,12;-2,66;-8,5593;5,9175;0,5003;-0,3785;0,0266
100;4080;34,76;-3,36;3,6631;-8,351;6,2875;0,5168;-0,145;0,0322
100;4100;35,3;-1,91;-4,2832;-8,8394;6,0997;0,5645;-0,0959;0,025
100;4120;35,94;-3,28;4,5418;-8,2791;6,3691;0,573;-0,0249;0,0434
100;4140;36,58;-1,6;-4,9584;-8,5329;6,2331;0,6114;0,0353;0,0458
100;4160;37,11;-2,25;1,5227;-7,6638;6,6928;0,6087;-0,269;0,0486
100;4180;37,47;-1,2;-2,32;-8,7532;6,1052;0,6277;0,1544;-0,0049
100;4200;38,0;-2,21;2,5786;-7,6686;6,4589;0,6249;-0,2561;0,024
100;4220;38,35;-1,03;-2,6863;-8,679;5,9664;0,6462;0,1423;0,0012
100;4240;38,88;-2,06;2,7821;-7,7093;6,6656;0,6293;-0,2288;0,0265
100;4260;39,12;-2,05;0,6225;-8,2384;5,8331;0,6396;0,2527;-0,0068
100;4280;39,53;-2,76;1,4174;-7,0749;5,9447;0,6305;-0,338;0,0365
100;4300;39,73;-2,3;-0,4836;-8,0996;5,7705;0,6261;0,2273;-0,0184
100;4320;40,17;-3,2;1,992;-7,118;6,2847;0,6075;-0,3813;0,0007
100;4340;40,63;-4,22;3,8738;-7,6974;6,1133;0,5935;0,2394;-0,0362
100;4360;40,97;-3,73;-1,5586;-7,082;6,0453;0,586;-0,3444;-0,0096
100;4380;41,37;-4,54;3,2896;-7,5561;6,2929;0,5649;0,2595;-0,0508
100;4400;41,75;-4,11;-1,482;-6,7373;6,3092;0,5476;-0,372;0,0087
100;4420;42,14;-4,94;3,4548;-7,252;6,2684;0,5199;0,2762;-0,0428
100;4440;42,57;-3,79;-3,5051;-7,0054;6,4779;0,5076;-0,2108;-0,0205
100;4460;43,09;-5,12;5,1787;-7,0461;6,4126;0,4654;0,122;-0,0217
100;4480;43,53;-3,96;-3,8044;-6,9599;6,8289;0,4561;-0,2534;0,0053
100;4500;44,09;-5,25;5,7054;-6,8929;6,9785;0,4113;0,1939;-0,0201
100;4520;44,57;-3,69;-4,865;-6,8163;6,9295;0,3992;-0,0188;0,0145
100;4540;45,04;-4,82;4,3239;-6,4835;7,2424;0,3543;-0,0314;0,0349
100;4560;45,46;-3,34;-4,8435;-6,8067;7,2179;0,332;-0,0502;0,0353
100;4580;45,89;-4,6;4,9991;-6,505;7,0846;0,2848;0,038;0,033
100;4600;46,27;-3,12;-4,9057;-6,5386;7,0465;0,2691;-0,0921;0,0526
100;4620;46,6;-4,0;2,8323;-5,9065;7,3186;0,2194;-0,1765;0,053
100;4640;46,79;-2,7;-3,5362;-6,8426;7,4138;0,1985;0,1711;0,0145
100;4660;47,1;-3,58;3,1747;-5,9376;7,6505;0,1475;-0,0965;0,0336
100;4680;47,24;-2,25;-3,8092;-6,8283;7,324;0,12;0,1172;0,0172
100;4700;47,43;-2,86;1,7454;-5,6623;7,4846;0,0697;-0,2336;0,0634
100;4720;47,35;-2,29;-0,7733;-6,4739;6,9567;0,0386;0,2781;0,0216
100;4740;47,51;-2,77;1,3479;-5,5162;7,5363;-0,0053;-0,2184;0,0393
100;4760;47,35;-1,94;-1,4676;-6,6511;6,8479;-0,0338;0,3011;-0,0232
100;4780;47,42;-2,29;0,9457;-5,636;7,5172;-0,0821;-0,1861;0,0036
100;4800;47,25;-2,36;1,4293;-6,4428;6,9241;-0,1069;0,4402;-0,0143
100;4820;47,25;-2,68;1,0774;-5,6838;7,3349;-0,1354;-0,1035;0,0356
100;4840;46,99;-2,19;-0,1197;-6,5625;6,8343;-0,1665;0,4756;-0,0188
100;4860;46,94;-2,67;1,3384;-5,6767;7,1445;-0,2002;-0,1724;0,012
100;4880;46,69;-3,17;2,2338;-6,7732;6,9622;-0,2317;0,1757;-0,0193
100;4900;46,48;-3,22;-0,3543;-6,0214;6,8343;-0,2563;-0,3877;0,0382
100;4920;46,2;-3,73;2,3559;-6,7157;6,7853;-0,284;0,222;-0,0036
100;4940;45,96;-3,62;-0,4357;-6,0286;6,8153;-0,3083;-0,234;0,0183
100;4960;45,83;-4,58;4,2689;-6,6655;6,984;-0,3425;0,2538;-0,0031
100;4980;45,61;-3,7;-2,6552;-6,5864;7,1526;-0,3499;-0,1436;0,031
100;5000;45,4;-4,64;3,8954;-6,8139;6,9159;-0,3933;0,1767;0,0001
100;5020;45,15;-3,89;-2,3511;-6,4691;6,9921;-0,3977;-0,2324;0,0218
100;5040;44,92;-4,81;4,1755;-7,0413;7,0765;-0,4321;0,2587;0,0216
100;5060;44,65;-3,78;-2,8276;-6,9312;7,2506;-0,4337;0,0095;0,0136
100;5080;44,33;-4,46;2,9281;-7,0006;7,0139;-0,4704;0,1661;0,008
100;5100;44,06;-3,48;-2,9233;-7,1012;7,4057;-0,4635;-0,058;0,0322
100;5120;43,72;-4,13;2,8323;-7,2209;7,0928;-0,4983;0,1563;0,0155
100;5140;43,43;-2,92;-3,5099;-7,5513;7,4982;-0,4959;0,0887;0,0123
100;5160;43,16;-3,68;3,0095;-7,0892;7,4301;-0,5185;0,0458;0,0242
100;5180;42,81;-2,59;-2,9856;-7,4148;7,003;-0,5153;0,0382;0,0176
100;5200;42,5;-3,24;2,7198;-7,1611;7,2533;-0,5357;0,1396;0,0277
100;5220;42,15;-2,01;-3,6631;-7,6854;6,8044;-0,53;-0,031;0,0203
100;5240;41,86;-2,88;2,6815;-6,9623;7,0057;-0,5441;-0,1335;0,0285
100;5260;41,54;-1,47;-3,9217;-7,9559;7,0112;-0,5271;0,1712;0,0079
100;5280;41,29;-2,31;2,8946;-7,2592;7,3404;-0,54;-0,0401;0,0121
100;5300;41,02;-0,84;-4,5394;-8,1283;6,9595;-0,5208;0,0765;0,0193
100;5320;40,65;-1,39;1,2522;-7,2209;6,7663;-0,5228;-0,2398;0,03
100;5340;40,17;-0,75;-0,9792;-8,102;6,7173;-0,5072;0,3288;-0,0072
100;5360;39,83;-1,45;1,7717;-7,3933;6,7037;-0,5101;-0,1955;-0,0031
100;5380;39,37;-0,63;-1,6879;-8,351;6,6058;-0,4814;0,2362;-0,0004
100;5400;38,98;-0,78;-0,0599;-7,4268;6,3582;-0,473;-0,301;0,0143
100;5420;38,55;-0,69;0,6345;-8,1642;6,4915;-0,4526;0,3773;-0,0264
100;5440;38,2;-0,98;0,4357;-7,5298;6,3636;-0,4402;-0,2393;-0,0019
100;5460;37,78;-0,46;-0,6009;-8,2863;6,2575;-0,407;0,3359;-0,022
100;5480;37,53;-1,05;1,324;-7,4819;6,5242;-0,3985;-0,2229;0,0155
100;5500;37,17;-1,35;1,6089;-8,5018;6,2657;-0,3741;0,3308;-0,032
100;5520;36,88;-1,75;0,644;-7,8099;6,2929;-0,3504;-0,2962;0,0193
100;5540;36,49;-1,79;0,8164;-8,5305;5,8658;-0,3195;0,3019;-0,0329
100;5560;36,27;-2,49;1,5179;-7,7548;6,1269;-0,2975;-0,2805;0,0322
100;5580;36,04;-3,27;2,8563;-8,5617;5,9311;-0,2789;0,2494;-0,0133
100;5600;35,85;-3,07;-0,8188;-8,0541;6,3038;-0,2413;-0,286;0,0244
100;5620;35,62;-3,6;2,1907;-8,667;5,9528;-0,2192;0,2606;-0,0025
100;5640;35,43;-3,63;-0,2155;-8,0325;5,9964;-0,1863;-0,3047;0,0374
100;5660;35,25;-4,06;1,9632;-8,6622;6,029;-0,1593;0,259;-0,0023
100;5680;35,28;-3,01;-3,1987;-8,3582;6,467;-0,1212;-0,1945;0,0322
100;5700;35,27;-3,8;3,0023;-8,6119;6,3256;-0,1025;0,1888;0,0069
100;5720;35,28;-2,98;-2,4421;-8,1283;6,1678;-0,0568;-0,2451;0,0445
100;5740;35,33;-3,92;3,5171;-8,5784;6,0861;-0,0445;0,2313;0,0016
100;5760;35,44;-2,61;-3,8714;-8,6862;6,2711;-0,0004;-0,117;0,0366
100;5780;35,6;-3,65;3,5314;-8,2504;6,4752;0,0067;0,0422;0,0193
100;5800;35,76;-2,45;-3,7302;-8,4396;6,2875;0,0513;-0,2089;0,0167
100;5820;35,91;-3,4;3,4931;-8,5952;6,4589;0,0589;0,1411;0,0245
100;5840;36,06;-2,02;-3,7661;-8,8322;6,2875;0,1027;0,0428;0,0039
100;5860;36,29;-2,83;2,6887;-8,0685;6,9132;0,1091;-0,0376;0,0071
100;5880;36,5;-1,57;-3,6966;-8,4922;6,4045;0,147;-0,0609;0,0036
100;5900;36,74;-2,6;3,3184;-8,1858;6,6275;0,1525;-0,022;0,0326
100;5920;36,96;-1,36;-3,7781;-8,6718;6,4017;0,1885;-0,1199;-0,0059
100;5940;37,23;-2,27;2,6145;-7,9368;6,9323;0,1891;-0,1775;-0,0013
